pi_rx_time_ns,topic,type,node,protocol,exp,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1774807820165619000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,94,,,,15241,,,,,,0,0.1.1
1774807824826072000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,95,button,1771888718,-43,,,,,,,0,0.1.1
1774807824838344000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,95,,,,17495,,,,,,0,0.1.1
1774807830516734000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,96,button,1777581797,-38,,,,,,,0,0.1.1
1774807830528655000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,96,,,,14415,,,,,,0,0.1.1
1774807835022615000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,97,button,1782001414,-37,,,,,,,0,0.1.1
1774807835130236000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,97,,,,195799,,,,,,0,0.1.1
1774807840179815000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,98,button,1787236843,-46,,,,,,,0,0.1.1
1774807840193787000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,98,,,,22369,,,,,,0,0.1.1
1774807845945828000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,99,button,1792868291,-44,,,,,,,0,0.1.1
1774807846205026000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,99,,,,387922,,,,,,0,0.1.1
1774807851380731000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,100,button,1798447188,-49,,,,,,,0,0.1.1
1774807851392558000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,100,,,,13044,,,,,,0,0.1.1
