type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2305708360,-44
event,2,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2308697052,-38
event,3,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2311697083,-40
event,4,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2314697034,-39
event,5,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2317697054,-34
event,6,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2320697040,-44
event,7,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2323697115,-44
event,8,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2326696682,-38
event,9,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2329697084,-37
event,10,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2332697119,-44
event,11,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2335697050,-39
event,12,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2338697082,-38
event,13,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2341697116,-44
event,14,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2344697060,-44
event,15,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2347697078,-43
event,16,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2350697107,-44
event,17,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2353697042,-44
event,18,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2356697069,-39
event,19,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2359697098,-39
event,20,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2362697090,-44
event,21,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2365697133,-43
event,22,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2368697081,-38
event,23,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2371697083,-42
event,24,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2374696699,-43
event,25,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2377697048,-38
event,26,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2380697076,-43
event,27,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2383696680,-43
event,28,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2386697076,-38
event,29,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2389697074,-44
event,30,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2392697067,-36
event,31,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2395697054,-44
event,32,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2398697057,-44
event,33,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2401697059,-39
event,34,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2404697094,-37
event,35,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2407697108,-43
event,36,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2410697121,-43
event,37,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2413697092,-39
event,38,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2416697129,-39
event,39,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2419697114,-43
event,40,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2422696719,-43
event,41,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2425697053,-34
event,42,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2428697084,-43
event,43,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2431697048,-38
event,44,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2434697115,-39
event,45,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2437697103,-43
event,46,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2440697104,-43
event,47,W2_wifi_periodic_3s_quiet_telemetry_v2_rep11,periodic,2443697058,-43
