type,power_seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi,last_event_seq,last_event_t_local_us,dt_since_event_us
power_sample,1,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943041999,4.983750,12.737500,155.847321,776.793884,-50,0,0,-1
power_sample,2,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943141433,5.201250,5.240000,64.586258,337.099213,-46,1,2943065342,76091
power_sample,3,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943241434,5.208750,6.075000,64.781670,320.000000,-50,1,2943065342,176092
power_sample,4,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943341484,5.021250,12.835000,141.288544,713.282410,-49,1,2943065342,276142
power_sample,5,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943441432,5.205000,5.120000,64.683968,337.099213,-46,1,2943065342,376090
power_sample,6,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943541473,5.220000,5.687500,64.879387,339.541962,-49,1,2943065342,476131
power_sample,7,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943641503,5.202500,5.132500,64.781670,337.099213,-48,1,2943065342,576161
power_sample,8,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943741467,5.200000,5.147500,64.683968,337.099213,-48,1,2943065342,676125
power_sample,9,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943841460,5.028750,6.420000,136.403061,683.969421,-46,1,2943065342,776118
power_sample,10,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2943941450,5.206250,6.167500,64.879387,324.885498,-51,1,2943065342,876108
power_sample,11,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944041491,5.202500,4.895000,64.586258,337.099213,-49,1,2943065342,976149
power_sample,12,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944141495,5.202500,5.025000,64.781670,337.099213,-44,1,2943065342,1076153
power_sample,13,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944241450,5.212500,5.757500,64.879387,337.099213,-44,1,2943065342,1176108
power_sample,14,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944341450,5.206250,5.135000,65.074806,339.541962,-49,1,2943065342,1276108
power_sample,15,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944441484,5.211250,5.047500,64.781670,337.099213,-53,1,2943065342,1376142
power_sample,16,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944541439,5.220000,5.430000,64.781670,337.099213,-54,1,2943065342,1476097
power_sample,17,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944641467,5.203750,6.340000,65.074806,332.213715,-49,1,2943065342,1576125
power_sample,18,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944741450,5.201250,4.955000,64.683968,337.099213,-50,1,2943065342,1676108
power_sample,19,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944841465,5.192500,5.062500,106.015266,552.061096,-47,1,2943065342,1776123
power_sample,20,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2944941503,5.207500,5.960000,64.977097,339.541962,-49,1,2943065342,1876161
power_sample,21,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945041493,5.201250,5.050000,65.074806,337.099213,-51,1,2943065342,1976151
power_sample,22,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945141480,5.125000,12.759999,64.879387,332.213715,-46,1,2943065342,2076138
power_sample,23,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945241503,5.208750,5.710000,64.879387,337.099213,-51,1,2943065342,2176161
power_sample,24,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945341432,5.203750,6.387500,64.977097,337.099213,-51,1,2943065342,2276090
power_sample,25,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945441467,5.203750,5.062500,64.683968,337.099213,-45,1,2943065342,2376125
power_sample,26,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945541447,5.217500,5.105000,64.977097,339.541962,-47,1,2943065342,2476105
power_sample,27,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945641450,5.206250,5.967500,64.977097,312.671753,-48,1,2943065342,2576108
power_sample,28,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945741450,5.201250,5.082500,64.683968,337.099213,-47,1,2943065342,2676108
power_sample,29,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945841510,5.218750,5.060000,64.879387,339.541962,-49,1,2943065342,2776168
power_sample,30,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2945941467,5.206250,5.712500,64.977097,339.541962,-44,1,2943065342,2876125
power_sample,31,W2_wifi_periodic_7s_quiet_ctrl_v2_rep8,2946041493,5.207500,6.470000,65.074806,339.541962,-51,1,2943065342,2976151
