pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777733284457360000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-62,4660,2,1,W3BL,1,4347012,02015733424c0100000084544200,0.4.6
1777733287160654000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,2,7230004,02015733424c0200000034526e00,0.4.6
1777733290457789000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,3,10345004,02015733424c030000002cda9d00,0.4.6
1777733293192072000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-63,4660,2,1,W3BL,4,13262004,02015733424c04000000b45cca00,0.4.6
1777733296190689000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,5,16260004,02015733424c05000000a41bf800,0.4.6
1777733299182921000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,6,19215004,02015733424c060000009c322501,0.4.6
1777733302175667000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,7,22201004,02015733424c07000000acc25201,0.4.6
1777733305194059000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-62,4660,2,1,W3BL,8,25075004,02015733424c080000003c9d7e01,0.4.6
1777733307903162000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,9,28020004,02015733424c09000000248dab01,0.4.6
1777733311189929000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-62,4660,2,1,W3BL,10,31261004,02015733424c0a0000004c01dd01,0.4.6
1777733314175302000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,11,34110004,02015733424c0b000000347a0802,0.4.6
1777733317214908000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-65,4660,2,1,W3BL,12,37244004,02015733424c0c000000644c3802,0.4.6
1777733320158278000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-62,4660,2,1,W3BL,13,40138004,02015733424c0d00000014756402,0.4.6
1777733322911583000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-65,4660,2,1,W3BL,14,42935004,02015733424c0e000000dc228f02,0.4.6
