command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777806463730158000,2026-05-03T14:07:43.800+03:00,200,,0.4.7
2,off,3097,1777806466837214000,2026-05-03T14:07:46.914+03:00,200,,0.4.7
3,on,6209,1777806469943209000,2026-05-03T14:07:50.030+03:00,200,,0.4.7
4,off,9420,1777806473160166000,2026-05-03T14:07:53.236+03:00,200,,0.4.7
5,on,12215,1777806475951658000,2026-05-03T14:07:56.038+03:00,200,,0.4.7
6,off,15207,1777806478943568000,2026-05-03T14:07:59.025+03:00,200,,0.4.7
7,on,18358,1777806482098160000,2026-05-03T14:08:02.179+03:00,200,,0.4.7
8,off,21318,1777806485052406000,2026-05-03T14:08:05.129+03:00,200,,0.4.7
9,on,24231,1777806487968166000,2026-05-03T14:08:08.043+03:00,200,,0.4.7
10,off,27408,1777806491148124000,2026-05-03T14:08:11.235+03:00,200,,0.4.7
11,on,30598,1777806494334918000,2026-05-03T14:08:14.415+03:00,200,,0.4.7
12,off,33698,1777806497434792000,2026-05-03T14:08:17.522+03:00,200,,0.4.7
13,on,36615,1777806500346424000,2026-05-03T14:08:20.432+03:00,200,,0.4.7
14,off,39569,1777806503305010000,2026-05-03T14:08:23.392+03:00,200,,0.4.7
15,on,42763,1777806506496179000,2026-05-03T14:08:26.584+03:00,200,,0.4.7
16,off,45777,1777806509515015000,2026-05-03T14:08:34.813+03:00,200,,0.4.7
17,on,48921,1777806514814613000,2026-05-03T14:08:34.907+03:00,200,,0.4.7
18,off,51856,1777806515592646000,2026-05-03T14:08:35.685+03:00,200,,0.4.7
19,on,54817,1777806518549348000,2026-05-03T14:08:38.630+03:00,200,,0.4.7
20,off,57892,1777806521624343000,2026-05-03T14:08:41.744+03:00,200,,0.4.7
21,on,60868,1777806524604414000,2026-05-03T14:08:44.698+03:00,200,,0.4.7
22,off,63680,1777806527418115000,2026-05-03T14:08:47.512+03:00,200,,0.4.7
23,on,66524,1777806530260363000,2026-05-03T14:08:50.341+03:00,200,,0.4.7
24,off,69527,1777806533267030000,2026-05-03T14:08:53.344+03:00,200,,0.4.7
25,on,72452,1777806536183289000,2026-05-03T14:08:56.263+03:00,200,,0.4.7
26,off,75669,1777806539408987000,2026-05-03T14:08:59.483+03:00,200,,0.4.7
27,on,78913,1777806542646130000,2026-05-03T14:09:02.729+03:00,200,,0.4.7
28,off,82031,1777806545767004000,2026-05-03T14:09:05.851+03:00,200,,0.4.7
29,on,84905,1777806548636391000,2026-05-03T14:09:08.721+03:00,200,,0.4.7
30,off,87703,1777806551433305000,2026-05-03T14:09:11.531+03:00,200,,0.4.7
31,on,90668,1777806554407951000,2026-05-03T14:09:14.493+03:00,200,,0.4.7
32,off,93850,1777806557585581000,2026-05-03T14:09:17.675+03:00,200,,0.4.7
33,on,96664,1777806560399224000,2026-05-03T14:09:20.476+03:00,200,,0.4.7
34,off,99808,1777806563546284000,2026-05-03T14:09:23.627+03:00,200,,0.4.7
35,on,103044,1777806566783951000,2026-05-03T14:09:26.865+03:00,200,,0.4.7
36,off,106268,1777806570005839000,2026-05-03T14:09:30.093+03:00,200,,0.4.7
