pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777624305498940000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,1,3989013,02015733424c0100000015de3c00,0.4.6
1777624308225815000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,2,6761003,02015733424c020000002b2a6700,0.4.6
1777624311775977000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,3,9911003,02015733424c03000000db3a9700,0.4.6
1777624314514510000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,4,12781003,02015733424c04000000cb05c300,0.4.6
1777624320181786000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,6,18588003,02015733424c0600000063a11b01,0.4.6
1777624322903054000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,7,21350005,02015733424c0700000075c64501,0.4.6
1777624325902100000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,8,24348003,02015733424c0800000063857301,0.4.6
1777624328892053000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,9,27300003,02015733424c09000000a390a001,0.4.6
1777624331583357000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,10,30078004,02015733424c0a00000034f4ca01,0.4.6
1777624334578860000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,11,33070003,02015733424c0b000000b39bf801,0.4.6
1777624337628225000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-77,4660,2,1,W3BL,12,36164004,02015733424c0c000000a4d12702,0.4.6
1777624341013937000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-77,4660,2,1,W3BL,13,39317004,02015733424c0d0000000cee5702,0.4.6
1777624343992314000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,14,42438004,02015733424c0e000000748d8702,0.4.6
1777624346983632000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,15,45332003,02015733424c0f00000023b6b302,0.4.6
1777624350037288000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,16,48347003,02015733424c100000007bb7e102,0.4.6
1777624352719676000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,17,51168005,02015733424c1100000005c30c03,0.4.6
1777624355755421000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,18,54290005,02015733424c1200000055663c03,0.4.6
1777624358986287000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-77,4660,2,1,W3BL,19,57437003,02015733424c130000004b6b6c03,0.4.6
1777624362039547000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,20,60571003,02015733424c140000007b3d9c03,0.4.6
1777624364993790000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,21,63392004,02015733424c150000000449c703,0.4.6
1777624368317816000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,22,66585005,02015733424c16000000ad01f803,0.4.6
1777624371322043000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,23,69583002,02015733424c170000009ac02504,0.4.6
1777624374318458000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,24,72642004,02015733424c18000000d46d5404,0.4.6
1777624376988379000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,25,75427005,02015733424c19000000bdec7e04,0.4.6
1777624380007912000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-77,4660,2,1,W3BL,26,78319004,02015733424c1a0000009c0dab04,0.4.6
1777624383019955000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,27,81513004,02015733424c1b0000002ccadb04,0.4.6
1777624386289465000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-77,4660,2,1,W3BL,28,84697003,02015733424c1c000000ab5f0c05,0.4.6
1777624389304231000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,29,87836003,02015733424c1d00000063453c05,0.4.6
