pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777561290219973000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T18:01:30.300034+03:00,01KQFEHHFZ3VB75QW7SWYQ4ZJV,01KQFEHHFZ3VB75QW7SWYQ4ZJV,0,0.4.5
1777561293363600000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T18:01:33.447143+03:00,01KQFEHMJ7MZF1DWYTJNT05XGZ,01KQFEHMJ7MZF1DWYTJNT05XGZ,0,0.4.5
1777561296458093000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T18:01:36.532387+03:00,01KQFEHQHVWHK1VY37NRPP3NPV,01KQFEHQHVWHK1VY37NRPP3NPV,0,0.4.5
1777561299570251000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T18:01:39.656454+03:00,01KQFEHTM5GHDT9C59AE8WN5FN,01KQFEHTM5GHDT9C59AE8WN5FN,0,0.4.5
1777561302712188000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T18:01:42.783097+03:00,01KQFEHXM6V24NS6H29NJGAGJN,01KQFEHXM6V24NS6H29NJGAGJN,0,0.4.5
1777561305562701000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T18:01:45.648639+03:00,01KQFEJ0FC49JESX66QP9QNP0F,01KQFEJ0FC49JESX66QP9QNP0F,0,0.4.5
1777561308376518000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T18:01:48.462517+03:00,01KQFEJ36X4AGZR1022SRKH6CV,01KQFEJ36X4AGZR1022SRKH6CV,0,0.4.5
1777561311182400000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T18:01:51.264255+03:00,01KQFEJ5YKP30534KM6TSFBJSV,01KQFEJ5YKP30534KM6TSFBJSV,0,0.4.5
1777561314119074000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T18:01:54.200572+03:00,01KQFEJ8TJE1N964160BH25RPC,01KQFEJ8TJE1N964160BH25RPC,0,0.4.5
1777561316944984000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T18:01:57.028885+03:00,01KQFEJBK1BQWA6XD4KPHMFJK6,01KQFEJBK1BQWA6XD4KPHMFJK6,0,0.4.5
