type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2334521920,-35
event,2,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2343510801,-39
event,3,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2352510738,-37
event,4,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2361510383,-40
event,5,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2370510811,-38
event,6,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2379510800,-38
event,7,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2388510735,-37
event,8,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2397510761,-37
event,9,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2406510758,-34
event,10,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2415510805,-39
event,11,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2424510766,-39
event,12,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2433510816,-39
event,13,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2442510741,-39
event,14,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2451510336,-39
event,15,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2460510795,-34
event,16,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2469510816,-39
event,17,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2478510783,-36
event,18,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2487510778,-36
event,19,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2496510765,-38
event,20,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2505510794,-39
event,21,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2514510809,-38
event,22,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2523510797,-39
event,23,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2532510763,-34
event,24,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2541510767,-39
event,25,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2550510788,-35
event,26,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2559510803,-38
event,27,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2568510799,-36
event,28,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2577510767,-39
event,29,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2586510766,-38
event,30,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2595510358,-37
event,31,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2604510406,-39
event,32,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2613510801,-37
event,33,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2622510770,-38
event,34,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2631510739,-41
event,35,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2640510783,-38
event,36,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2649510760,-33
event,37,W2_wifi_periodic_9s_quiet_telemetry_v2_rep15,periodic,2658510769,-38
