pi_rx_time_ns,topic,type,node,protocol,exp,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1774807401982933000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,22,button,1349056362.0,-39.0,,,,,,,0,0.1.1
1774807406550742000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,23,button,1353557777.0,-38.0,,,,,,,0,0.1.1
1774807411193158000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,24,button,1358265591.0,-38.0,,,,,,,0,0.1.1
1774807416065706000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,25,button,1363138733.0,-44.0,,,,,,,0,0.1.1
1774807421870132000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,26,button,1368940683.0,-43.0,,,,,,,0,0.1.1
1774807427777149000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,27,button,1374847286.0,-38.0,,,,,,,0,0.1.1
1774807433198048000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,28,button,1380171037.0,-38.0,,,,,,,0,0.1.1
1774807437518316000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,29,button,1384590341.0,-43.0,,,,,,,0,0.1.1
1774807442657988000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,30,button,1389730461.0,-43.0,,,,,,,0,0.1.1
1774807447259254000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,31,button,1394322449.0,-40.0,,,,,,,0,0.1.1
1774807447469136000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,32,button,1394542015.0,-39.0,,,,,,,0,0.1.1
1774807452963000000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,33,button,1400029555.0,-38.0,,,,,,,0,0.1.1
1774807457949414000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,34,button,1404980982.0,-43.0,,,,,,,0,0.1.1
1774807462587028000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,35,button,1409626603.0,-38.0,,,,,,,0,0.1.1
1774807466688690000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,36,button,1413758397.0,-44.0,,,,,,,0,0.1.1
1774807471295991000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,37,button,1418365808.0,-37.0,,,,,,,0,0.1.1
1774807475911350000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,38,button,1422977390.0,-38.0,,,,,,,0,0.1.1
1774807480507853000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,39,button,1427523936.0,-38.0,,,,,,,0,0.1.1
1774807487683358000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,40,button,1434755629.0,-37.0,,,,,,,0,0.1.1
1774807493055044000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,41,button,1440128504.0,-37.0,,,,,,,0,0.1.1
1774807497791100000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,42,button,1444858771.0,-38.0,,,,,,,0,0.1.1
1774807502353675000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,43,button,1449414702.0,-36.0,,,,,,,0,0.1.1
1774807507472676000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,44,button,1454543873.0,-36.0,,,,,,,0,0.1.1
1774807511943449000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,45,button,1459009771.0,-36.0,,,,,,,0,0.1.1
1774807516564669000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,46,button,1463625756.0,-37.0,,,,,,,0,0.1.1
1774807520896142000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,47,button,1467967629.0,-35.0,,,,,,,0,0.1.1
1774807525601571000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,48,button,1472671834.0,-36.0,,,,,,,0,0.1.1
1774807530791059000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,49,button,1477862310.0,-37.0,,,,,,,0,0.1.1
1774807536011579000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,50,button,1483080171.0,-37.0,,,,,,,0,0.1.1
1774807541299772000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,51,button,1488362726.0,-37.0,,,,,,,0,0.1.1
1774807545776861000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,52,button,1492845137.0,-35.0,,,,,,,0,0.1.1
1774807551324563000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,53,button,1497528904.0,-37.0,,,,,,,0,0.1.1
1774807556873634000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,54,button,1503937446.0,-43.0,,,,,,,0,0.1.1
1774807557113512000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,55,button,1504185312.0,-42.0,,,,,,,0,0.1.1
1774807562237535000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,56,button,1509308181.0,-47.0,,,,,,,0,0.1.1
1774807565993337000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,57,button,1513061014.0,-50.0,,,,,,,0,0.1.1
1774807570215039000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,58,button,1517035432.0,-41.0,,,,,,,0,0.1.1
1774807575433634000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,59,button,1522434884.0,-44.0,,,,,,,0,0.1.1
1774807579904401000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,60,button,1526973907.0,-45.0,,,,,,,0,0.1.1
1774807585571067000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,61,button,1532515181.0,-35.0,,,,,,,0,0.1.1
1774807592637198000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,62,button,1539705945.0,-35.0,,,,,,,0,0.1.1
1774807599636058000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,63,button,1546690378.0,-38.0,,,,,,,0,0.1.1
1774807604764957000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,64,button,1551485982.0,-39.0,,,,,,,0,0.1.1
1774807610813136000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,65,button,1557883186.0,-44.0,,,,,,,0,0.1.1
1774807617417519000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,66,button,1564399554.0,-37.0,,,,,,,0,0.1.1
1774807622793752000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,67,button,1569861634.0,-45.0,,,,,,,0,0.1.1
1774807627998124000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,68,button,1575064310.0,-32.0,,,,,,,0,0.1.1
1774807634637735000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,69,button,1581707501.0,-32.0,,,,,,,0,0.1.1
1774807640500939000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,70,button,1587337736.0,-32.0,,,,,,,0,0.1.1
1774807645840813000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,71,button,1592911144.0,-37.0,,,,,,,0,0.1.1
1774807654108635000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,72,button,1601179997.0,-34.0,,,,,,,0,0.1.1
1774807659304356000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,73,button,1606269014.0,-38.0,,,,,,,0,0.1.1
1774807666660608000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,74,button,1613729125.0,-36.0,,,,,,,0,0.1.1
1774807676033339000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,75,button,1622955138.0,-35.0,,,,,,,0,0.1.1
1774807683276490000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,76,button,1630344014.0,-35.0,,,,,,,0,0.1.1
1774807693246941000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,77,button,1640312148.0,-35.0,,,,,,,0,0.1.1
1774807701605132000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,78,button,1648564273.0,-31.0,,,,,,,0,0.1.1
1774807707994099000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,79,button,1655061342.0,-33.0,,,,,,,0,0.1.1
1774807715397320000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,80,button,1662464535.0,-33.0,,,,,,,0,0.1.1
1774807721869428000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,81,button,1668814664.0,-33.0,,,,,,,0,0.1.1
1774807727989218000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,82,button,1675056837.0,-34.0,,,,,,,0,0.1.1
1774807735592076000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,83,button,1682633833.0,-44.0,,,,,,,0,0.1.1
1774807742977696000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,84,button,1690036704.0,-35.0,,,,,,,0,0.1.1
1774807750338093000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,85,button,1697330551.0,-35.0,,,,,,,0,0.1.1
1774807756433305000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,86,button,1703483312.0,-44.0,,,,,,,0,0.1.1
1774807762730013000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,87,button,1709737168.0,-46.0,,,,,,,0,0.1.1
1774807767148687000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,88,button,1714214134.0,-46.0,,,,,,,0,0.1.1
1774807772354442000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,89,button,1719372684.0,-34.0,,,,,,,0,0.1.1
1774807781467181000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,90,button,1728430578.0,-34.0,,,,,,,0,0.1.1
1774807793140743000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,91,button,1740114786.0,-37.0,,,,,,,0,0.1.1
1774807804768473000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,92,button,1751831667.0,-42.0,,,,,,,0,0.1.1
1774807811679850000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,93,button,1758746307.0,-27.0,,,,,,,0,0.1.1
1774807820151500000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,94,button,1767216971.0,-42.0,,,,,,,0,0.1.1
1774807824826072000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,95,button,1771888718.0,-43.0,,,,,,,0,0.1.1
1774807830516734000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,96,button,1777581797.0,-38.0,,,,,,,0,0.1.1
1774807835022615000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,97,button,1782001414.0,-37.0,,,,,,,0,0.1.1
1774807840179815000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,98,button,1787236843.0,-46.0,,,,,,,0,0.1.1
1774807845945828000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,99,button,1792868291.0,-44.0,,,,,,,0,0.1.1
1774807851380731000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,100,button,1798447188.0,-49.0,,,,,,,0,0.1.1
