type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,12775302,-40
event,2,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,13264119,-47
event,3,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,13764030,-47
event,4,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,14264120,-48
event,5,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,14764096,-46
event,6,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,15264125,-46
event,7,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,15764125,-49
event,8,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,16264056,-49
event,9,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,16764137,-57
event,10,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,17264093,-49
event,11,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,17764083,-56
event,12,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,18264096,-51
event,13,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,18764126,-53
event,14,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,19264050,-52
event,15,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,19764104,-52
event,16,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,20264070,-53
event,17,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,20764039,-53
event,18,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,21264095,-53
event,19,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,21764074,-53
event,20,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,22264084,-53
event,21,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,22764085,-54
event,22,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,23264085,-54
event,23,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,23764119,-52
event,24,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,24264042,-52
event,25,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,24764129,-52
event,26,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,25264071,-52
event,27,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,25764131,-48
event,28,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,26264085,-51
event,29,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,26764121,-51
event,30,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,27264100,-51
event,31,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,27765016,-52
event,32,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,28264087,-52
event,33,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,28764073,-53
event,34,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,29264087,-51
event,35,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,29764081,-52
event,36,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,30264066,-52
event,37,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,30764062,-52
event,38,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,31264134,-52
event,39,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,31764070,-52
event,40,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,32263646,-52
event,41,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,32764056,-52
event,42,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,33263642,-52
event,43,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,33764061,-52
event,44,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,34263716,-53
event,45,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,34764064,-52
event,46,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,35264192,-51
event,47,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,35764052,-52
event,48,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,36263727,-53
event,49,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,36764071,-53
event,50,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,37264029,-53
event,51,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,37764112,-52
event,52,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,38264041,-52
event,53,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,38764124,-53
event,54,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,39264090,-52
event,55,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,39764119,-52
event,56,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,40264095,-53
event,57,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,40764052,-53
event,58,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,41264075,-52
event,59,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,41764070,-52
event,60,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,42264111,-53
event,61,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,42764091,-52
event,62,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,43264078,-52
event,63,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,43764052,-53
event,64,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,44264048,-53
event,65,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,44764083,-53
event,66,W2_wifi_periodic_500ms_quiet_telemetry_v2_rep6,periodic,45264061,-52
