type,power_seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi,last_event_seq,last_event_t_local_us,dt_since_event_us
power_sample,1,W2_wifi_periodic_4s_quiet_ctrl_v2,1857311,5.078750,5.090000,46.607632,236.946564,-50,0,0,-1
power_sample,2,W2_wifi_periodic_4s_quiet_ctrl_v2,1956431,5.046250,5.237500,66.638161,337.099213,-51,0,0,-1
power_sample,3,W2_wifi_periodic_4s_quiet_ctrl_v2,2056424,4.856250,14.057500,149.887009,727.938904,-51,0,0,-1
power_sample,4,W2_wifi_periodic_4s_quiet_ctrl_v2,2156436,5.041250,6.570000,65.856483,332.213715,-51,0,0,-1
power_sample,5,W2_wifi_periodic_4s_quiet_ctrl_v2,2256443,5.042500,5.215000,66.638161,337.099213,-51,0,0,-1
power_sample,6,W2_wifi_periodic_4s_quiet_ctrl_v2,2356417,5.041250,5.260000,66.442741,337.099213,-51,0,0,-1
power_sample,7,W2_wifi_periodic_4s_quiet_ctrl_v2,2456460,5.041250,6.172500,65.954193,312.671753,-50,0,0,-1
power_sample,8,W2_wifi_periodic_4s_quiet_ctrl_v2,2556429,5.042500,5.192500,65.563362,337.099213,-50,0,0,-1
power_sample,9,W2_wifi_periodic_4s_quiet_ctrl_v2,2656454,5.043750,5.330000,66.442741,337.099213,-51,0,0,-1
power_sample,10,W2_wifi_periodic_4s_quiet_ctrl_v2,2756449,5.038750,5.917500,66.051910,332.213715,-50,0,0,-1
power_sample,11,W2_wifi_periodic_4s_quiet_ctrl_v2,2856412,5.041250,6.657500,65.661064,337.099213,-50,0,0,-1
power_sample,12,W2_wifi_periodic_4s_quiet_ctrl_v2,2956421,5.042500,5.262500,66.638161,337.099213,-50,0,0,-1
power_sample,13,W2_wifi_periodic_4s_quiet_ctrl_v2,3056419,4.863750,13.182500,149.789307,727.938904,-50,0,0,-1
power_sample,14,W2_wifi_periodic_4s_quiet_ctrl_v2,3156476,5.041250,6.340000,65.661064,320.000000,-51,0,0,-1
power_sample,15,W2_wifi_periodic_4s_quiet_ctrl_v2,3256479,5.042500,5.280000,66.638161,337.099213,-51,0,0,-1
power_sample,16,W2_wifi_periodic_4s_quiet_ctrl_v2,3356463,5.041250,5.262500,66.247322,332.213715,-50,0,0,-1
power_sample,17,W2_wifi_periodic_4s_quiet_ctrl_v2,3456427,5.042500,5.927500,65.758774,332.213715,-49,0,0,-1
power_sample,18,W2_wifi_periodic_4s_quiet_ctrl_v2,3556500,5.042500,5.350000,65.367935,337.099213,-48,0,0,-1
power_sample,19,W2_wifi_periodic_4s_quiet_ctrl_v2,3656475,4.866250,13.717500,149.789307,727.938904,-50,0,0,-1
power_sample,20,W2_wifi_periodic_4s_quiet_ctrl_v2,3756414,5.042500,5.560000,65.758774,332.213715,-50,0,0,-1
power_sample,21,W2_wifi_periodic_4s_quiet_ctrl_v2,3856420,5.043750,6.322500,65.367935,320.000000,-48,0,0,-1
power_sample,22,W2_wifi_periodic_4s_quiet_ctrl_v2,3956498,5.043750,5.115000,66.247322,337.099213,-51,0,0,-1
power_sample,23,W2_wifi_periodic_4s_quiet_ctrl_v2,4056460,4.882500,12.922500,145.490067,708.396912,-49,1,4000075,56385
power_sample,24,W2_wifi_periodic_4s_quiet_ctrl_v2,4156497,5.042500,5.990000,65.465645,327.328247,-51,1,4000075,156422
power_sample,25,W2_wifi_periodic_4s_quiet_ctrl_v2,4256501,5.043750,5.257500,65.270226,337.099213,-50,1,4000075,256426
power_sample,26,W2_wifi_periodic_4s_quiet_ctrl_v2,4356478,5.046250,5.245000,65.758774,332.213715,-50,1,4000075,356403
power_sample,27,W2_wifi_periodic_4s_quiet_ctrl_v2,4456493,5.042500,5.760000,65.758774,332.213715,-49,1,4000075,456418
power_sample,28,W2_wifi_periodic_4s_quiet_ctrl_v2,4556409,5.045000,6.397500,65.367935,324.885498,-47,1,4000075,556334
power_sample,29,W2_wifi_periodic_4s_quiet_ctrl_v2,4656479,5.045000,5.250000,65.856483,332.213715,-47,1,4000075,656404
power_sample,30,W2_wifi_periodic_4s_quiet_ctrl_v2,4756460,5.043750,5.247500,65.465645,332.213715,-40,1,4000075,756385
power_sample,31,W2_wifi_periodic_4s_quiet_ctrl_v2,4856413,5.042500,5.962500,65.270226,327.328247,-40,1,4000075,856338
power_sample,32,W2_wifi_periodic_4s_quiet_ctrl_v2,4956419,5.043750,5.272500,65.367935,332.213715,-38,1,4000075,956344
power_sample,33,W2_wifi_periodic_4s_quiet_ctrl_v2,5056493,4.920000,5.312500,145.196945,713.282410,-41,1,4000075,1056418
power_sample,34,W2_wifi_periodic_4s_quiet_ctrl_v2,5156454,5.043750,5.820000,65.270226,327.328247,-39,1,4000075,1156379
power_sample,35,W2_wifi_periodic_4s_quiet_ctrl_v2,5256433,5.043750,6.560000,65.172516,332.213715,-38,1,4000075,1256358
power_sample,36,W2_wifi_periodic_4s_quiet_ctrl_v2,5356498,5.043750,8.927500,65.563362,332.213715,-28,1,4000075,1356423
power_sample,37,W2_wifi_periodic_4s_quiet_ctrl_v2,5456429,5.043750,5.277500,65.367935,327.328247,-29,1,4000075,1456354
power_sample,38,W2_wifi_periodic_4s_quiet_ctrl_v2,5556448,5.043750,6.150000,65.172516,312.671753,-31,1,4000075,1556373
power_sample,39,W2_wifi_periodic_4s_quiet_ctrl_v2,5656484,5.043750,5.327500,65.563362,332.213715,-30,1,4000075,1656409
power_sample,40,W2_wifi_periodic_4s_quiet_ctrl_v2,5756435,4.867500,13.662499,149.007629,725.496155,-28,1,4000075,1756360
power_sample,41,W2_wifi_periodic_4s_quiet_ctrl_v2,5856421,5.043750,5.852500,65.270226,327.328247,-30,1,4000075,1856346
power_sample,42,W2_wifi_periodic_4s_quiet_ctrl_v2,5956430,5.045000,6.562500,65.172516,332.213715,-29,1,4000075,1956355
power_sample,43,W2_wifi_periodic_4s_quiet_ctrl_v2,6056408,4.885000,5.255000,70.546562,356.641205,-29,1,4000075,2056333
power_sample,44,W2_wifi_periodic_4s_quiet_ctrl_v2,6156427,5.042500,5.465000,65.367935,327.328247,-29,1,4000075,2156352
power_sample,45,W2_wifi_periodic_4s_quiet_ctrl_v2,6256415,5.045000,6.192500,65.074806,312.671753,-28,1,4000075,2256340
power_sample,46,W2_wifi_periodic_4s_quiet_ctrl_v2,6356418,5.043750,13.650000,71.523659,351.755707,-29,1,4000075,2356343
power_sample,47,W2_wifi_periodic_4s_quiet_ctrl_v2,6456453,5.043750,5.057500,65.270226,327.328247,-29,1,4000075,2456378
power_sample,48,W2_wifi_periodic_4s_quiet_ctrl_v2,6556460,5.045000,5.825000,65.270226,327.328247,-36,1,4000075,2556385
power_sample,49,W2_wifi_periodic_4s_quiet_ctrl_v2,6656479,5.045000,5.290000,65.172516,332.213715,-30,1,4000075,2656404
power_sample,50,W2_wifi_periodic_4s_quiet_ctrl_v2,6756429,5.043750,5.295000,65.270226,327.328247,-29,1,4000075,2756354
power_sample,51,W2_wifi_periodic_4s_quiet_ctrl_v2,6856481,5.045000,5.530000,65.270226,327.328247,-30,1,4000075,2856406
power_sample,52,W2_wifi_periodic_4s_quiet_ctrl_v2,6956487,5.045000,6.395000,65.172516,324.885498,-29,1,4000075,2956412
power_sample,53,W2_wifi_periodic_4s_quiet_ctrl_v2,7056483,5.036250,5.060000,65.465645,332.213715,-36,1,4000075,3056408
power_sample,54,W2_wifi_periodic_4s_quiet_ctrl_v2,7156480,5.043750,5.155000,65.172516,327.328247,-35,1,4000075,3156405
power_sample,55,W2_wifi_periodic_4s_quiet_ctrl_v2,7256480,5.043750,5.920000,65.172516,327.328247,-35,1,4000075,3256405
