pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777555382395253000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:02.435043+03:00,01KQF8X82XD90MFQNH6DWKMM7Z,01KQF8X82XD90MFQNH6DWKMM7Z,0,0.4.4
1777555385302456000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:05.338704+03:00,01KQF8XAXZDNMZEHRFCKDCG891,01KQF8XAXZDNMZEHRFCKDCG891,0,0.4.4
1777555388397518000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:08.433447+03:00,01KQF8XDYD8KHCEK73YP2MNDM8,01KQF8XDYD8KHCEK73YP2MNDM8,0,0.4.4
1777555391398268000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:11.437867+03:00,01KQF8XGVRX6R5TCGPS2YCK6AM,01KQF8XGVRX6R5TCGPS2YCK6AM,0,0.4.4
1777555394261409000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:14.304269+03:00,01KQF8XKNX2XRPQ0E2WPW4NJBK,01KQF8XKNX2XRPQ0E2WPW4NJBK,0,0.4.4
1777555397083920000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:17.127902+03:00,01KQF8XPE5G83NEV7QXMCVHCF0,01KQF8XPE5G83NEV7QXMCVHCF0,0,0.4.4
1777555399901664000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:19.943842+03:00,01KQF8XS684ZQ4TVB6NNDZWWCX,01KQF8XS684ZQ4TVB6NNDZWWCX,0,0.4.4
1777555402853544000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:22.896723+03:00,01KQF8XW25GXQN2PPW4Q66C7N1,01KQF8XW25GXQN2PPW4Q66C7N1,0,0.4.4
1777555405850426000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:25.885211+03:00,01KQF8XYZR8ST6QFJMDSBXP0GN,01KQF8XYZR8ST6QFJMDSBXP0GN,0,0.4.4
1777555408790248000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:28.830582+03:00,01KQF8Y1VJA3NQRGDNXQ4YDA97,01KQF8Y1VJA3NQRGDNXQ4YDA97,0,0.4.4
1777555411766373000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:31.810542+03:00,01KQF8Y4RXSKRW1RXSS2F1EEY0,01KQF8Y4RXSKRW1RXSS2F1EEY0,0,0.4.4
1777555415018735000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:35.060443+03:00,01KQF8Y7YAW0M5DE2BBHTXM8CF,01KQF8Y7YAW0M5DE2BBHTXM8CF,0,0.4.4
1777555417927436000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:37.962812+03:00,01KQF8YAS4M7Y80HXXGTF0622J,01KQF8YAS4M7Y80HXXGTF0622J,0,0.4.4
1777555420921304000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:40.965024+03:00,01KQF8YDQ3WXEF8AQ9FQ3TR1PP,01KQF8YDQ3WXEF8AQ9FQ3TR1PP,0,0.4.4
1777555424059840000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:44.103996+03:00,01KQF8YGS2ZEH7H44TFA77YMX9,01KQF8YGS2ZEH7H44TFA77YMX9,0,0.4.4
1777555426993090000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:47.032861+03:00,01KQF8YKMMGV5BAGDX2E4RG14H,01KQF8YKMMGV5BAGDX2E4RG14H,0,0.4.4
1777555430023991000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:50.063331+03:00,01KQF8YPKA73NGT7ZTPK05AE3N,01KQF8YPKA73NGT7ZTPK05AE3N,0,0.4.4
1777555433139143000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:53.183471+03:00,01KQF8YSKVY120H427PHQCRNFV,01KQF8YSKVY120H427PHQCRNFV,0,0.4.4
1777555436200526000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:23:56.239887+03:00,01KQF8YWKA6HEVWAFZ6Q4VC9YJ,01KQF8YWKA6HEVWAFZ6Q4VC9YJ,0,0.4.4
1777555439159374000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:23:59.203678+03:00,01KQF8YZGZ6T4G4PRJ35AW032A,01KQF8YZGZ6T4G4PRJ35AW032A,0,0.4.4
1777555442357211000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:24:02.401613+03:00,01KQF8Z2MVEY1ZKXSSFQH06W0D,01KQF8Z2MVEY1ZKXSSFQH06W0D,0,0.4.4
1777555445305108000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:24:05.349485+03:00,01KQF8Z5H2F1M3845XB72TCNMT,01KQF8Z5H2F1M3845XB72TCNMT,0,0.4.4
1777555448490785000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:24:08.526814+03:00,01KQF8Z8M90K5VDH31GGZYY9P7,01KQF8Z8M90K5VDH31GGZYY9P7,0,0.4.4
1777555451462170000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:24:11.506264+03:00,01KQF8ZBHJFXCVJQN4E08NVX2V,01KQF8ZBHJFXCVJQN4E08NVX2V,0,0.4.4
1777555454651587000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:24:14.695955+03:00,01KQF8ZEN4GTR32BXB5DSWG4RQ,01KQF8ZEN4GTR32BXB5DSWG4RQ,0,0.4.4
1777555457437241000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T16:24:17.481722+03:00,01KQF8ZHC8KW0CRG090E5TEPA4,01KQF8ZHC8KW0CRG090E5TEPA4,0,0.4.4
1777555460662812000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T16:24:20.707395+03:00,01KQF8ZMH06B7KD8D5S304P3PJ,01KQF8ZMH06B7KD8D5S304P3PJ,0,0.4.4
