type,power_seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi,last_event_seq,last_event_t_local_us,dt_since_event_us
power_sample,1,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1304392094,4.975000,13.290000,157.117538,779.236633,-37,0,0,-1
power_sample,2,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1304491466,4.993750,13.357500,141.093124,703.511414,-45,1,1304415414,76052
power_sample,3,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1304591509,5.206250,5.122500,64.195419,337.099213,-39,1,1304415414,176095
power_sample,4,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1304691438,5.220000,5.125000,64.488548,337.099213,-46,1,1304415414,276024
power_sample,5,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1304791474,5.207500,5.385000,64.390839,337.099213,-47,1,1304415414,376060
power_sample,6,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1304891490,5.202500,6.247500,64.390839,327.328247,-47,1,1304415414,476076
power_sample,7,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1304991466,5.210000,4.862500,64.390839,337.099213,-44,2,1304903695,87771
power_sample,8,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305091497,5.206250,5.032500,64.390839,337.099213,-36,2,1304903695,187802
power_sample,9,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305191456,5.205000,5.790000,64.586258,337.099213,-45,2,1304903695,287761
power_sample,10,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305291462,4.998750,5.490000,140.897705,683.969421,-45,2,1304903695,387767
power_sample,11,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305391490,5.215000,5.080000,64.390839,337.099213,-34,2,1304903695,487795
power_sample,12,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305491429,5.202500,5.570000,64.293121,337.099213,-39,3,1305404101,87328
power_sample,13,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305591507,5.211250,6.427500,64.390839,337.099213,-35,3,1305404101,187406
power_sample,14,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305691438,5.216250,5.050000,64.390839,337.099213,-43,3,1305404101,287337
power_sample,15,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305791438,5.207500,5.162500,64.195419,337.099213,-45,3,1305404101,387337
power_sample,16,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305891473,5.203750,6.065000,64.390839,315.114502,-43,3,1305404101,487372
power_sample,17,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1305991496,5.223750,5.050000,64.390839,337.099213,-39,4,1305903675,87821
power_sample,18,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1306091456,5.210000,5.032500,64.390839,337.099213,-41,4,1305903675,187781
power_sample,19,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1306191438,5.206250,5.662500,64.488548,337.099213,-44,4,1305903675,287763
power_sample,20,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1306291435,5.007500,9.660000,135.816788,503.206085,-42,4,1305903675,387760
power_sample,21,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1306391456,5.210000,5.122500,64.586258,337.099213,-40,4,1305903675,487781
power_sample,22,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1306491502,5.203750,5.430000,64.488548,337.099213,-43,5,1306404071,87431
power_sample,23,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep5,1306591518,5.191250,6.320000,64.488548,324.885498,-42,5,1306404071,187447
