command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777559803154379000,2026-04-30T17:36:43.225+03:00,200,,0.4.5
2,off,2907,1777559806062447000,2026-04-30T17:36:46.145+03:00,200,,0.4.5
3,on,5995,1777559809154439000,2026-04-30T17:36:49.234+03:00,200,,0.4.5
4,off,8978,1777559812137437000,2026-04-30T17:36:52.235+03:00,200,,0.4.5
5,on,11864,1777559815019724000,2026-04-30T17:36:55.111+03:00,200,,0.4.5
6,off,14688,1777559817847433000,2026-04-30T17:36:57.930+03:00,200,,0.4.5
7,on,17509,1777559820665504000,2026-04-30T17:37:00.752+03:00,200,,0.4.5
8,off,20453,1777559823610969000,2026-04-30T17:37:03.695+03:00,200,,0.4.5
9,on,23446,1777559826605280000,2026-04-30T17:37:06.697+03:00,200,,0.4.5
10,off,26384,1777559829540610000,2026-04-30T17:37:09.622+03:00,200,,0.4.5
11,on,29368,1777559832525383000,2026-04-30T17:37:12.607+03:00,200,,0.4.5
12,off,32615,1777559835769711000,2026-04-30T17:37:15.851+03:00,200,,0.4.5
13,on,35513,1777559838672402000,2026-04-30T17:37:18.776+03:00,200,,0.4.5
14,off,38526,1777559841682157000,2026-04-30T17:37:21.764+03:00,200,,0.4.5
15,on,41664,1777559844819214000,2026-04-30T17:37:24.909+03:00,200,,0.4.5
16,off,44593,1777559847752380000,2026-04-30T17:37:27.838+03:00,200,,0.4.5
17,on,47621,1777559850777536000,2026-04-30T17:37:30.903+03:00,200,,0.4.5
18,off,50691,1777559853849081000,2026-04-30T17:37:33.942+03:00,200,,0.4.5
19,on,53769,1777559856924820000,2026-04-30T17:37:37.080+03:00,200,,0.4.5
20,off,56766,1777559859925361000,2026-04-30T17:37:40.010+03:00,200,,0.4.5
21,on,59958,1777559863117519000,2026-04-30T17:37:43.204+03:00,200,,0.4.5
22,off,62910,1777559866066949000,2026-04-30T17:37:46.150+03:00,200,,0.4.5
23,on,66084,1777559869242885000,2026-04-30T17:37:49.339+03:00,200,,0.4.5
24,off,69061,1777559872217958000,2026-04-30T17:37:52.302+03:00,200,,0.4.5
25,on,72259,1777559875418341000,2026-04-30T17:37:55.502+03:00,200,,0.4.5
26,off,75043,1777559878199753000,2026-04-30T17:37:58.288+03:00,200,,0.4.5
27,on,78267,1777559881425155000,2026-04-30T17:38:01.512+03:00,200,,0.4.5
28,off,81329,1777559884486292000,2026-04-30T17:38:04.588+03:00,200,,0.4.5
29,on,84456,1777559887615318000,2026-04-30T17:38:07.712+03:00,200,,0.4.5
30,off,87644,1777559890800113000,2026-04-30T17:38:10.884+03:00,200,,0.4.5
31,on,90877,1777559894036306000,2026-04-30T17:38:14.126+03:00,200,,0.4.5
32,off,93729,1777559896888306000,2026-04-30T17:38:16.972+03:00,200,,0.4.5
33,on,96752,1777559899911312000,2026-04-30T17:38:19.999+03:00,200,,0.4.5
34,off,99603,1777559902762239000,2026-04-30T17:38:22.849+03:00,200,,0.4.5
35,on,102603,1777559905758003000,2026-04-30T17:38:25.840+03:00,200,,0.4.5
36,off,105654,1777559908813288000,2026-04-30T17:38:28.915+03:00,200,,0.4.5
37,on,108872,1777559912028164000,2026-04-30T17:38:32.112+03:00,200,,0.4.5
38,off,112019,1777559915173634000,2026-04-30T17:38:35.253+03:00,200,,0.4.5
39,on,114989,1777559918148061000,2026-04-30T17:38:38.238+03:00,200,,0.4.5
