pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777129948589765000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,1,auto,4485073,-56,,,,,,,0,0.4.0
1777129948613310000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,1,,,,19010,,,,,,0,0.4.0
1777129951638158000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,2,auto,7532038,-55,,,,,,,0,0.4.0
1777129951657514000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,2,,,,16996,,,,,,0,0.4.0
1777129954680951000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,3,auto,10574078,-56,,,,,,,0,0.4.0
1777129954699140000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,3,,,,18953,,,,,,0,0.4.0
1777129957641575000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,4,auto,13540022,-42,,,,,,,0,0.4.0
1777129957654989000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,4,,,,14011,,,,,,0,0.4.0
1777129960453534000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,5,auto,16352016,-36,,,,,,,0,0.4.0
1777129960465186000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,5,,,,12071,,,,,,0,0.4.0
1777129963255010000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,6,auto,19148016,-26,,,,,,,0,0.4.0
1777129963266946000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,6,,,,18017,,,,,,0,0.4.0
1777129966180487000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,7,auto,22079010,-26,,,,,,,0,0.4.0
1777129966191899000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,7,,,,12021,,,,,,0,0.4.0
1777129968945128000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,8,auto,24844087,-27,,,,,,,0,0.4.0
1777129968955746000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,8,,,,10946,,,,,,0,0.4.0
1777129971708707000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,9,auto,27607045,-26,,,,,,,0,0.4.0
1777129971720010000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,9,,,,12261,,,,,,0,0.4.0
1777129974840847000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,10,auto,30739053,-27,,,,,,,0,0.4.0
1777129974852026000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,10,,,,12037,,,,,,0,0.4.0
1777129977873279000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,11,auto,33770066,-25,,,,,,,0,0.4.0
1777129977886260000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,11,,,,14986,,,,,,0,0.4.0
1777129980850198000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,12,auto,36749023,-25,,,,,,,0,0.4.0
1777129980871148000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,12,,,,11030,,,,,,0,0.4.0
1777129983634976000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,13,auto,39522066,-27,,,,,,,0,0.4.0
1777129983646082000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,13,,,,23156,,,,,,0,0.4.0
1777129986595643000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,14,auto,42491066,-27,,,,,,,0,0.4.0
1777129986609825000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,14,,,,17987,,,,,,0,0.4.0
1777129989572953000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,15,auto,45463023,-26,,,,,,,0,0.4.0
1777129989585581000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,15,,,,21029,,,,,,0,0.4.0
1777129992416996000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,16,auto,48314039,-26,,,,,,,0,0.4.0
1777129992440603000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,16,,,,13014,,,,,,0,0.4.0
1777129995171364000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,17,auto,51070031,-25,,,,,,,0,0.4.0
1777129995184198000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,17,,,,13021,,,,,,0,0.4.0
1777129998309470000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,18,auto,54208058,-25,,,,,,,0,0.4.0
1777129998321087000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,18,,,,12263,,,,,,0,0.4.0
1777130001167165000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,19,auto,57066065,-27,,,,,,,0,0.4.0
1777130001179469000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,19,,,,11987,,,,,,0,0.4.0
1777130004059477000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,20,auto,59957016,-26,,,,,,,0,0.4.0
1777130004073923000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,20,,,,14040,,,,,,0,0.4.0
1777130006979575000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,21,auto,62876016,-26,,,,,,,0,0.4.0
1777130006991555000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,21,,,,14038,,,,,,0,0.4.0
1777130009990441000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,22,auto,65887010,-25,,,,,,,0,0.4.0
1777130010003688000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,22,,,,14073,,,,,,0,0.4.0
1777130012791799000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,23,auto,68690016,-25,,,,,,,0,0.4.0
1777130012803552000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,23,,,,12038,,,,,,0,0.4.0
1777130015851751000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,24,auto,71750010,-26,,,,,,,0,0.4.0
1777130015863301000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,24,,,,12062,,,,,,0,0.4.0
1777130018926007000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,25,auto,74824038,-25,,,,,,,0,0.4.0
1777130018941723000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,25,,,,16016,,,,,,0,0.4.0
1777130022109767000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,26,auto,78008053,-25,,,,,,,0,0.4.0
1777130022121554000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,26,,,,12003,,,,,,0,0.4.0
1777130025308976000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,27,auto,81207023,-25,,,,,,,0,0.4.0
1777130025321642000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,27,,,,12303,,,,,,0,0.4.0
1777130028539882000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,28,auto,84438038,-25,,,,,,,0,0.4.0
1777130028551849000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,28,,,,12015,,,,,,0,0.4.0
1777130031465968000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,29,auto,87362058,-26,,,,,,,0,0.4.0
1777130031479398000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,29,,,,15003,,,,,,0,0.4.0
1777130034380036000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,30,auto,90278087,-27,,,,,,,0,0.4.0
1777130034391677000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,30,,,,11966,,,,,,0,0.4.0
1777130037503537000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,31,auto,93399023,-27,,,,,,,0,0.4.0
1777130037515803000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,31,,,,15029,,,,,,0,0.4.0
1777130040497119000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,32,auto,96395031,-25,,,,,,,0,0.4.0
1777130040508505000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,32,,,,12022,,,,,,0,0.4.0
1777130043626245000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,33,auto,99524078,-27,,,,,,,0,0.4.0
1777130043640268000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,33,,,,13976,,,,,,0,0.4.0
1777130046847302000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,34,auto,102745023,-25,,,,,,,0,0.4.0
1777130046859038000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,34,,,,12030,,,,,,0,0.4.0
1777130049816089000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,35,auto,105714010,-25,,,,,,,0,0.4.0
1777130049828972000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,35,,,,13042,,,,,,0,0.4.0
1777130052711162000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,36,auto,108609071,-26,,,,,,,0,0.4.0
1777130052726876000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,36,,,,12241,,,,,,0,0.4.0
1777130055475568000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,37,auto,111373072,-27,,,,,,,0,0.4.0
1777130055486186000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,37,,,,12140,,,,,,0,0.4.0
1777130058434376000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,38,auto,114330087,-27,,,,,,,0,0.4.0
1777130058447847000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,38,,,,15969,,,,,,0,0.4.0
1777130061481208000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,39,auto,117379053,-27,,,,,,,0,0.4.0
1777130061492709000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,39,,,,12128,,,,,,0,0.4.0
1777130064647861000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,40,auto,120529038,-26,,,,,,,0,0.4.0
1777130064660904000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,40,,,,30054,,,,,,0,0.4.0
1777130067805130000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,41,auto,123702071,-26,,,,,,,0,0.4.0
1777130067817786000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,41,,,,13983,,,,,,0,0.4.0
1777130070826791000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,42,auto,126721066,-26,,,,,,,0,0.4.0
1777130070839113000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,42,,,,15990,,,,,,0,0.4.0
1777130073694421000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,43,auto,129592010,-25,,,,,,,0,0.4.0
1777130073705927000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,43,,,,12044,,,,,,0,0.4.0
1777130076784411000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,44,auto,132682058,-27,,,,,,,0,0.4.0
1777130076798198000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,44,,,,13998,,,,,,0,0.4.0
1777130079756744000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,45,auto,135654078,-26,,,,,,,0,0.4.0
1777130079771900000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,45,,,,13281,,,,,,0,0.4.0
1777130082660717000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,46,auto,138558065,-27,,,,,,,0,0.4.0
1777130082671963000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,912847879,46,,,,11988,,,,,,0,0.4.0
1777130085496505000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,912847879,47,auto,141390052,-25,,,,,,,0,0.4.0
