command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777812792926720000,2026-05-03T15:53:13.011+03:00,200,,0.4.7
2,off,3177,1777812796113772000,2026-05-03T15:53:16.197+03:00,200,,0.4.7
3,on,6231,1777812799167765000,2026-05-03T15:53:19.268+03:00,200,,0.4.7
4,off,8987,1777812801922850000,2026-05-03T15:53:22.011+03:00,200,,0.4.7
5,on,11969,1777812804900765000,2026-05-03T15:53:24.983+03:00,200,,0.4.7
6,off,14873,1777812807801577000,2026-05-03T15:53:27.880+03:00,200,,0.4.7
7,on,17973,1777812810909587000,2026-05-03T15:53:30.977+03:00,200,,0.4.7
8,off,21017,1777812813945276000,2026-05-03T15:53:34.029+03:00,200,,0.4.7
9,on,24169,1777812817102381000,2026-05-03T15:53:37.198+03:00,200,,0.4.7
10,off,26949,1777812819876156000,2026-05-03T15:53:39.961+03:00,200,,0.4.7
11,on,29959,1777812822895417000,2026-05-03T15:53:42.982+03:00,200,,0.4.7
12,off,32808,1777812825744274000,2026-05-03T15:53:45.830+03:00,200,,0.4.7
13,on,35583,1777812828519723000,2026-05-03T15:53:48.602+03:00,200,,0.4.7
14,off,38681,1777812831613152000,2026-05-03T15:53:51.721+03:00,200,,0.4.7
15,on,41509,1777812834445674000,2026-05-03T15:53:54.523+03:00,200,,0.4.7
16,off,44527,1777812837461609000,2026-05-03T15:53:57.535+03:00,200,,0.4.7
17,on,47280,1777812840209857000,2026-05-03T15:54:00.283+03:00,200,,0.4.7
18,off,50308,1777812843236046000,2026-05-03T15:54:03.319+03:00,200,,0.4.7
19,on,53253,1777812846185778000,2026-05-03T15:54:06.264+03:00,200,,0.4.7
20,off,56317,1777812849250309000,2026-05-03T15:54:09.337+03:00,200,,0.4.7
21,on,59270,1777812852198845000,2026-05-03T15:54:12.291+03:00,200,,0.4.7
22,off,62310,1777812855246561000,2026-05-03T15:54:15.324+03:00,200,,0.4.7
23,on,65065,1777812857998034000,2026-05-03T15:54:18.095+03:00,200,,0.4.7
24,off,67844,1777812860778806000,2026-05-03T15:54:20.857+03:00,200,,0.4.7
25,on,70975,1777812863907326000,2026-05-03T15:54:23.988+03:00,200,,0.4.7
26,off,73891,1777812866827531000,2026-05-03T15:54:26.921+03:00,200,,0.4.7
27,on,77122,1777812870058527000,2026-05-03T15:54:30.141+03:00,200,,0.4.7
28,off,80051,1777812872980514000,2026-05-03T15:54:33.052+03:00,200,,0.4.7
29,on,83249,1777812876184277000,2026-05-03T15:54:36.278+03:00,200,,0.4.7
30,off,86051,1777812878982349000,2026-05-03T15:54:39.066+03:00,200,,0.4.7
31,on,88956,1777812881889845000,2026-05-03T15:54:41.981+03:00,200,,0.4.7
32,off,91978,1777812884914502000,2026-05-03T15:54:50.126+03:00,200,,0.4.7
33,on,94815,1777812890127571000,2026-05-03T15:54:50.214+03:00,200,,0.4.7
34,off,97610,1777812890546442000,2026-05-03T15:54:50.623+03:00,200,,0.4.7
35,on,100612,1777812893548430000,2026-05-03T15:54:53.642+03:00,200,,0.4.7
36,off,103639,1777812896574766000,2026-05-03T15:54:56.701+03:00,200,,0.4.7
37,on,106647,1777812899583413000,2026-05-03T15:54:59.680+03:00,200,,0.4.7
38,off,109796,1777812902732154000,2026-05-03T15:55:02.819+03:00,200,,0.4.7
39,on,113038,1777812905974185000,2026-05-03T15:55:06.054+03:00,200,,0.4.7
40,off,116250,1777812909185436000,2026-05-03T15:55:09.275+03:00,200,,0.4.7
41,on,119223,1777812912151367000,2026-05-03T15:55:12.239+03:00,200,,0.4.7
42,off,122123,1777812915051042000,2026-05-03T15:55:15.129+03:00,200,,0.4.7
43,on,125149,1777812918085352000,2026-05-03T15:55:18.182+03:00,200,,0.4.7
44,off,128164,1777812921100009000,2026-05-03T15:55:21.207+03:00,200,,0.4.7
45,on,130952,1777812923885355000,2026-05-03T15:55:23.963+03:00,200,,0.4.7
46,off,133790,1777812926725725000,2026-05-03T15:55:26.812+03:00,200,,0.4.7
47,on,136813,1777812929749313000,2026-05-03T15:55:29.850+03:00,200,,0.4.7
48,off,139728,1777812932664303000,2026-05-03T15:55:32.740+03:00,200,,0.4.7
49,on,142546,1777812935472781000,2026-05-03T15:55:35.560+03:00,200,,0.4.7
50,off,145767,1777812938703124000,2026-05-03T15:55:38.788+03:00,200,,0.4.7
51,on,148624,1777812941556954000,2026-05-03T15:55:41.639+03:00,200,,0.4.7
52,off,151466,1777812944402267000,2026-05-03T15:55:44.490+03:00,200,,0.4.7
53,on,154453,1777812947384268000,2026-05-03T15:55:47.481+03:00,200,,0.4.7
54,off,157675,1777812950607641000,2026-05-03T15:55:50.684+03:00,200,,0.4.7
55,on,160862,1777812953792301000,2026-05-03T15:55:53.867+03:00,200,,0.4.7
56,off,164058,1777812956991388000,2026-05-03T15:55:57.083+03:00,200,,0.4.7
57,on,166924,1777812959855696000,2026-05-03T15:55:59.943+03:00,200,,0.4.7
58,off,169958,1777812962892274000,2026-05-03T15:56:02.972+03:00,200,,0.4.7
59,on,173080,1777812966008911000,2026-05-03T15:56:06.092+03:00,200,,0.4.7
60,off,176189,1777812969118123000,2026-05-03T15:56:09.196+03:00,200,,0.4.7
61,on,178986,1777812971921496000,2026-05-03T15:56:12.000+03:00,200,,0.4.7
62,off,181826,1777812974761259000,2026-05-03T15:56:14.846+03:00,200,,0.4.7
63,on,184676,1777812977610338000,2026-05-03T15:56:17.696+03:00,200,,0.4.7
64,off,187601,1777812980535697000,2026-05-03T15:56:20.622+03:00,200,,0.4.7
65,on,190425,1777812983353926000,2026-05-03T15:56:23.430+03:00,200,,0.4.7
66,off,193501,1777812986435958000,2026-05-03T15:56:26.521+03:00,200,,0.4.7
67,on,196593,1777812989519334000,2026-05-03T15:56:29.611+03:00,200,,0.4.7
68,off,199645,1777812992575837000,2026-05-03T15:56:32.681+03:00,200,,0.4.7
69,on,202655,1777812995585513000,2026-05-03T15:56:35.671+03:00,200,,0.4.7
70,off,205606,1777812998535933000,2026-05-03T15:56:38.615+03:00,200,,0.4.7
71,on,208367,1777813001302354000,2026-05-03T15:56:41.389+03:00,200,,0.4.7
72,off,211430,1777813004364444000,2026-05-03T15:56:44.457+03:00,200,,0.4.7
73,on,214573,1777813007508791000,2026-05-03T15:56:47.592+03:00,200,,0.4.7
74,off,217520,1777813010449108000,2026-05-03T15:56:50.528+03:00,200,,0.4.7
75,on,220647,1777813013577893000,2026-05-03T15:56:53.652+03:00,200,,0.4.7
76,off,223769,1777813016703277000,2026-05-03T15:56:56.784+03:00,200,,0.4.7
77,on,226718,1777813019654003000,2026-05-03T15:56:59.729+03:00,200,,0.4.7
78,off,229528,1777813022464011000,2026-05-03T15:57:02.537+03:00,200,,0.4.7
79,on,232672,1777813025604996000,2026-05-03T15:57:05.690+03:00,200,,0.4.7
80,off,235734,1777813028664931000,2026-05-03T15:57:08.809+03:00,200,,0.4.7
