pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777807193750880000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,off,on,2026-05-03T14:13:43.869280+03:00,01KQPRPMC6QV8E8JM34K256PW1,01KQPRPMC6QV8E8JM34K256PW1,0,0.4.7
1777807196870308000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,on,off,2026-05-03T14:13:46.995884+03:00,01KQPRPQDQJV74NP7H9E77PCAJ,01KQPRPQDQJV74NP7H9E77PCAJ,0,0.4.7
1777807199980865000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,off,on,2026-05-03T14:13:50.106109+03:00,01KQPRPTES3H0EDYZ4RYZ65ZWP,01KQPRPTES3H0EDYZ4RYZ65ZWP,0,0.4.7
1777807203187662000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,on,off,2026-05-03T14:13:53.313297+03:00,01KQPRPXK1RCJD5FHSW70X2Q8G,01KQPRPXK1RCJD5FHSW70X2Q8G,0,0.4.7
1777807206003449000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,off,on,2026-05-03T14:13:56.118795+03:00,01KQPRQ0ABP5BA1RXEYG86YQJC,01KQPRQ0ABP5BA1RXEYG86YQJC,0,0.4.7
1777807208980137000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,on,off,2026-05-03T14:13:59.106181+03:00,01KQPRQ37XW27FZZNGHR9EKZDD,01KQPRQ37XW27FZZNGHR9EKZDD,0,0.4.7
1777807212135110000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,off,on,2026-05-03T14:14:02.247940+03:00,01KQPRQ6A8ZHAQY05MMSHCZSAM,01KQPRQ6A8ZHAQY05MMSHCZSAM,0,0.4.7
1777807215090620000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,on,off,2026-05-03T14:14:05.203882+03:00,01KQPRQ96QAZJHG15BCEJFQ2YF,01KQPRQ96QAZJHG15BCEJFQ2YF,0,0.4.7
1777807217993507000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,off,on,2026-05-03T14:14:08.119431+03:00,01KQPRQC1SQV93RHEKZ9FFYXEZ,01KQPRQC1SQV93RHEKZ9FFYXEZ,0,0.4.7
1777807221175400000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch1,,0,state_changed,0,,,on,off,2026-05-03T14:14:11.300910+03:00,01KQPRQF574GXSQ7NY4N72WQTZ,01KQPRQF574GXSQ7NY4N72WQTZ,0,0.4.7
