pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777812063082057000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:34:53.238472+03:00,01KQPXB7KRP4YZEG90GK9675HV,01KQPXB7KRP4YZEG90GK9675HV,0,0.4.7
1777812066261718000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:34:56.416114+03:00,01KQPXBAQ8P1A9YG09B6QSH40J,01KQPXBAQ8P1A9YG09B6QSH40J,0,0.4.7
1777812069331846000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:34:59.481281+03:00,01KQPXBDPP6NJWMD0Y0K7VN6MP,01KQPXBDPP6NJWMD0Y0K7VN6MP,0,0.4.7
1777812072082249000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:35:02.235791+03:00,01KQPXBGCVJJNPZTNXS0FAPABV,01KQPXBGCVJJNPZTNXS0FAPABV,0,0.4.7
1777812075058285000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:35:05.216967+03:00,01KQPXBKA09WMRWAJ6XWRA7A51,01KQPXBKA09WMRWAJ6XWRA7A51,0,0.4.7
1777812077968573000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:35:08.127512+03:00,01KQPXBP508AHEWRPKJJ3V63N3,01KQPXBP508AHEWRPKJJ3V63N3,0,0.4.7
1777812081083955000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:35:11.231134+03:00,01KQPXBS5ZH7SJ5KP6ZGPPQCQS,01KQPXBS5ZH7SJ5KP6ZGPPQCQS,0,0.4.7
1777812084142111000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:35:14.286819+03:00,01KQPXBW4ZDS3F9RXXM2PFDZMT,01KQPXBW4ZDS3F9RXXM2PFDZMT,0,0.4.7
1777812087263904000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T15:35:17.415958+03:00,01KQPXBZ784V73F60BTYQXFTTX,01KQPXBZ784V73F60BTYQXFTTX,0,0.4.7
1777812090033766000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T15:35:20.192509+03:00,01KQPXC1Y1Z38Y2TECWKH2F6AG,01KQPXC1Y1Z38Y2TECWKH2F6AG,0,0.4.7
