pi_rx_time_ns,topic,type,node,protocol,exp,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1774809049203040000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,95,,,,58986,,,,,,0,0.1.1
1774809054003065000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,96,button,744976927,-35,,,,,,,0,0.1.1
1774809054038378000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,96,,,,48285,,,,,,0,0.1.1
1774809059914307000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,97,button,750918050,-36,,,,,,,0,0.1.1
1774809059929629000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,97,,,,15160,,,,,,0,0.1.1
1774809064755475000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,98,button,755646345,-37,,,,,,,0,0.1.1
1774809064879813000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,98,,,,222867,,,,,,0,0.1.1
1774809068972099000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,99,button,759976503,-35,,,,,,,0,0.1.1
1774809068986208000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,99,,,,15710,,,,,,0,0.1.1
1774809073142897000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,100,button,764147216,-36,,,,,,,0,0.1.1
1774809073173381000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,100,,,,32014,,,,,,0,0.1.1
