pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777128473321348000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,956131880,12,auto,37428041,-46,,,,,,,0,0.4.0
1777128473337793000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,956131880,12,,,,18994,,,,,,0,0.4.0
1777128476523890000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,956131880,13,auto,40635068,-50,,,,,,,0,0.4.0
1777128476543279000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,956131880,13,,,,17959,,,,,,0,0.4.0
1777128482713748000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,1,auto,4776044,-50,,,,,,,0,0.4.0
1777128482743984000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,1,,,,20994,,,,,,0,0.4.0
1777128485814371000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,2,auto,7873009,-48,,,,,,,0,0.4.0
1777128485834742000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,2,,,,28034,,,,,,0,0.4.0
1777128488771740000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,3,auto,10836023,-46,,,,,,,0,0.4.0
1777128488794847000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,3,,,,22062,,,,,,0,0.4.0
1777128491552272000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,4,auto,13618023,-39,,,,,,,0,0.4.0
1777128491564011000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,4,,,,10963,,,,,,0,0.4.0
1777128494653411000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,5,auto,16719063,-28,,,,,,,0,0.4.0
1777128494669122000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,5,,,,10949,,,,,,0,0.4.0
1777128497541211000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,6,auto,19607014,-27,,,,,,,0,0.4.0
1777128497560615000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,6,,,,16972,,,,,,0,0.4.0
1777128500394918000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,7,auto,22459009,-25,,,,,,,0,0.4.0
1777128500408888000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,7,,,,15974,,,,,,0,0.4.0
1777128503457515000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,8,auto,25522091,-25,,,,,,,0,0.4.0
1777128503475474000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,8,,,,14895,,,,,,0,0.4.0
1777128506521107000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,9,auto,28587009,-25,,,,,,,0,0.4.0
1777128506535203000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,9,,,,12248,,,,,,0,0.4.0
1777128509688518000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1211311573,10,auto,31754009,-26,,,,,,,0,0.4.0
1777128509700913000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1211311573,10,,,,13135,,,,,,0,0.4.0
