pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777057923924113000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,1025202867,1,auto,5186023,-44,,,,,,,0,0.4.0
1777057923943451000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,1025202867,1,,,,18076,,,,,,0,0.4.0
1777057926816076000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,1025202867,2,auto,8076024,-45,,,,,,,0,0.4.0
1777057926836882000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,1025202867,2,,,,18025,,,,,,0,0.4.0
1777057929752521000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,1025202867,3,auto,11013024,-44,,,,,,,0,0.4.0
1777057929767046000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,1025202867,3,,,,16021,,,,,,0,0.4.0
1777057932602395000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,1025202867,4,auto,13863056,-44,,,,,,,0,0.4.0
1777057932623112000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,1025202867,4,,,,19993,,,,,,0,0.4.0
1777057935397649000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,1025202867,5,auto,16661056,-44,,,,,,,0,0.4.0
1777057935409723000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,1025202867,5,,,,12989,,,,,,0,0.4.0
1777057938268111000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,1025202867,6,auto,19530089,-44,,,,,,,0,0.4.0
1777057938279938000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_baseline,1025202867,6,,,,13971,,,,,,0,0.4.0
1777057941431462000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_baseline,1025202867,7,auto,22695044,-44,,,,,,,0,0.4.0
