type,power_seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi,last_event_seq,last_event_t_local_us,dt_since_event_us
power_sample,1,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,289575886,4.942500,13.400000,156.922134,671.755737,-51,0,0,-1
power_sample,2,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,289675554,5.013750,12.490000,142.265640,715.725159,-45,1,289599291,76263
power_sample,3,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,289775515,5.206250,5.130000,65.856483,344.427460,-46,1,289599291,176224
power_sample,4,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,289875512,5.195000,5.670000,65.563362,339.541962,-50,1,289599291,276221
power_sample,5,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,289975486,5.208750,6.440000,65.465645,337.099213,-52,1,289599291,376195
power_sample,6,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290075495,5.197500,5.125000,65.661064,344.427460,-52,1,289599291,476204
power_sample,7,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290175441,5.195000,5.145000,65.563362,339.541962,-48,1,289599291,576150
power_sample,8,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290275483,5.187500,6.025000,65.367935,339.541962,-48,1,289599291,676192
power_sample,9,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290375512,5.218750,5.195000,65.465645,344.427460,-44,1,289599291,776221
power_sample,10,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290475460,5.200000,5.220000,65.563362,339.541962,-50,1,289599291,876169
power_sample,11,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290575488,4.995000,11.120000,137.477859,688.854919,-45,1,289599291,976197
power_sample,12,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290675441,5.200000,6.557500,65.172516,344.427460,-48,1,289599291,1076150
power_sample,13,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290775460,5.200000,5.180000,65.563362,339.541962,-46,1,289599291,1176169
power_sample,14,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290875511,5.200000,5.452500,65.465645,339.541962,-49,1,289599291,1276220
power_sample,15,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,290975441,5.207500,6.232500,65.270226,327.328247,-49,1,289599291,1376150
power_sample,16,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291075478,5.197500,5.100000,65.563362,339.541962,-51,1,289599291,1476187
power_sample,17,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291175512,5.192500,5.012500,65.367935,339.541962,-47,1,289599291,1576221
power_sample,18,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291275478,5.213750,5.855000,65.270226,339.541962,-50,1,289599291,1676187
power_sample,19,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291375495,5.198750,5.185000,65.172516,344.427460,-46,1,289599291,1776204
power_sample,20,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291475495,5.240000,5.150000,65.367935,344.427460,-49,1,289599291,1876204
power_sample,21,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291575457,5.130000,5.520000,144.512970,740.152649,-43,1,289599291,1976166
power_sample,22,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291675495,5.198750,6.475000,64.977097,339.541962,-49,1,289599291,2076204
power_sample,23,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291775441,5.198750,5.037500,65.367935,339.541962,-47,1,289599291,2176150
power_sample,24,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291875494,5.192500,11.807500,65.172516,339.541962,-48,1,289599291,2276203
power_sample,25,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,291975441,5.200000,5.965000,65.074806,339.541962,-45,1,289599291,2376150
power_sample,26,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292075496,5.197500,5.200000,65.367935,339.541962,-44,1,289599291,2476205
power_sample,27,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292175441,5.198750,5.237500,65.172516,339.541962,-44,1,289599291,2576150
power_sample,28,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292275423,5.210000,5.765000,65.074806,339.541962,-45,1,289599291,2676132
power_sample,29,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292375512,5.196250,6.542500,64.683968,339.541962,-48,1,289599291,2776221
power_sample,30,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292475478,5.196250,5.212500,65.270226,339.541962,-51,1,289599291,2876187
power_sample,31,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292575488,5.195000,5.455000,65.270226,339.541962,-50,1,289599291,2976197
power_sample,32,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292675495,5.198750,6.270000,64.879387,327.328247,-50,1,289599291,3076204
power_sample,33,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292775460,5.196250,5.090000,65.172516,339.541962,-50,1,289599291,3176169
power_sample,34,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292875445,4.995000,12.707500,99.859535,500.763367,-43,1,289599291,3276154
power_sample,35,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,292975478,5.205000,5.857500,64.977097,339.541962,-50,1,289599291,3376187
power_sample,36,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293075495,5.198750,5.175000,64.781670,339.541962,-48,1,289599291,3476204
power_sample,37,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293175460,5.201250,5.162500,64.977097,339.541962,-45,1,289599291,3576169
power_sample,38,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293275512,5.210000,5.685000,64.879387,337.099213,-46,1,289599291,3676221
power_sample,39,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293375497,5.198750,6.477500,64.683968,339.541962,-48,1,289599291,3776206
power_sample,40,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293475512,5.198750,5.145000,65.074806,339.541962,-47,1,289599291,3876221
power_sample,41,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293575460,5.215000,5.165000,64.879387,339.541962,-44,1,289599291,3976169
power_sample,42,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293675478,5.200000,6.027500,64.781670,315.114502,-50,1,289599291,4076187
power_sample,43,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293775460,5.197500,5.150000,65.074806,339.541962,-51,1,289599291,4176169
power_sample,44,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293875467,4.986250,12.387500,141.581665,703.511414,-48,1,289599291,4276176
power_sample,45,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,293975423,5.206250,5.767500,64.781670,337.099213,-44,1,289599291,4376132
power_sample,46,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294075512,5.197500,6.510000,64.488548,339.541962,-48,1,289599291,4476221
power_sample,47,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294175441,5.193750,5.170000,64.879387,337.099213,-45,1,289599291,4576150
power_sample,48,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294275512,5.216250,5.465000,64.781670,337.099213,-46,1,289599291,4676221
power_sample,49,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294375495,5.197500,6.260000,64.683968,327.328247,-48,1,289599291,4776204
power_sample,50,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294475512,5.198750,4.965000,64.879387,337.099213,-48,1,289599291,4876221
power_sample,51,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294575467,5.215000,4.972500,64.781670,337.099213,-51,1,289599291,4976176
power_sample,52,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294675512,5.200000,5.880000,64.977097,337.099213,-47,1,289599291,5076221
power_sample,53,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294775478,5.202500,5.167500,64.683968,339.541962,-47,1,289599291,5176187
power_sample,54,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294875474,5.001250,10.597500,137.087021,683.969421,-42,1,289599291,5276183
power_sample,55,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,294975441,5.203750,5.522500,64.683968,337.099213,-44,1,289599291,5376150
power_sample,56,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295075478,5.198750,6.437500,64.683968,337.099213,-48,1,289599291,5476187
power_sample,57,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295175450,5.197500,5.092500,64.781670,337.099213,-47,1,289599291,5576159
power_sample,58,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295275512,5.187500,5.295000,64.683968,337.099213,-47,1,289599291,5676221
power_sample,59,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295375512,5.206250,6.100000,64.683968,320.000000,-46,1,289599291,5776221
power_sample,60,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295475478,5.195000,5.175000,64.781670,337.099213,-48,1,289599291,5876187
power_sample,61,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295575461,5.215000,5.210000,64.781670,337.099213,-44,1,289599291,5976170
power_sample,62,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295675495,5.200000,5.705000,64.683968,337.099213,-50,1,289599291,6076204
power_sample,63,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295775441,5.198750,6.477500,64.488548,339.541962,-48,1,289599291,6176150
power_sample,64,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295875475,5.002500,5.207500,140.506866,720.610657,-45,1,289599291,6276184
power_sample,65,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,295975441,5.201250,5.395000,64.683968,337.099213,-47,1,289599291,6376150
power_sample,66,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296075478,5.198750,6.212500,64.683968,324.885498,-48,1,289599291,6476187
power_sample,67,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296175478,5.197500,11.587500,64.683968,337.099213,-47,1,289599291,6576187
power_sample,68,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296275495,5.206250,5.032500,64.683968,337.099213,-45,1,289599291,6676204
power_sample,69,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296375441,5.188750,5.805000,64.879387,337.099213,-48,1,289599291,6776150
power_sample,70,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296475495,5.223750,5.095000,64.586258,339.541962,-46,1,289599291,6876204
power_sample,71,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296575499,5.218750,5.117500,64.586258,337.099213,-45,1,289599291,6976208
power_sample,72,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296675567,5.222500,5.717500,64.781670,339.541962,-46,2,296588128,87439
power_sample,73,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296775460,5.197500,6.415000,64.683968,337.099213,-46,2,296588128,187332
power_sample,74,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296875478,5.043750,5.112500,64.977097,339.541962,-48,2,296588128,287350
power_sample,75,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,296975441,5.201250,5.132500,64.488548,337.099213,-48,2,296588128,387313
power_sample,76,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297075441,5.197500,5.972500,64.683968,337.099213,-47,2,296588128,487313
power_sample,77,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297175510,5.198750,12.907499,96.244270,483.664124,-44,2,296588128,587382
power_sample,78,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297275449,5.207500,5.180000,64.683968,337.099213,-48,2,296588128,687321
power_sample,79,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297375460,5.198750,5.717500,64.586258,337.099213,-46,2,296588128,787332
power_sample,80,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297475441,5.196250,6.475000,64.586258,339.541962,-47,2,296588128,887313
power_sample,81,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297575461,5.242500,5.177500,64.879387,339.541962,-48,2,296588128,987333
power_sample,82,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297675441,5.198750,5.407500,64.683968,337.099213,-45,2,296588128,1087313
power_sample,83,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297775460,5.200000,6.195000,64.586258,324.885498,-47,2,296588128,1187332
power_sample,84,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297875478,5.202500,4.920000,64.781670,339.541962,-46,2,296588128,1287350
power_sample,85,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,297975495,5.200000,5.060000,64.683968,337.099213,-49,2,296588128,1387367
power_sample,86,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298075441,5.201250,5.822500,64.879387,337.099213,-50,2,296588128,1487313
power_sample,87,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298175460,5.030000,12.285000,67.126717,708.396912,-44,2,296588128,1587332
power_sample,88,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298275423,5.211250,5.067500,64.683968,337.099213,-48,2,296588128,1687295
power_sample,89,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298375441,5.200000,5.607500,64.683968,337.099213,-49,2,296588128,1787313
power_sample,90,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298475495,5.200000,6.457500,64.586258,337.099213,-45,2,296588128,1887367
power_sample,91,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298575460,5.211250,5.087500,64.586258,337.099213,-47,2,296588128,1987332
power_sample,92,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298675478,5.201250,5.252500,64.390839,337.099213,-47,2,296588128,2087350
power_sample,93,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298775478,5.197500,6.060000,64.586258,315.114502,-48,2,296588128,2187350
power_sample,94,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298875512,5.215000,5.100000,64.683968,339.541962,-48,2,296588128,2287384
power_sample,95,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,298975441,5.203750,5.147500,64.683968,337.099213,-45,2,296588128,2387313
power_sample,96,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299075478,5.200000,5.680000,64.683968,337.099213,-48,2,296588128,2487350
power_sample,97,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299175488,4.990000,13.722500,141.190826,688.854919,-43,2,296588128,2587360
power_sample,98,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299275460,5.207500,5.165000,64.879387,339.541962,-47,2,296588128,2687332
power_sample,99,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299375478,5.200000,5.422500,64.586258,337.099213,-49,2,296588128,2787350
power_sample,100,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299475496,5.198750,6.292500,64.683968,327.328247,-48,2,296588128,2887368
power_sample,101,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299575512,5.212500,4.982500,64.683968,337.099213,-50,2,296588128,2987384
power_sample,102,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299675441,5.200000,4.960000,64.586258,337.099213,-44,2,296588128,3087313
power_sample,103,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299775441,5.205000,5.825000,64.781670,337.099213,-49,2,296588128,3187313
power_sample,104,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299875483,5.217500,5.042500,64.683968,339.541962,-45,2,296588128,3287355
power_sample,105,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,299975479,5.206250,5.097500,64.586258,337.099213,-47,2,296588128,3387351
power_sample,106,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300075441,5.197500,5.627500,64.586258,337.099213,-47,2,296588128,3487313
power_sample,107,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300175488,4.997500,13.967500,139.334351,720.610657,-47,2,296588128,3587360
power_sample,108,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300275441,5.198750,5.085000,64.683968,337.099213,-49,2,296588128,3687313
power_sample,109,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300375495,5.203750,5.317500,64.586258,337.099213,-50,2,296588128,3787367
power_sample,110,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300475449,5.197500,6.032500,64.683968,315.114502,-44,2,296588128,3887321
power_sample,111,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300575478,5.210000,5.137500,64.683968,337.099213,-45,2,296588128,3987350
power_sample,112,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300675495,5.203750,4.950000,64.683968,337.099213,-45,2,296588128,4087367
power_sample,113,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300775478,5.198750,5.685000,64.586258,337.099213,-45,2,296588128,4187350
power_sample,114,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300875483,5.207500,5.165000,64.586258,339.541962,-46,2,296588128,4287355
power_sample,115,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,300975478,5.201250,5.140000,64.879387,337.099213,-48,2,296588128,4387350
power_sample,116,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301075441,5.198750,5.422500,64.683968,337.099213,-48,2,296588128,4487313
power_sample,117,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301175488,5.041250,6.330000,136.207626,332.213715,-47,2,296588128,4587360
power_sample,118,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301275460,5.205000,4.912500,64.683968,337.099213,-45,2,296588128,4687332
power_sample,119,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301375460,5.183750,5.037500,64.683968,337.099213,-51,2,296588128,4787332
power_sample,120,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301475475,5.210000,8.710000,64.683968,337.099213,-48,2,296588128,4887347
power_sample,121,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301575475,5.207500,5.035000,64.683968,337.099213,-47,2,296588128,4987347
power_sample,122,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301675512,5.203750,5.165000,64.586258,337.099213,-50,2,296588128,5087384
power_sample,123,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301775478,5.198750,5.705000,64.683968,337.099213,-46,2,296588128,5187350
power_sample,124,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301875461,5.212500,6.457500,64.683968,339.541962,-52,2,296588128,5287333
power_sample,125,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,301975460,5.203750,5.060000,64.586258,337.099213,-48,2,296588128,5387332
power_sample,126,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302075495,5.200000,5.337500,64.683968,337.099213,-51,2,296588128,5487367
power_sample,127,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302175467,5.201250,6.107500,71.816788,320.000000,-50,2,296588128,5587339
power_sample,128,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302275460,5.202500,5.130000,64.683968,337.099213,-43,2,296588128,5687332
power_sample,129,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302375478,5.201250,4.962500,64.683968,337.099213,-49,2,296588128,5787350
power_sample,130,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302475483,5.013750,13.392500,66.247322,332.213715,-46,2,296588128,5887355
power_sample,131,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302575495,5.226250,5.150000,64.683968,339.541962,-51,2,296588128,5987367
power_sample,132,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302675441,5.201250,5.165000,64.879387,337.099213,-45,2,296588128,6087313
power_sample,133,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302775512,5.196250,5.510000,64.683968,337.099213,-49,2,296588128,6187384
power_sample,134,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302875445,5.213750,6.245000,64.586258,327.328247,-45,2,296588128,6287317
power_sample,135,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,302975512,5.200000,5.062500,64.586258,337.099213,-49,2,296588128,6387384
power_sample,136,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303075460,5.205000,5.060000,64.586258,337.099213,-49,2,296588128,6487332
power_sample,137,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303175486,5.216250,5.927500,64.683968,337.099213,-48,2,296588128,6587358
power_sample,138,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303275445,5.202500,5.055000,64.683968,337.099213,-49,2,296588128,6687317
power_sample,139,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303375441,5.206250,5.080000,64.586258,337.099213,-49,2,296588128,6787313
power_sample,140,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303475491,4.986250,12.985000,141.288544,703.511414,-43,2,296588128,6887363
power_sample,141,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303575483,5.207500,6.462500,64.781670,339.541962,-46,2,296588128,6987355
power_sample,142,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303675500,5.253750,5.120000,64.781670,339.541962,-52,3,303588122,87378
power_sample,143,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303775515,5.198750,5.390000,64.683968,337.099213,-44,3,303588122,187393
power_sample,144,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303875512,5.211250,6.177500,64.683968,324.885498,-48,3,303588122,287390
power_sample,145,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,303975460,5.198750,5.112500,64.683968,337.099213,-44,3,303588122,387338
power_sample,146,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,304075460,5.200000,4.980000,64.683968,337.099213,-48,3,303588122,487338
power_sample,147,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,304175478,5.206250,5.727500,64.683968,337.099213,-45,3,303588122,587356
power_sample,148,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,304275512,5.201250,5.120000,64.586258,337.099213,-46,3,303588122,687390
power_sample,149,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,304375441,5.201250,5.162500,64.683968,337.099213,-41,3,303588122,787319
power_sample,150,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,304475442,4.998750,12.889999,139.529770,696.183228,-49,3,303588122,887320
power_sample,151,W2_wifi_periodic_7s_quiet_telemetry_v2_rep9,304576385,5.203750,12.550000,64.488548,337.099213,-49,3,303588122,988263
