command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777806096272760000,2026-05-03T14:01:36.361+03:00,200,,0.4.7
2,off,3063,1777806099345834000,2026-05-03T14:01:39.470+03:00,200,,0.4.7
3,on,6155,1777806102436298000,2026-05-03T14:01:42.529+03:00,200,,0.4.7
4,off,9272,1777806105548872000,2026-05-03T14:01:45.624+03:00,200,,0.4.7
5,on,12123,1777806108405794000,2026-05-03T14:01:48.482+03:00,200,,0.4.7
6,off,15343,1777806111623190000,2026-05-03T14:01:51.700+03:00,200,,0.4.7
7,on,18503,1777806114779582000,2026-05-03T14:01:54.859+03:00,200,,0.4.7
8,off,21497,1777806117779774000,2026-05-03T14:01:57.898+03:00,200,,0.4.7
9,on,24683,1777806120957231000,2026-05-03T14:02:01.037+03:00,200,,0.4.7
10,off,27906,1777806124187802000,2026-05-03T14:02:04.266+03:00,200,,0.4.7
11,on,30923,1777806127205747000,2026-05-03T14:02:07.303+03:00,200,,0.4.7
12,off,34145,1777806130419137000,2026-05-03T14:02:10.495+03:00,200,,0.4.7
13,on,36906,1777806133188726000,2026-05-03T14:02:13.267+03:00,200,,0.4.7
14,off,40018,1777806136300351000,2026-05-03T14:02:16.388+03:00,200,,0.4.7
15,on,43242,1777806139524700000,2026-05-03T14:02:19.616+03:00,200,,0.4.7
16,off,46083,1777806142365832000,2026-05-03T14:02:22.447+03:00,200,,0.4.7
17,on,48956,1777806145235373000,2026-05-03T14:02:25.321+03:00,200,,0.4.7
18,off,51769,1777806148042438000,2026-05-03T14:02:28.123+03:00,200,,0.4.7
19,on,54896,1777806151177953000,2026-05-03T14:02:31.274+03:00,200,,0.4.7
20,off,58119,1777806154401668000,2026-05-03T14:02:34.483+03:00,200,,0.4.7
21,on,61017,1777806157290278000,2026-05-03T14:02:37.386+03:00,200,,0.4.7
22,off,63838,1777806160120669000,2026-05-03T14:02:40.208+03:00,200,,0.4.7
23,on,66716,1777806162989243000,2026-05-03T14:02:43.074+03:00,200,,0.4.7
24,off,69913,1777806166191426000,2026-05-03T14:02:46.276+03:00,200,,0.4.7
25,on,72772,1777806169050286000,2026-05-03T14:02:49.128+03:00,200,,0.4.7
26,off,75586,1777806171866946000,2026-05-03T14:02:51.943+03:00,200,,0.4.7
27,on,78700,1777806174979359000,2026-05-03T14:02:55.060+03:00,200,,0.4.7
28,off,81874,1777806178149844000,2026-05-03T14:02:58.229+03:00,200,,0.4.7
29,on,85067,1777806181343844000,2026-05-03T14:03:01.431+03:00,200,,0.4.7
30,off,88239,1777806184513351000,2026-05-03T14:03:04.592+03:00,200,,0.4.7
