pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777737780175915000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,1,3948013,02015733424c01000000ed3d3c00,0.4.6
1777737783156395000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,2,6965004,02015733424c020000000c476a00,0.4.6
1777737786174555000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,3,10033004,02015733424c030000006c179900,0.4.6
1777737789478590000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,4,13206004,02015733424c04000000f481c900,0.4.6
1777737792459006000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,5,16134005,02015733424c05000000752ff600,0.4.6
1777737795463358000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,6,19371005,02015733424c06000000fd932701,0.4.6
1777737798710020000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,7,22474004,02015733424c0700000014ed5601,0.4.6
1777737801712107000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,8,25385005,02015733424c080000002d588301,0.4.6
1777737804438739000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,9,28247002,02015733424c09000000da03af01,0.4.6
1777737807733340000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,10,31470004,02015733424c0a000000b431e001,0.4.6
1777737811037109000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,11,34678004,02015733424c0b000000f4241102,0.4.6
1777737814017305000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,12,37743004,02015733424c0c0000009ce93f02,0.4.6
1777737816742371000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,13,40550004,02015733424c0d00000074be6a02,0.4.6
1777737819711165000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,14,43393005,02015733424c0e000000ed1f9602,0.4.6
1777737822703820000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,15,46383004,02015733424c0f0000009cbfc302,0.4.6
1777737825421091000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,16,49187004,02015733424c10000000bc88ee02,0.4.6
1777737828438088000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,17,52257005,02015733424c11000000ed601d03,0.4.6
1777737831428211000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,18,55244004,02015733424c12000000e4f44a03,0.4.6
1777737834413544000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,19,58271002,02015733424c130000001a257903,0.4.6
1777737837661947000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,20,61480004,02015733424c14000000441caa03,0.4.6
1777737840670215000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,21,64440004,02015733424c15000000c446d703,0.4.6
1777737843670662000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,22,67578002,02015733424c1600000092280704,0.4.6
1777737846958186000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,23,70680004,02015733424c17000000c47d3604,0.4.6
1777737849960230000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,24,73650005,02015733424c1800000055cf6304,0.4.6
1777737852998610000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,25,76859004,02015733424c190000007cc69404,0.4.6
1777737856270677000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,26,79996002,02015733424c1a00000062a4c404,0.4.6
1777737859205031000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,27,83112002,02015733424c1b0000004230f404,0.4.6
1777737862194904000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,28,85872004,02015733424c1c000000844d1e05,0.4.6
1777737865168244000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,29,89029004,02015733424c1d0000008c794e05,0.4.6
1777737867903055000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,30,91806002,02015733424c1e00000032d97805,0.4.6
1777737871174432000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,31,94852002,02015733424c1f000000a253a705,0.4.6
1777737873882981000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,32,97788004,02015733424c200000006420d405,0.4.6
1777737877181873000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,33,100909002,02015733424c21000000cabf0306,0.4.6
1777737880159298000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,34,103972004,02015733424c22000000a47c3206,0.4.6
1777737883245649000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,35,107150002,02015733424c23000000b2fa6206,0.4.6
1777737886234953000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,36,110138004,02015733424c2400000094929006,0.4.6
1777737889234421000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-63,4660,2,1,W3BL,37,112962004,02015733424c25000000d4a9bb06,0.4.6
1777737892281133000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,38,116185005,02015733424c26000000add7ec06,0.4.6
1777737895569641000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-63,4660,2,1,W3BL,39,119331005,02015733424c27000000bdd81c07,0.4.6
1777737898232185000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,40,122137004,02015733424c28000000aca94707,0.4.6
1777737901227996000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,41,125037004,02015733424c29000000cce97307,0.4.6
1777737904530657000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,42,128196004,02015733424c2a000000a41da407,0.4.6
1777737907558991000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,43,131380002,02015733424c2b00000022b3d407,0.4.6
1777737910564433000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,44,134420004,02015733424c2c00000024160308,0.4.6
1777737913558757000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,45,137462002,02015733424c2d000000f2803108,0.4.6
1777737916568401000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,46,140474004,02015733424c2e00000094765f08,0.4.6
1777737919856021000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,47,143671002,02015733424c2f000000da3e9008,0.4.6
1777737923150026000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,48,146835002,02015733424c300000003a86c008,0.4.6
1777737926129797000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,49,149890004,02015733424c31000000d423ef08,0.4.6
1777737929449667000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,50,153138004,02015733424c3200000054b32009,0.4.6
1777737932729087000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,51,156363004,02015733424c33000000fce85109,0.4.6
1777737935460421000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,52,159268004,02015733424c34000000a43c7e09,0.4.6
1777737938477814000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,53,162384002,02015733424c3500000082c8ad09,0.4.6
1777737941461374000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,54,165365004,02015733424c360000000c45db09,0.4.6
1777737944733419000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,55,168546005,02015733424c37000000d5ce0b0a,0.4.6
1777737947874814000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,56,171645004,02015733424c380000004c183b0a,0.4.6
1777737950850512000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,57,174619002,02015733424c390000007a79680a,0.4.6
1777737953517442000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-63,4660,2,1,W3BL,58,177423002,02015733424c3a0000009a42930a,0.4.6
1777737956517658000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,59,180380004,02015733424c3b0000006461c00a,0.4.6
1777737959817329000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-63,4660,2,1,W3BL,60,183587004,02015733424c3c000000bc50f10a,0.4.6
1777737962842398000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,61,186658004,02015733424c3d000000d42c200b,0.4.6
1777737966118010000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,62,189891002,02015733424c3e000000ba81510b,0.4.6
1777737968836941000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,63,192739002,02015733424c3f000000baf67c0b,0.4.6
1777737971850605000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-63,4660,2,1,W3BL,64,195521004,02015733424c40000000ec69a70b,0.4.6
1777737974806514000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,65,198662002,02015733424c410000007257d70b,0.4.6
1777737978148818000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-63,4660,2,1,W3BL,66,201647005,02015733424c420000009de3040c,0.4.6
1777737980846202000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-63,4660,2,1,W3BL,67,204480004,02015733424c43000000041e300c,0.4.6
1777737983830958000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,68,207692004,02015733424c44000000e420610c,0.4.6
1777737986839117000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,69,210698004,02015733424c4500000014ff8e0c,0.4.6
1777737989803217000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,70,213564004,02015733424c4600000064baba0c,0.4.6
1777737992780652000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,71,216509004,02015733424c470000004caae70c,0.4.6
1777737995473358000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,72,219378002,02015733424c480000005271130d,0.4.6
1777737998485727000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,73,222346005,02015733424c4900000015bb400d,0.4.6
1777738001204129000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,74,225108004,02015733424c4a00000024e06a0d,0.4.6
1777738004190426000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,75,228048002,02015733424c4b00000082bc970d,0.4.6
1777738007185190000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,76,231089004,02015733424c4c0000006c23c60d,0.4.6
1777738010182528000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,77,233951004,02015733424c4d0000001ccff10d,0.4.6
1777738013160983000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,78,236841004,02015733424c4e0000002ce81d0e,0.4.6
1777738016198069000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,79,239969005,02015733424c4f000000eda24d0e,0.4.6
1777738019351360000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,80,243030002,02015733424c50000000f2577c0e,0.4.6
1777738022314134000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,81,246215004,02015733424c510000005cf1ac0e,0.4.6
1777738025323457000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,82,249184004,02015733424c52000000043fda0e,0.4.6
1777738028617273000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,83,252383002,02015733424c530000001a0f0b0f,0.4.6
1777738031471476000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,84,255184004,02015733424c5400000084cc350f,0.4.6
1777738034196440000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,85,257958002,02015733424c550000007220600f,0.4.6
1777738037196747000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-57,4660,2,1,W3BL,86,261048002,02015733424c56000000c2468f0f,0.4.6
1777738040459532000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,87,264233004,02015733424c570000002ce0bf0f,0.4.6
1777738043464358000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,88,267144004,02015733424c58000000444bec0f,0.4.6
1777738046456204000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,89,270311003,02015733424c590000005b9e1c10,0.4.6
1777738049495140000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,90,273221002,02015733424c5a0000008a054910,0.4.6
1777738052453557000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,91,276270004,02015733424c5b000000b48b7710,0.4.6
1777738055778230000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,92,279502003,02015733424c5c000000b3dca810,0.4.6
1777738058465218000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,93,282369004,02015733424c5d000000ec9bd410,0.4.6
1777738061485434000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,94,285125003,02015733424c5e0000008ba9fe10,0.4.6
1777738064470470000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,95,288278003,02015733424c5f000000f3c52e11,0.4.6
1777738067498342000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,96,291402004,02015733424c6000000014715e11,0.4.6
1777738070454622000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,97,294357002,02015733424c610000000a888b11,0.4.6
1777738073475226000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-64,4660,2,1,W3BL,98,297240004,02015733424c62000000c485b711,0.4.6
1777738076179295000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-63,4660,2,1,W3BL,99,300081003,02015733424c630000006bdfe211,0.4.6
1777738079462476000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,100,303181003,02015733424c64000000cb2c1212,0.4.6
