pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777127236661735000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1231879173,1,auto,4858049,-52,,,,,,,0,0.4.0
1777127236676142000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1231879173,1,,,,13994,,,,,,0,0.4.0
1777127239836112000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1231879173,2,auto,8028020,-51,,,,,,,0,0.4.0
1777127239849942000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1231879173,2,,,,16061,,,,,,0,0.4.0
1777127242720539000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1231879173,3,auto,10914077,-49,,,,,,,0,0.4.0
1777127242735301000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1231879173,3,,,,14913,,,,,,0,0.4.0
1777127245559528000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1231879173,4,auto,13756051,-53,,,,,,,0,0.4.0
1777127245572713000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1231879173,4,,,,12941,,,,,,0,0.4.0
1777127248472529000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1231879173,5,auto,16669020,-48,,,,,,,0,0.4.0
1777127248486826000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1231879173,5,,,,12969,,,,,,0,0.4.0
1777127251408439000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1231879173,6,auto,19603029,-52,,,,,,,0,0.4.0
