pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777058527823481000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,32207140,15,auto,47445094,-34,,,,,,,0,0.4.0
1777058527841219000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,32207140,15,,,,15012,,,,,,0,0.4.0
1777058530953351000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,32207140,16,auto,50573092,-36,,,,,,,0,0.4.0
1777058530965107000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,32207140,16,,,,13914,,,,,,0,0.4.0
1777058537474239000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1506867810,1,auto,5018078,-35,,,,,,,0,0.4.0
1777058537499060000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1506867810,1,,,,12992,,,,,,0,0.4.0
1777058540229071000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1506867810,2,auto,7772011,-35,,,,,,,0,0.4.0
1777058540240838000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1506867810,2,,,,12978,,,,,,0,0.4.0
1777058542988733000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1506867810,3,auto,10532094,-36,,,,,,,0,0.4.0
1777058543001791000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1506867810,3,,,,14013,,,,,,0,0.4.0
1777058546207700000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1506867810,4,auto,13750017,-35,,,,,,,0,0.4.0
1777058546220530000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1506867810,4,,,,13972,,,,,,0,0.4.0
1777058549342868000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1506867810,5,auto,16885017,-35,,,,,,,0,0.4.0
1777058549354891000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1506867810,5,,,,13969,,,,,,0,0.4.0
1777058552244411000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_light,1506867810,6,auto,19783031,-35,,,,,,,0,0.4.0
1777058552260976000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_light,1506867810,6,,,,16958,,,,,,0,0.4.0
