pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777560299574954000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T17:44:59.650022+03:00,01KQFDKA1YBRX4YHB04F81V60R,01KQFDKA1YBRX4YHB04F81V60R,0,0.4.5
1777560302560993000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T17:45:02.636584+03:00,01KQFDKCZ76NPWEG4YHCPVHKSX,01KQFDKCZ76NPWEG4YHCPVHKSX,0,0.4.5
1777560305616176000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T17:45:05.688987+03:00,01KQFDKFYRXPSFAPSJG9P2V5F2,01KQFDKFYRXPSFAPSJG9P2V5F2,0,0.4.5
1777560308542820000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T17:45:08.622319+03:00,01KQFDKJTBS0K0EWY40F5PPVHZ,01KQFDKJTBS0K0EWY40F5PPVHZ,0,0.4.5
1777560311719016000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T17:45:11.798346+03:00,01KQFDKNXJG42FN7CCP8DJXT9S,01KQFDKNXJG42FN7CCP8DJXT9S,0,0.4.5
1777560314657418000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T17:45:14.734186+03:00,01KQFDKRS987TA55B0CSCE77X3,01KQFDKRS987TA55B0CSCE77X3,0,0.4.5
1777560317425900000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T17:45:17.504589+03:00,01KQFDKVG0RDPMG73YE1EV6S41,01KQFDKVG0RDPMG73YE1EV6S41,0,0.4.5
1777560320631965000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T17:45:20.711167+03:00,01KQFDKYM1FC2GZX7P2C8H0Y2Q,01KQFDKYM1FC2GZX7P2C8H0Y2Q,0,0.4.5
1777560323767065000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T17:45:23.846261+03:00,01KQFDM1MTE2NZC8D8GQ2AR0CH,01KQFDM1MTE2NZC8D8GQ2AR0CH,0,0.4.5
1777560326641699000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T17:45:26.714670+03:00,01KQFDM4FMJC6BGGZN00RCQJYB,01KQFDM4FMJC6BGGZN00RCQJYB,0,0.4.5
