pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777141867387236000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1526369990,8,auto,26512032,-40,,,,,,,0,0.4.0
1777141867404651000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1526369990,8,,,,17004,,,,,,0,0.4.0
1777141870154877000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,1526369990,9,auto,29279018,-40,,,,,,,0,0.4.0
1777141870179740000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,1526369990,9,,,,15980,,,,,,0,0.4.0
1777141876857164000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,1,auto,4478062,-40,,,,,,,0,0.4.0
1777141876879787000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,1,,,,24133,,,,,,0,0.4.0
1777141879805534000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,2,auto,7422030,-40,,,,,,,0,0.4.0
1777141879816075000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,2,,,,16961,,,,,,0,0.4.0
1777141882580921000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,3,auto,10203063,-31,,,,,,,0,0.4.0
1777141882607090000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,3,,,,18947,,,,,,0,0.4.0
1777141885525018000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,4,auto,13147077,-29,,,,,,,0,0.4.0
1777141885543528000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,4,,,,18914,,,,,,0,0.4.0
1777141888370121000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,5,auto,15991091,-28,,,,,,,0,0.4.0
1777141888391244000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,5,,,,22897,,,,,,0,0.4.0
1777141891190295000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,6,auto,18811008,-28,,,,,,,0,0.4.0
1777141892261131000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,6,,,,15983,,,,,,0,0.4.0
1777141894111721000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,7,auto,21732084,-29,,,,,,,0,0.4.0
1777141894122179000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,7,,,,12904,,,,,,0,0.4.0
1777141897069542000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,8,auto,24692014,-29,,,,,,,0,0.4.0
1777141897083754000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,8,,,,11005,,,,,,0,0.4.0
1777141900150143000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,9,auto,27773081,-28,,,,,,,0,0.4.0
1777141900163713000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,9,,,,12180,,,,,,0,0.4.0
1777141903104902000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,10,auto,30727036,-28,,,,,,,0,0.4.0
1777141903115350000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,10,,,,10974,,,,,,0,0.4.0
1777141906108766000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_heavy,2000637883,11,auto,33731042,-28,,,,,,,0,0.4.0
1777141906122713000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_heavy,2000637883,11,,,,10967,,,,,,0,0.4.0
