command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
50,off,145163,1777552342423709000,2026-04-30T15:32:22.518+03:00,200,,0.4.3
51,on,148326,1777552345584660000,2026-04-30T15:32:25.668+03:00,200,,0.4.3
52,off,151347,1777552348605526000,2026-04-30T15:32:33.822+03:00,200,,0.4.3
53,on,154331,1777552353823193000,2026-04-30T15:32:33.918+03:00,200,,0.4.3
54,off,157194,1777552354454259000,2026-04-30T15:32:34.546+03:00,200,,0.4.3
55,on,160376,1777552357632494000,2026-04-30T15:32:37.718+03:00,200,,0.4.3
56,off,163556,1777552360815785000,2026-04-30T15:32:40.908+03:00,200,,0.4.3
57,on,166398,1777552363658742000,2026-04-30T15:32:43.757+03:00,200,,0.4.3
58,off,169597,1777552366856440000,2026-04-30T15:32:46.952+03:00,200,,0.4.3
59,on,172534,1777552369792906000,2026-04-30T15:32:49.884+03:00,200,,0.4.3
60,off,175703,1777552372963660000,2026-04-30T15:32:53.048+03:00,200,,0.4.3
61,on,178542,1777552375798002000,2026-04-30T15:32:55.886+03:00,200,,0.4.3
62,off,181619,1777552378878176000,2026-04-30T15:32:58.960+03:00,200,,0.4.3
63,on,184417,1777552381676717000,2026-04-30T15:33:01.757+03:00,200,,0.4.3
64,off,187413,1777552384672093000,2026-04-30T15:33:04.753+03:00,200,,0.4.3
65,on,190411,1777552387669626000,2026-04-30T15:33:07.763+03:00,200,,0.4.3
66,off,193294,1777552390551176000,2026-04-30T15:33:10.642+03:00,200,,0.4.3
67,on,196142,1777552393397942000,2026-04-30T15:33:13.490+03:00,200,,0.4.3
68,off,199097,1777552396355305000,2026-04-30T15:33:16.442+03:00,200,,0.4.3
69,on,202288,1777552399547920000,2026-04-30T15:33:19.648+03:00,200,,0.4.3
70,off,205399,1777552402659622000,2026-04-30T15:33:22.753+03:00,200,,0.4.3
71,on,208307,1777552405563609000,2026-04-30T15:33:25.643+03:00,200,,0.4.3
72,off,211184,1777552408440409000,2026-04-30T15:33:28.543+03:00,200,,0.4.3
73,on,214379,1777552411638596000,2026-04-30T15:33:31.725+03:00,200,,0.4.3
74,off,217314,1777552414574596000,2026-04-30T15:33:34.669+03:00,200,,0.4.3
75,on,220292,1777552417548506000,2026-04-30T15:33:37.639+03:00,200,,0.4.3
76,off,223358,1777552420618577000,2026-04-30T15:33:40.761+03:00,200,,0.4.3
77,on,226472,1777552423730525000,2026-04-30T15:33:43.840+03:00,200,,0.4.3
78,off,229394,1777552426654399000,2026-04-30T15:33:46.736+03:00,200,,0.4.3
79,on,232395,1777552429655181000,2026-04-30T15:33:49.733+03:00,200,,0.4.3
80,off,235586,1777552432846143000,2026-04-30T15:33:52.927+03:00,200,,0.4.3
81,on,238596,1777552435853317000,2026-04-30T15:33:55.968+03:00,200,,0.4.3
82,off,241786,1777552439043137000,2026-04-30T15:33:59.126+03:00,200,,0.4.3
83,on,244544,1777552441800949000,2026-04-30T15:34:01.878+03:00,200,,0.4.3
84,off,247739,1777552444995504000,2026-04-30T15:34:05.086+03:00,200,,0.4.3
85,on,250855,1777552448112269000,2026-04-30T15:34:08.259+03:00,200,,0.4.3
86,off,253913,1777552451173515000,2026-04-30T15:34:11.286+03:00,200,,0.4.3
87,on,257086,1777552454343999000,2026-04-30T15:34:14.437+03:00,200,,0.4.3
88,off,260023,1777552457283528000,2026-04-30T15:34:17.385+03:00,200,,0.4.3
89,on,262873,1777552460131779000,2026-04-30T15:34:20.232+03:00,200,,0.4.3
90,off,265917,1777552463172642000,2026-04-30T15:34:23.291+03:00,200,,0.4.3
91,on,269049,1777552466309241000,2026-04-30T15:34:26.404+03:00,200,,0.4.3
92,off,272126,1777552469383713000,2026-04-30T15:34:29.522+03:00,200,,0.4.3
93,on,275295,1777552472555020000,2026-04-30T15:34:32.657+03:00,200,,0.4.3
94,off,278145,1777552475405494000,2026-04-30T15:34:35.493+03:00,200,,0.4.3
95,on,281004,1777552478263330000,2026-04-30T15:34:38.346+03:00,200,,0.4.3
96,off,284210,1777552481467093000,2026-04-30T15:34:41.563+03:00,200,,0.4.3
97,on,287147,1777552484407496000,2026-04-30T15:34:44.489+03:00,200,,0.4.3
98,off,290164,1777552487421479000,2026-04-30T15:34:47.523+03:00,200,,0.4.3
99,on,292963,1777552490223481000,2026-04-30T15:34:50.312+03:00,200,,0.4.3
100,off,296128,1777552493388416000,2026-04-30T15:34:53.470+03:00,200,,0.4.3
