command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
35,on,102532,1777806928758775000,2026-05-03T14:15:28.844+03:00,200,,0.4.7
36,off,105706,1777806931931596000,2026-05-03T14:15:32.009+03:00,200,,0.4.7
37,on,108923,1777806935150100000,2026-05-03T14:15:35.228+03:00,200,,0.4.7
38,off,111792,1777806938015858000,2026-05-03T14:15:38.092+03:00,200,,0.4.7
39,on,114630,1777806940857088000,2026-05-03T14:15:40.938+03:00,200,,0.4.7
40,off,117754,1777806943972827000,2026-05-03T14:15:44.052+03:00,200,,0.4.7
41,on,120653,1777806946880081000,2026-05-03T14:15:46.968+03:00,200,,0.4.7
42,off,123605,1777806949832034000,2026-05-03T14:15:49.909+03:00,200,,0.4.7
43,on,126784,1777806953004472000,2026-05-03T14:15:53.088+03:00,200,,0.4.7
44,off,129683,1777806955900123000,2026-05-03T14:15:55.973+03:00,200,,0.4.7
45,on,132469,1777806958693283000,2026-05-03T14:15:58.771+03:00,200,,0.4.7
46,off,135520,1777806961747031000,2026-05-03T14:16:01.855+03:00,200,,0.4.7
47,on,138340,1777806964565311000,2026-05-03T14:16:04.642+03:00,200,,0.4.7
48,off,141551,1777806967778033000,2026-05-03T14:16:07.882+03:00,200,,0.4.7
49,on,144608,1777806970835008000,2026-05-03T14:16:11.038+03:00,200,,0.4.7
50,off,147842,1777806974068317000,2026-05-03T14:16:14.138+03:00,200,,0.4.7
51,on,150784,1777806977003309000,2026-05-03T14:16:17.074+03:00,200,,0.4.7
52,off,154018,1777806980241759000,2026-05-03T14:16:20.319+03:00,200,,0.4.7
53,on,157203,1777806983422565000,2026-05-03T14:16:23.504+03:00,200,,0.4.7
54,off,160416,1777806986635222000,2026-05-03T14:16:26.713+03:00,200,,0.4.7
55,on,163355,1777806989572704000,2026-05-03T14:16:29.650+03:00,200,,0.4.7
56,off,166453,1777806992673124000,2026-05-03T14:16:32.749+03:00,200,,0.4.7
57,on,169215,1777806995441956000,2026-05-03T14:16:35.518+03:00,200,,0.4.7
58,off,172425,1777806998644481000,2026-05-03T14:16:38.720+03:00,200,,0.4.7
59,on,175492,1777807001718929000,2026-05-03T14:16:41.828+03:00,200,,0.4.7
60,off,178351,1777807004568220000,2026-05-03T14:16:44.646+03:00,200,,0.4.7
61,on,181190,1777807007414716000,2026-05-03T14:16:47.509+03:00,200,,0.4.7
62,off,184346,1777807010571176000,2026-05-03T14:16:50.655+03:00,200,,0.4.7
63,on,187146,1777807013372375000,2026-05-03T14:16:53.450+03:00,200,,0.4.7
64,off,190268,1777807016494356000,2026-05-03T14:16:56.581+03:00,200,,0.4.7
65,on,193063,1777807019286404000,2026-05-03T14:16:59.368+03:00,200,,0.4.7
66,off,196285,1777807022505555000,2026-05-03T14:17:02.577+03:00,200,,0.4.7
67,on,199109,1777807025332138000,2026-05-03T14:17:05.406+03:00,200,,0.4.7
68,off,202097,1777807028323856000,2026-05-03T14:17:08.398+03:00,200,,0.4.7
69,on,205300,1777807031526406000,2026-05-03T14:17:11.600+03:00,200,,0.4.7
70,off,208381,1777807034606288000,2026-05-03T14:17:14.721+03:00,200,,0.4.7
71,on,211141,1777807037366270000,2026-05-03T14:17:17.451+03:00,200,,0.4.7
72,off,213900,1777807040124650000,2026-05-03T14:17:20.207+03:00,200,,0.4.7
73,on,217000,1777807043221855000,2026-05-03T14:17:23.308+03:00,200,,0.4.7
74,off,220177,1777807046401412000,2026-05-03T14:17:26.477+03:00,200,,0.4.7
75,on,223111,1777807049334806000,2026-05-03T14:17:29.411+03:00,200,,0.4.7
76,off,226361,1777807052587790000,2026-05-03T14:17:32.677+03:00,200,,0.4.7
77,on,229448,1777807055672280000,2026-05-03T14:17:35.790+03:00,200,,0.4.7
78,off,232490,1777807058714576000,2026-05-03T14:17:38.837+03:00,200,,0.4.7
79,on,235379,1777807061603416000,2026-05-03T14:17:41.683+03:00,200,,0.4.7
80,off,238480,1777807064705522000,2026-05-03T14:17:44.783+03:00,200,,0.4.7
81,on,241352,1777807067577256000,2026-05-03T14:17:47.658+03:00,200,,0.4.7
82,off,244449,1777807070675757000,2026-05-03T14:17:50.756+03:00,200,,0.4.7
83,on,247214,1777807073435802000,2026-05-03T14:17:53.511+03:00,200,,0.4.7
84,off,250363,1777807076582088000,2026-05-03T14:17:56.662+03:00,200,,0.4.7
85,on,253376,1777807079597201000,2026-05-03T14:17:59.702+03:00,200,,0.4.7
86,off,256126,1777807082352731000,2026-05-03T14:18:02.435+03:00,200,,0.4.7
87,on,258924,1777807085147856000,2026-05-03T14:18:05.225+03:00,200,,0.4.7
88,off,262157,1777807088383713000,2026-05-03T14:18:08.466+03:00,200,,0.4.7
89,on,265153,1777807091378627000,2026-05-03T14:18:11.456+03:00,200,,0.4.7
90,off,268165,1777807094383309000,2026-05-03T14:18:14.462+03:00,200,,0.4.7
91,on,271005,1777807097231658000,2026-05-03T14:18:17.324+03:00,200,,0.4.7
92,off,273988,1777807100211386000,2026-05-03T14:18:20.292+03:00,200,,0.4.7
93,on,276972,1777807103198659000,2026-05-03T14:18:23.284+03:00,200,,0.4.7
94,off,280140,1777807106364061000,2026-05-03T14:18:26.439+03:00,200,,0.4.7
95,on,283340,1777807109566645000,2026-05-03T14:18:29.648+03:00,200,,0.4.7
96,off,286267,1777807112485682000,2026-05-03T14:18:32.573+03:00,200,,0.4.7
97,on,289302,1777807115528637000,2026-05-03T14:18:35.608+03:00,200,,0.4.7
98,off,292317,1777807118542123000,2026-05-03T14:18:38.645+03:00,200,,0.4.7
99,on,295402,1777807121622406000,2026-05-03T14:18:41.733+03:00,200,,0.4.7
100,off,298328,1777807124549187000,2026-05-03T14:18:44.635+03:00,200,,0.4.7
