type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,11908657,-39
event,2,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,12408040,-41
event,3,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,12908053,-40
event,4,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,13408099,-38
event,5,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,13908100,-40
event,6,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,14408101,-41
event,7,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,14908078,-40
event,8,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,15408047,-41
event,9,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,15908112,-41
event,10,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,16408097,-40
event,11,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,16908051,-39
event,12,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,17408103,-41
event,13,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,17908023,-40
event,14,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,18408095,-39
event,15,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,18908026,-40
event,16,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,19408084,-39
event,17,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,19908041,-38
event,18,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,20408084,-37
event,19,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,20908069,-42
event,20,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,21408075,-31
event,21,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,21908045,-41
event,22,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,22407684,-28
event,23,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,22908021,-37
event,24,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,23407654,-29
event,25,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,23908102,-31
event,26,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,24407612,-38
event,27,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,24908100,-40
event,28,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,25407707,-39
event,29,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,25908066,-30
event,30,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,26408543,-31
event,31,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,26908073,-38
event,32,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,27408092,-30
event,33,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,27908071,-38
event,34,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,28408077,-38
event,35,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,28908103,-38
event,36,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,29408026,-31
event,37,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,29908064,-30
event,38,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,30408135,-38
event,39,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,30908049,-38
event,40,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,31408104,-31
event,41,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,31908049,-38
event,42,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,32408070,-38
event,43,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,32908069,-31
event,44,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,33408076,-36
event,45,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,33908048,-30
event,46,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,34408105,-36
event,47,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,34908073,-38
event,48,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,35408098,-38
event,49,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,35908067,-38
event,50,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,36408071,-32
event,51,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,36908067,-32
event,52,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,37408052,-31
event,53,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,37908043,-38
event,54,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,38408117,-38
event,55,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,38908079,-36
event,56,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,39408082,-38
event,57,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,39908038,-32
event,58,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,40408043,-31
event,59,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,40908078,-38
event,60,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,41408065,-38
event,61,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,41908031,-38
event,62,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,42408091,-38
event,63,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,42908026,-38
event,64,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,43408069,-30
event,65,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,43908072,-37
event,66,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,44408087,-38
event,67,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,44908069,-31
event,68,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,45408069,-31
event,69,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,45908129,-38
event,70,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,46408028,-31
event,71,W2_wifi_periodic_500ms_quiet_telemetry_v2,periodic,46907667,-31
