type,power_seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi,last_event_seq,last_event_t_local_us,dt_since_event_us
power_sample,1,W2_wifi_periodic_500ms_quiet_telemetry_v2,11895981,5.063750,5.072500,45.630535,232.061066,-39,0,0,-1
power_sample,2,W2_wifi_periodic_500ms_quiet_telemetry_v2,11995588,4.846250,13.932500,144.806107,701.068726,-40,1,11908657,86931
power_sample,3,W2_wifi_periodic_500ms_quiet_telemetry_v2,12095426,4.837500,13.895000,149.398468,725.496155,-40,1,11908657,186769
power_sample,4,W2_wifi_periodic_500ms_quiet_telemetry_v2,12195439,5.027500,10.195000,65.856483,495.877869,-40,1,11908657,286782
power_sample,5,W2_wifi_periodic_500ms_quiet_telemetry_v2,12295480,5.027500,5.212500,65.563362,332.213715,-39,1,11908657,386823
power_sample,6,W2_wifi_periodic_500ms_quiet_telemetry_v2,12395469,5.030000,5.455000,65.856483,332.213715,-41,1,11908657,486812
power_sample,7,W2_wifi_periodic_500ms_quiet_telemetry_v2,12495526,5.030000,6.330000,65.954193,320.000000,-40,2,12408040,87486
power_sample,8,W2_wifi_periodic_500ms_quiet_telemetry_v2,12595426,5.028750,5.115000,65.367935,327.328247,-41,2,12408040,187386
power_sample,9,W2_wifi_periodic_500ms_quiet_telemetry_v2,12695439,5.030000,4.977500,65.465645,327.328247,-40,2,12408040,287399
power_sample,10,W2_wifi_periodic_500ms_quiet_telemetry_v2,12795462,5.030000,5.842500,65.661064,332.213715,-41,2,12408040,387422
power_sample,11,W2_wifi_periodic_500ms_quiet_telemetry_v2,12895438,5.025000,5.190000,69.764885,327.328247,-40,2,12408040,487398
power_sample,12,W2_wifi_periodic_500ms_quiet_telemetry_v2,12995540,5.035000,5.170000,65.465645,327.328247,-37,3,12908053,87487
power_sample,13,W2_wifi_periodic_500ms_quiet_telemetry_v2,13095497,4.846250,13.557500,148.616791,720.610657,-39,3,12908053,187444
power_sample,14,W2_wifi_periodic_500ms_quiet_telemetry_v2,13195417,4.863750,14.657499,72.793884,715.725159,-39,3,12908053,287364
power_sample,15,W2_wifi_periodic_500ms_quiet_telemetry_v2,13295452,5.028750,5.087500,65.172516,327.328247,-38,3,12908053,387399
power_sample,16,W2_wifi_periodic_500ms_quiet_telemetry_v2,13395494,5.030000,5.172500,65.270226,327.328247,-38,3,12908053,487441
power_sample,17,W2_wifi_periodic_500ms_quiet_telemetry_v2,13495516,5.030000,6.072500,65.465645,307.786255,-41,4,13408099,87417
