type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,6009069,-29
event,2,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,12009114,-28
event,3,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,18009113,-28
event,4,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,24009146,-26
event,5,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,30009085,-26
event,6,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,36009099,-26
event,7,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,42009155,-26
event,8,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,48009124,-26
event,9,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,54009148,-26
event,10,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,60009137,-26
event,11,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,66009133,-26
event,12,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,72009120,-26
event,13,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,78009160,-26
event,14,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,84009121,-26
event,15,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,90009135,-26
event,16,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,96009074,-26
event,17,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,102009067,-27
event,18,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,108009164,-26
event,19,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,114009126,-26
event,20,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,120009186,-26
event,21,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,126009210,-26
event,22,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,132009124,-26
event,23,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,138009202,-26
event,24,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,144009144,-26
event,25,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,150009122,-26
event,26,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,156009151,-26
event,27,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,162009115,-26
event,28,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,168009186,-26
event,29,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,174009153,-26
event,30,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,180009184,-26
event,31,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,186009128,-26
event,32,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,192009127,-26
event,33,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,198009071,-27
event,34,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,204009160,-26
event,35,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,210009140,-26
event,36,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,216009151,-26
event,37,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,222009192,-26
event,38,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,228009111,-26
event,39,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,234009169,-26
event,40,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,240009177,-27
event,41,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,246009115,-27
event,42,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,252009156,-27
event,43,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,258009195,-27
event,44,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,264009198,-26
event,45,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,270009190,-26
event,46,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,276009150,-26
event,47,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,282009200,-26
event,48,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,288009155,-27
event,49,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,294009107,-27
event,50,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,300009078,-25
event,51,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,306009069,-26
event,52,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,312009156,-26
event,53,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,318009144,-27
event,54,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,324009161,-28
event,55,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,330009135,-27
event,56,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,336009036,-27
event,57,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,342009025,-27
event,58,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,348009150,-27
event,59,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,354009172,-27
event,60,W2_wifi_periodic_6s_quiet_ctrl_v2,periodic,360009162,-27
