type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,47186465,-48
event,2,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,47675063,-46
event,3,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,48174629,-50
event,4,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,48675077,-41
event,5,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,49174629,-43
event,6,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,49675113,-36
event,7,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,50175043,-38
event,8,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,50675099,-40
event,9,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,51175078,-36
event,10,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,51675112,-38
event,11,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,52175072,-41
event,12,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,52675108,-45
event,13,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,53175103,-37
event,14,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,53675090,-40
event,15,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,54175083,-45
event,16,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,54675095,-45
event,17,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,55175074,-40
event,18,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,55675103,-36
event,19,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,56175068,-33
event,20,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,56675096,-35
event,21,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,57175099,-35
event,22,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,57675057,-42
event,23,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,58175092,-37
event,24,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,58675098,-38
event,25,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,59175103,-36
event,26,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,59675046,-37
event,27,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,60174646,-44
event,28,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,60675054,-45
event,29,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,61175118,-39
event,30,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,61675052,-36
event,31,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,62174819,-37
event,32,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,62675106,-41
event,33,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,63175101,-33
event,34,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,63675103,-43
event,35,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,64175131,-35
event,36,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,64675088,-43
event,37,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,65175047,-37
event,38,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,65675049,-36
event,39,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,66175049,-36
event,40,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,66675112,-37
event,41,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,67175054,-36
event,42,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,67675053,-34
event,43,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,68175042,-44
event,44,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,68675066,-41
event,45,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,69175057,-33
event,46,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,69675077,-36
event,47,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,70175057,-41
event,48,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,70674630,-35
event,49,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,71175111,-44
event,50,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,71674654,-36
event,51,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,72175067,-39
event,52,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,72674684,-42
event,53,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,73175109,-36
event,54,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,73675121,-44
event,55,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,74175091,-45
event,56,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,74674747,-36
event,57,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,75175134,-39
event,58,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,75675103,-36
event,59,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,76175099,-36
event,60,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,76675025,-40
event,61,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,77174784,-36
event,62,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,77675114,-44
event,63,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,78175101,-37
event,64,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,78675036,-45
event,65,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,79175125,-45
event,66,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,79675117,-39
event,67,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,80175109,-37
event,68,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,80675101,-44
event,69,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,81175126,-45
event,70,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,81675097,-35
event,71,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,82175101,-37
event,72,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,82675056,-35
event,73,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,83175103,-44
event,74,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,83675112,-40
event,75,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,84175051,-37
event,76,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,84675079,-45
event,77,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,85175118,-45
event,78,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,85675042,-41
event,79,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,86175098,-37
event,80,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,86675058,-44
event,81,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,87175085,-34
event,82,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,87675054,-43
event,83,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,88175049,-44
event,84,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,88675106,-36
event,85,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,89175094,-39
event,86,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,89675093,-39
event,87,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,90175095,-41
event,88,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,90675088,-40
event,89,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,91175042,-38
event,90,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,91675089,-43
event,91,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,92174779,-37
event,92,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,92675063,-36
event,93,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,93175121,-39
event,94,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,93675116,-36
event,95,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,94174717,-36
event,96,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,94675071,-44
event,97,W2_wifi_periodic_500ms_quiet_ctrl_v2_rep3,periodic,95174687,-40
