pi_rx_time_ns,topic,type,node,protocol,exp,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1774871995541343000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,42,button,638907419.0,-45.0,,,,,,,0,0.1.1
1774871999891559000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,43,button,643414229.0,-47.0,,,,,,,0,0.1.1
1774872004230667000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,44,button,647807262.0,-44.0,,,,,,,0,0.1.1
1774872007914045000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,45,button,651488033.0,-46.0,,,,,,,0,0.1.1
1774872011901672000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,46,button,655447934.0,-47.0,,,,,,,0,0.1.1
1774872015838296000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,47,button,659414971.0,-44.0,,,,,,,0,0.1.1
1774872019828710000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,48,button,663362232.0,-44.0,,,,,,,0,0.1.1
1774872023341149000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,49,button,666915092.0,-46.0,,,,,,,0,0.1.1
1774872026858014000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,50,button,670435432.0,-45.0,,,,,,,0,0.1.1
1774872030313398000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,51,button,673889848.0,-44.0,,,,,,,0,0.1.1
1774872034235927000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,52,button,677797121.0,-46.0,,,,,,,0,0.1.1
1774872038537452000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,53,button,682113755.0,-44.0,,,,,,,0,0.1.1
1774872042483248000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,54,button,685985512.0,-45.0,,,,,,,0,0.1.1
1774872046419729000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,55,button,689995964.0,-45.0,,,,,,,0,0.1.1
1774872050445337000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,56,button,694021689.0,-44.0,,,,,,,0,0.1.1
1774872054844703000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,57,button,698420171.0,-45.0,,,,,,,0,0.1.1
1774872059488537000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,58,button,703062584.0,-45.0,,,,,,,0,0.1.1
1774872064797905000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,59,button,708373181.0,-47.0,,,,,,,0,0.1.1
1774872069559415000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,60,button,713137016.0,-45.0,,,,,,,0,0.1.1
1774872073771738000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,61,button,717344103.0,-45.0,,,,,,,0,0.1.1
1774872077510680000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,62,button,721075619.0,-44.0,,,,,,,0,0.1.1
1774872080514819000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,63,button,724091810.0,-47.0,,,,,,,0,0.1.1
1774872084347103000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,64,button,727923599.0,-47.0,,,,,,,0,0.1.1
1774872088470684000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,65,button,732047570.0,-48.0,,,,,,,0,0.1.1
1774872092308040000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,66,button,735884797.0,-45.0,,,,,,,0,0.1.1
1774872095934861000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,67,button,739506920.0,-44.0,,,,,,,0,0.1.1
1774872099632237000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,68,button,743197823.0,-44.0,,,,,,,0,0.1.1
1774872103448154000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,69,button,747024680.0,-44.0,,,,,,,0,0.1.1
1774872107113580000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,70,button,750680084.0,-47.0,,,,,,,0,0.1.1
1774872110890970000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,71,button,754457294.0,-45.0,,,,,,,0,0.1.1
1774872114908966000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,72,button,758483074.0,-47.0,,,,,,,0,0.1.1
1774872119134368000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,73,button,762359294.0,-45.0,,,,,,,0,0.1.1
1774872124216194000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,74,button,767666138.0,-47.0,,,,,,,0,0.1.1
1774872129272685000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,75,button,772848241.0,-45.0,,,,,,,0,0.1.1
1774872134885962000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,76,button,778459723.0,-44.0,,,,,,,0,0.1.1
1774872138849041000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,77,button,782409468.0,-45.0,,,,,,,0,0.1.1
1774872142696137000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,78,button,786272723.0,-44.0,,,,,,,0,0.1.1
1774872146712943000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,79,button,790290400.0,-44.0,,,,,,,0,0.1.1
1774872151044425000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,80,button,793873564.0,-47.0,,,,,,,0,0.1.1
1774872157424914000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,81,button,801001184.0,-45.0,,,,,,,0,0.1.1
1774872161070224000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,82,button,804646723.0,-44.0,,,,,,,0,0.1.1
1774872166202295000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,83,button,809779358.0,-44.0,,,,,,,0,0.1.1
1774872170408623000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,84,button,813984953.0,-46.0,,,,,,,0,0.1.1
1774872174089280000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,85,button,817665058.0,-47.0,,,,,,,0,0.1.1
1774872178149787000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,86,button,821680609.0,-47.0,,,,,,,0,0.1.1
1774872182215792000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,87,button,825789533.0,-46.0,,,,,,,0,0.1.1
1774872186393396000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,88,button,829969593.0,-46.0,,,,,,,0,0.1.1
1774872190366610000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,89,button,833943150.0,-47.0,,,,,,,0,0.1.1
1774872194005349000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,90,button,837577866.0,-44.0,,,,,,,0,0.1.1
1774872197824315000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,91,button,841395522.0,-47.0,,,,,,,0,0.1.1
1774872201373165000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,92,button,844948881.0,-45.0,,,,,,,0,0.1.1
1774872204999642000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,93,button,848570746.0,-47.0,,,,,,,0,0.1.1
1774872208549876000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,94,button,852049847.0,-45.0,,,,,,,0,0.1.1
1774872212745290000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,95,button,856225370.0,-44.0,,,,,,,0,0.1.1
1774872216573293000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,96,button,860140262.0,-44.0,,,,,,,0,0.1.1
1774872219765014000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,97,button,863316558.0,-44.0,,,,,,,0,0.1.1
1774872223460968000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,98,button,867036813.0,-47.0,,,,,,,0,0.1.1
1774872226952584000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,99,button,870528525.0,-44.0,,,,,,,0,0.1.1
1774872230726244000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,100,button,874301672.0,-47.0,,,,,,,0,0.1.1
