type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,5000013,-29
event,2,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,10000075,-28
event,3,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,15000023,-39
event,4,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,20000075,-38
event,5,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,25000063,-30
event,6,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,30000070,-27
event,7,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,35000075,-28
event,8,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,40000036,-28
event,9,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,45000030,-28
event,10,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,50000011,-27
event,11,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,55000082,-28
event,12,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,60000075,-28
event,13,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,65000003,-28
event,14,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,70000035,-28
event,15,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,75000063,-27
event,16,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,80000036,-28
event,17,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,85000008,-28
event,18,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,90000026,-28
event,19,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,95000063,-27
event,20,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,100000022,-27
event,21,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,105000022,-28
event,22,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,110000075,-28
event,23,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,115000006,-27
event,24,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,120000011,-28
event,25,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,125000030,-28
event,26,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,130000048,-27
event,27,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,135000006,-28
event,28,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,140000079,-28
event,29,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,145000029,-28
event,30,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,150000027,-28
event,31,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,155000030,-28
event,32,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,160000022,-28
event,33,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,165000082,-28
event,34,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,170000075,-28
event,35,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,175000083,-27
event,36,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,180000011,-28
event,37,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,185000084,-28
event,38,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,190000030,-28
event,39,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,195000084,-28
event,40,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,200000081,-28
event,41,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,205000075,-28
event,42,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,210000045,-28
event,43,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,215000011,-34
event,44,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,220000048,-28
event,45,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,225000083,-28
event,46,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,230000045,-28
event,47,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,235000063,-28
event,48,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,240000029,-28
event,49,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,245000085,-28
event,50,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,250000036,-28
event,51,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,255000048,-28
event,52,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,260000045,-28
event,53,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,265000045,-28
event,54,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,270000075,-28
event,55,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,275000068,-28
event,56,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,280000066,-28
event,57,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,285000084,-28
event,58,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,290000048,-28
event,59,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,295000064,-28
event,60,W2_wifi_periodic_5s_quiet_ctrl_v2,periodic,300000030,-28
