type,power_seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi,last_event_seq,last_event_t_local_us,dt_since_event_us
power_sample,1,W2_wifi_periodic_5s_quiet_ctrl_v2,2252292,5.088750,5.087500,43.676334,219.847321,-36,0,0,-1
power_sample,2,W2_wifi_periodic_5s_quiet_ctrl_v2,2351431,4.913750,4.910000,63.999996,324.885498,-37,0,0,-1
power_sample,3,W2_wifi_periodic_5s_quiet_ctrl_v2,2451464,5.047500,5.005000,63.804573,320.000000,-37,0,0,-1
power_sample,4,W2_wifi_periodic_5s_quiet_ctrl_v2,2551459,5.047500,5.887500,63.804573,300.458008,-38,0,0,-1
power_sample,5,W2_wifi_periodic_5s_quiet_ctrl_v2,2651484,5.046250,13.357500,85.789307,420.152649,-39,0,0,-1
power_sample,6,W2_wifi_periodic_5s_quiet_ctrl_v2,2751485,5.047500,5.027500,63.706867,320.000000,-40,0,0,-1
power_sample,7,W2_wifi_periodic_5s_quiet_ctrl_v2,2851501,5.046250,5.587500,63.804573,320.000000,-45,0,0,-1
power_sample,8,W2_wifi_periodic_5s_quiet_ctrl_v2,2951485,5.047500,6.385000,63.902290,324.885498,-45,0,0,-1
power_sample,9,W2_wifi_periodic_5s_quiet_ctrl_v2,3051422,4.872500,13.377500,147.151138,720.610657,-41,0,0,-1
power_sample,10,W2_wifi_periodic_5s_quiet_ctrl_v2,3151414,5.047500,5.272500,63.902290,324.885498,-40,0,0,-1
power_sample,11,W2_wifi_periodic_5s_quiet_ctrl_v2,3251483,5.047500,6.147500,63.902290,312.671753,-40,0,0,-1
power_sample,12,W2_wifi_periodic_5s_quiet_ctrl_v2,3351496,4.960000,4.857500,64.195419,324.885498,-38,0,0,-1
power_sample,13,W2_wifi_periodic_5s_quiet_ctrl_v2,3451464,5.046250,4.892500,63.902290,324.885498,-40,0,0,-1
power_sample,14,W2_wifi_periodic_5s_quiet_ctrl_v2,3551496,5.046250,5.772500,63.902290,324.885498,-40,0,0,-1
power_sample,15,W2_wifi_periodic_5s_quiet_ctrl_v2,3651501,4.931250,13.352500,63.902290,715.725159,-39,0,0,-1
power_sample,16,W2_wifi_periodic_5s_quiet_ctrl_v2,3751447,5.051250,4.955000,63.902290,324.885498,-39,0,0,-1
power_sample,17,W2_wifi_periodic_5s_quiet_ctrl_v2,3851483,5.046250,5.597500,63.902290,324.885498,-39,0,0,-1
power_sample,18,W2_wifi_periodic_5s_quiet_ctrl_v2,3951465,5.047500,6.365000,63.902290,324.885498,-39,0,0,-1
power_sample,19,W2_wifi_periodic_5s_quiet_ctrl_v2,4051460,4.873750,13.264999,145.685501,713.282410,-39,0,0,-1
power_sample,20,W2_wifi_periodic_5s_quiet_ctrl_v2,4151447,5.047500,5.145000,63.902290,324.885498,-39,0,0,-1
power_sample,21,W2_wifi_periodic_5s_quiet_ctrl_v2,4251501,5.046250,6.080000,63.902290,307.786255,-39,0,0,-1
power_sample,22,W2_wifi_periodic_5s_quiet_ctrl_v2,4351501,5.045000,5.012500,63.902290,324.885498,-39,0,0,-1
power_sample,23,W2_wifi_periodic_5s_quiet_ctrl_v2,4451464,5.046250,4.932500,63.902290,324.885498,-39,0,0,-1
power_sample,24,W2_wifi_periodic_5s_quiet_ctrl_v2,4551424,5.047500,5.620000,63.902290,324.885498,-39,0,0,-1
power_sample,25,W2_wifi_periodic_5s_quiet_ctrl_v2,4651457,4.877500,14.410000,146.662598,708.396912,-39,0,0,-1
power_sample,26,W2_wifi_periodic_5s_quiet_ctrl_v2,4751447,5.047500,5.082500,63.999996,324.885498,-39,0,0,-1
power_sample,27,W2_wifi_periodic_5s_quiet_ctrl_v2,4851483,5.046250,5.382500,63.999996,324.885498,-39,0,0,-1
power_sample,28,W2_wifi_periodic_5s_quiet_ctrl_v2,4951429,5.046250,6.172500,63.999996,312.671753,-39,0,0,-1
power_sample,29,W2_wifi_periodic_5s_quiet_ctrl_v2,5051483,5.046250,4.990000,63.902290,324.885498,-39,1,5000054,51429
power_sample,30,W2_wifi_periodic_5s_quiet_ctrl_v2,5151483,5.047500,5.000000,63.902290,324.885498,-39,1,5000054,151429
power_sample,31,W2_wifi_periodic_5s_quiet_ctrl_v2,5251447,5.047500,5.807500,63.902290,324.885498,-39,1,5000054,251393
power_sample,32,W2_wifi_periodic_5s_quiet_ctrl_v2,5351459,5.046250,4.997500,63.999996,324.885498,-39,1,5000054,351405
power_sample,33,W2_wifi_periodic_5s_quiet_ctrl_v2,5451447,5.051250,5.050000,63.902290,324.885498,-39,1,5000054,451393
power_sample,34,W2_wifi_periodic_5s_quiet_ctrl_v2,5551413,5.046250,5.592500,63.902290,324.885498,-39,1,5000054,551359
power_sample,35,W2_wifi_periodic_5s_quiet_ctrl_v2,5651441,4.882500,14.250000,146.174042,708.396912,-39,1,5000054,651387
power_sample,36,W2_wifi_periodic_5s_quiet_ctrl_v2,5751486,5.046250,5.092500,63.999996,324.885498,-39,1,5000054,751432
power_sample,37,W2_wifi_periodic_5s_quiet_ctrl_v2,5851503,5.046250,5.342500,63.999996,324.885498,-40,1,5000054,851449
power_sample,38,W2_wifi_periodic_5s_quiet_ctrl_v2,5951522,5.047500,6.150000,63.804573,312.671753,-39,1,5000054,951468
power_sample,39,W2_wifi_periodic_5s_quiet_ctrl_v2,6051484,5.046250,4.877500,63.999996,324.885498,-39,1,5000054,1051430
power_sample,40,W2_wifi_periodic_5s_quiet_ctrl_v2,6151464,5.047500,4.845000,63.902290,324.885498,-39,1,5000054,1151410
power_sample,41,W2_wifi_periodic_5s_quiet_ctrl_v2,6251503,5.046250,5.752500,63.902290,324.885498,-39,1,5000054,1251449
power_sample,42,W2_wifi_periodic_5s_quiet_ctrl_v2,6351496,5.046250,4.997500,63.999996,324.885498,-39,1,5000054,1351442
power_sample,43,W2_wifi_periodic_5s_quiet_ctrl_v2,6451465,5.051250,4.962500,63.999996,324.885498,-39,1,5000054,1451411
power_sample,44,W2_wifi_periodic_5s_quiet_ctrl_v2,6551459,5.047500,5.522500,64.195419,324.885498,-39,1,5000054,1551405
power_sample,45,W2_wifi_periodic_5s_quiet_ctrl_v2,6651420,4.892500,6.510000,142.558762,327.328247,-39,1,5000054,1651366
power_sample,46,W2_wifi_periodic_5s_quiet_ctrl_v2,6751446,5.047500,5.005000,63.999996,324.885498,-39,1,5000054,1751392
power_sample,47,W2_wifi_periodic_5s_quiet_ctrl_v2,6851465,5.046250,5.122500,63.902290,324.885498,-39,1,5000054,1851411
power_sample,48,W2_wifi_periodic_5s_quiet_ctrl_v2,6951441,5.046250,6.972500,63.902290,344.427460,-39,1,5000054,1951387
power_sample,49,W2_wifi_periodic_5s_quiet_ctrl_v2,7051477,5.047500,5.100000,63.999996,324.885498,-39,1,5000054,2051423
power_sample,50,W2_wifi_periodic_5s_quiet_ctrl_v2,7151446,5.050000,5.075000,63.706867,320.000000,-39,1,5000054,2151392
power_sample,51,W2_wifi_periodic_5s_quiet_ctrl_v2,7251503,5.047500,5.640000,63.999996,324.885498,-39,1,5000054,2251449
power_sample,52,W2_wifi_periodic_5s_quiet_ctrl_v2,7351456,5.047500,6.402500,63.902290,324.885498,-39,1,5000054,2351402
power_sample,53,W2_wifi_periodic_5s_quiet_ctrl_v2,7451465,5.046250,5.097500,63.999996,324.885498,-39,1,5000054,2451411
power_sample,54,W2_wifi_periodic_5s_quiet_ctrl_v2,7551483,5.047500,5.370000,63.999996,324.885498,-39,1,5000054,2551429
power_sample,55,W2_wifi_periodic_5s_quiet_ctrl_v2,7651423,4.908750,6.150000,142.265640,312.671753,-39,1,5000054,2651369
power_sample,56,W2_wifi_periodic_5s_quiet_ctrl_v2,7751464,5.046250,4.862500,64.195419,324.885498,-39,1,5000054,2751410
power_sample,57,W2_wifi_periodic_5s_quiet_ctrl_v2,7851465,5.047500,4.990000,63.999996,324.885498,-40,1,5000054,2851411
power_sample,58,W2_wifi_periodic_5s_quiet_ctrl_v2,7951502,4.953750,14.187500,63.999996,315.114502,-39,1,5000054,2951448
power_sample,59,W2_wifi_periodic_5s_quiet_ctrl_v2,8051465,5.047500,4.977500,64.195419,324.885498,-39,1,5000054,3051411
power_sample,60,W2_wifi_periodic_5s_quiet_ctrl_v2,8151464,5.051250,5.037500,63.999996,324.885498,-39,1,5000054,3151410
power_sample,61,W2_wifi_periodic_5s_quiet_ctrl_v2,8251429,5.046250,5.605000,63.999996,324.885498,-39,1,5000054,3251375
power_sample,62,W2_wifi_periodic_5s_quiet_ctrl_v2,8351459,5.046250,6.392500,63.999996,324.885498,-39,1,5000054,3351405
power_sample,63,W2_wifi_periodic_5s_quiet_ctrl_v2,8451465,5.046250,5.057500,63.999996,324.885498,-39,1,5000054,3451411
power_sample,64,W2_wifi_periodic_5s_quiet_ctrl_v2,8551459,5.047500,5.222500,63.999996,324.885498,-39,1,5000054,3551405
power_sample,65,W2_wifi_periodic_5s_quiet_ctrl_v2,8651496,5.045000,6.097500,63.902290,307.786255,-39,1,5000054,3651442
power_sample,66,W2_wifi_periodic_5s_quiet_ctrl_v2,8751483,5.046250,4.955000,63.999996,324.885498,-39,1,5000054,3751429
power_sample,67,W2_wifi_periodic_5s_quiet_ctrl_v2,8851485,5.046250,4.850000,63.999996,324.885498,-40,1,5000054,3851431
power_sample,68,W2_wifi_periodic_5s_quiet_ctrl_v2,8951466,4.877500,13.785000,148.714493,725.496155,-39,1,5000054,3951412
power_sample,69,W2_wifi_periodic_5s_quiet_ctrl_v2,9051447,5.046250,5.115000,63.999996,324.885498,-39,1,5000054,4051393
power_sample,70,W2_wifi_periodic_5s_quiet_ctrl_v2,9151446,5.047500,5.062500,63.999996,324.885498,-39,1,5000054,4151392
power_sample,71,W2_wifi_periodic_5s_quiet_ctrl_v2,9251503,5.047500,5.552500,64.195419,324.885498,-40,1,5000054,4251449
power_sample,72,W2_wifi_periodic_5s_quiet_ctrl_v2,9351439,5.046250,6.280000,63.999996,320.000000,-39,1,5000054,4351385
