pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777728337246017000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,1,3967013,02015733424c0100000025883c00,0.4.6
1777728340543530000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,2,7214004,02015733424c02000000b4136e00,0.4.6
1777728343529854000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,3,10249004,02015733424c030000002c639c00,0.4.6
1777728346856163000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,4,13404002,02015733424c040000006287cc00,0.4.6
1777728350157774000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,5,16651004,02015733424c05000000fc12fe00,0.4.6
1777728353147363000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,6,19733004,02015733424c060000000c1a2d01,0.4.6
1777728356168709000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,7,22661004,02015733424c070000008cc75901,0.4.6
1777728358841776000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,8,25604004,02015733424c08000000a4af8601,0.4.6
1777728361872565000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,9,28592004,02015733424c090000008447b401,0.4.6
1777728364854330000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,10,31481004,02015733424c0a000000ac5ce001,0.4.6
1777728368144790000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,11,34679004,02015733424c0b000000dc281102,0.4.6
1777728370822207000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,12,37495004,02015733424c0c000000dc203c02,0.4.6
1777728374158094000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,13,40701004,02015733424c0d0000004c0c6d02,0.4.6
1777728376853949000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,14,43616003,02015733424c0e00000003879902,0.4.6
1777728380127689000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,15,46761004,02015733424c0f0000002c84c902,0.4.6
1777728383119461000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,16,49833004,02015733424c100000002c64f802,0.4.6
1777728386417071000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,17,53030003,02015733424c11000000732c2903,0.4.6
1777728389738368000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,18,56278004,02015733424c12000000f4bb5a03,0.4.6
1777728392753617000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,19,59511003,02015733424c13000000db108c03,0.4.6
1777728396032970000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,20,62700004,02015733424c14000000e4b9bc03,0.4.6
1777728398788511000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,21,65549003,02015733424c15000000cb32e803,0.4.6
1777728401777637000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,22,68453004,02015733424c160000008c821404,0.4.6
1777728404740544000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,23,71503004,02015733424c170000009c0c4304,0.4.6
