pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777646634758333000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,1,4013014,02015733424c01000000d63b3d00,0.4.6
1777646637747546000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,2,7001004,02015733424c02000000acd36a00,0.4.6
1777646640615822000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,3,9840003,02015733424c0300000083259600,0.4.6
1777646643621300000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,4,12929002,02015733424c04000000ea47c500,0.4.6
1777646646603807000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,5,15860003,02015733424c050000002301f200,0.4.6
1777646649917124000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,6,18958004,02015733424c06000000b4462101,0.4.6
1777646652635492000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,7,21936003,02015733424c0700000083b74e01,0.4.6
1777646655903673000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,8,25032003,02015733424c0800000043f57d01,0.4.6
1777646658886956000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,9,28194004,02015733424c09000000d434ae01,0.4.6
1777646662202658000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,10,31325003,02015733424c0a0000004bfbdd01,0.4.6
1777646665232616000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,11,34539004,02015733424c0b000000fc050f02,0.4.6
1777646668480235000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,12,37526003,02015733424c0c000000f3993c02,0.4.6
1777646671205677000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,13,40282003,02015733424c0d00000093a76602,0.4.6
1777646674210664000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,14,43254004,02015733424c0e000000f4009402,0.4.6
1777646677193803000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,15,46454004,02015733424c0f000000f4d4c402,0.4.6
1777646680182154000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,16,49306002,02015733424c100000009259f002,0.4.6
1777646682890076000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,17,52197002,02015733424c110000008a761c03,0.4.6
1777646685922941000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,18,55133003,02015733424c120000004b434903,0.4.6
1777646689224948000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,19,58345003,02015733424c130000002b467a03,0.4.6
1777646692485786000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,20,61472003,02015733424c1400000003fda903,0.4.6
1777646695210262000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,21,64516003,02015733424c15000000a36fd803,0.4.6
1777646698485046000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,22,67571004,02015733424c160000003c0d0704,0.4.6
1777646701208536000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,23,70423003,02015733424c17000000db913204,0.4.6
1777646703906938000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,24,73211004,02015733424c180000007c1c5d04,0.4.6
1777646706902272000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,25,76123004,02015733424c190000007c8b8904,0.4.6
1777646709889855000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,26,79013003,02015733424c1a0000008ba4b504,0.4.6
1777646712917918000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,27,82051003,02015733424c1b000000bbffe304,0.4.6
1777646715593909000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,28,84897004,02015733424c1c000000ec6c0f05,0.4.6
1777646718601432000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,29,87818002,02015733424c1d00000012ff3b05,0.4.6
1777646721595039000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,30,90770003,02015733424c1e000000530a6905,0.4.6
1777646724584153000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,31,93755002,02015733424c1f0000007a969605,0.4.6
1777646727614417000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,32,96651003,02015733424c20000000fbc6c205,0.4.6
1777646730605601000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,33,99774004,02015733424c21000000346ef205,0.4.6
1777646736307762000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,35,105528003,02015733424c23000000c33a4a06,0.4.6
1777646739287092000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,36,108278002,02015733424c24000000f2307406,0.4.6
1777646742313271000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,37,111400004,02015733424c2500000044d4a306,0.4.6
1777646745232624000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,38,114537003,02015733424c260000002bb2d306,0.4.6
1777646748487674000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,39,117701004,02015733424c270000008cf90307,0.4.6
1777646751185452000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,40,120451003,02015733424c28000000bbef2d07,0.4.6
1777646754200502000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,41,123502002,02015733424c29000000b27d5c07,0.4.6
1777646757527008000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,42,126736003,02015733424c2a00000083d68d07,0.4.6
1777646760793502000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,43,129962002,02015733424c2b0000001210bf07,0.4.6
1777646763805152000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,44,132931004,02015733424c2c000000bc5dec07,0.4.6
1777646766785982000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,45,135964002,02015733424c2d00000062a51a08,0.4.6
1777646769488247000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,46,138750004,02015733424c2e00000034284508,0.4.6
1777646772785696000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,47,141821004,02015733424c2f0000004c047408,0.4.6
1777646775482006000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,48,144789003,02015733424c300000000b4ea108,0.4.6
