pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777562773617275000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:26:13.698738+03:00,01KQFFYT41N3H1BSNR7M695ZHA,01KQFFYT41N3H1BSNR7M695ZHA,0,0.4.5
1777562776521781000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:26:16.607933+03:00,01KQFFYWZ2DN1067HYS0G0NF5C,01KQFFYWZ2DN1067HYS0G0NF5C,0,0.4.5
1777562779601469000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:26:19.697302+03:00,01KQFFYZZGS1SZMYVCV3VZCPX5,01KQFFYZZGS1SZMYVCV3VZCPX5,0,0.4.5
1777562782584507000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:26:22.679287+03:00,01KQFFZ2WPTP2NQ7W4WKSW0QMY,01KQFFZ2WPTP2NQ7W4WKSW0QMY,0,0.4.5
1777562785475691000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:26:25.571108+03:00,01KQFFZ5Q1SETB06E1GRC2WEB1,01KQFFZ5Q1SETB06E1GRC2WEB1,0,0.4.5
1777562788308803000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:26:28.405068+03:00,01KQFFZ8F7YGM7GRG43BV4FC6B,01KQFFZ8F7YGM7GRG43BV4FC6B,0,0.4.5
1777562791118101000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:26:31.213734+03:00,01KQFFZB7BW1Z7QERSYR6PF7M0,01KQFFZB7BW1Z7QERSYR6PF7M0,0,0.4.5
1777562794068000000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:26:34.163490+03:00,01KQFFZE3EDHAG48CDJS380HQM,01KQFFZE3EDHAG48CDJS380HQM,0,0.4.5
1777562797074045000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:26:37.163666+03:00,01KQFFZH10PR7DP7B3SPZKKMS9,01KQFFZH10PR7DP7B3SPZKKMS9,0,0.4.5
1777562800013185000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:26:40.098983+03:00,01KQFFZKWR0503GGYC6DFHB6V5,01KQFFZKWR0503GGYC6DFHB6V5,0,0.4.5
1777562802996095000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:26:43.078971+03:00,01KQFFZPT365NMR7W04H7906T8,01KQFFZPT365NMR7W04H7906T8,0,0.4.5
1777562806228420000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:26:46.324429+03:00,01KQFFZSZHH0Y7AWTVJ8XNBBQ2,01KQFFZSZHH0Y7AWTVJ8XNBBQ2,0,0.4.5
1777562809126739000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:26:49.222707+03:00,01KQFFZWT2002JYPJAVG163XJD,01KQFFZWT2002JYPJAVG163XJD,0,0.4.5
1777562812153522000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:26:52.239906+03:00,01KQFFZZR5Z2F6YD5QXYT95ZPZ,01KQFFZZR5Z2F6YD5QXYT95ZPZ,0,0.4.5
1777562815277715000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:26:55.371065+03:00,01KQFG02T9EBGFAWRSQAQ4RTCS,01KQFG02T9EBGFAWRSQAQ4RTCS,0,0.4.5
1777562818207504000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:26:58.303690+03:00,01KQFG05NTCJTT0BP0VARZKQD3,01KQFG05NTCJTT0BP0VARZKQD3,0,0.4.5
1777562821243541000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:01.331177+03:00,01KQFG08MEHT8AJAS5E8AXQJHF,01KQFG08MEHT8AJAS5E8AXQJHF,0,0.4.5
1777562824368647000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:04.460374+03:00,01KQFG0BMWAWVZVEMMWENV9NPB,01KQFG0BMWAWVZVEMMWENV9NPB,0,0.4.5
1777562827412633000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:07.506479+03:00,01KQFG0EMN4WM6PBD42X21GNN9,01KQFG0EMN4WM6PBD42X21GNN9,0,0.4.5
1777562830426624000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:10.511630+03:00,01KQFG0HJ76ACNJF9MJEX8G7QR,01KQFG0HJ76ACNJF9MJEX8G7QR,0,0.4.5
1777562833570031000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:13.665872+03:00,01KQFG0MNZZVYY7M9EN71QVK3E,01KQFG0MNZZVYY7M9EN71QVK3E,0,0.4.5
1777562836523580000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:16.619648+03:00,01KQFG0QJ5CR1NQ93S869HJCF7,01KQFG0QJ5CR1NQ93S869HJCF7,0,0.4.5
1777562839716395000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:19.812283+03:00,01KQFG0TNC2CREEQ3EZWJEVFWC,01KQFG0TNC2CREEQ3EZWJEVFWC,0,0.4.5
1777562842683870000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:22.779500+03:00,01KQFG0XJCPW4X67HCGYD0PWZX,01KQFG0XJCPW4X67HCGYD0PWZX,0,0.4.5
1777562845867544000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:25.963069+03:00,01KQFG10P9XZWDJMSW2G6239XY,01KQFG10P9XZWDJMSW2G6239XY,0,0.4.5
1777562848657165000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:28.752506+03:00,01KQFG13DC9ZWNET9FCMW7FM7V,01KQFG13DC9ZWNET9FCMW7FM7V,0,0.4.5
1777562851902655000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:31.998368+03:00,01KQFG16J4AN98R6D1T29R8ZB7,01KQFG16J4AN98R6D1T29R8ZB7,0,0.4.5
1777562854981602000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:35.066337+03:00,01KQFG19HSFRSEXH1ST8ME3D44,01KQFG19HSFRSEXH1ST8ME3D44,0,0.4.5
1777562858098800000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:38.184391+03:00,01KQFG1CKD93RK7G6VJBM0G12F,01KQFG1CKD93RK7G6VJBM0G12F,0,0.4.5
1777562861275967000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:41.359162+03:00,01KQFG1FQ5ZFSTTV1XWCQTT3VS,01KQFG1FQ5ZFSTTV1XWCQTT3VS,0,0.4.5
1777562864489838000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:44.586219+03:00,01KQFG1JW5HNAWTBVKYVXZMCT5,01KQFG1JW5HNAWTBVKYVXZMCT5,0,0.4.5
1777562867356293000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:47.452034+03:00,01KQFG1NN9S67158QWNQ8JTNDP,01KQFG1NN9S67158QWNQ8JTNDP,0,0.4.5
1777562870377095000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:50.470274+03:00,01KQFG1RM2PA16X801F8ARE1HQ,01KQFG1RM2PA16X801F8ARE1HQ,0,0.4.5
1777562873212571000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:53.308640+03:00,01KQFG1VCRFP8NM9X3WE2JB3WQ,01KQFG1VCRFP8NM9X3WE2JB3WQ,0,0.4.5
1777562876217913000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:27:56.314262+03:00,01KQFG1YAMV0A55CGYRDE3YJRM,01KQFG1YAMV0A55CGYRDE3YJRM,0,0.4.5
1777562879286855000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:27:59.382703+03:00,01KQFG21A0J2A8E1JA774P60WD,01KQFG21A0J2A8E1JA774P60WD,0,0.4.5
1777562882539301000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:02.635491+03:00,01KQFG24F3QNTAYN0PRX7WA4T6,01KQFG24F3QNTAYN0PRX7WA4T6,0,0.4.5
1777562885672608000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:05.759285+03:00,01KQFG27GZQDYY17XQBMQSM22Y,01KQFG27GZQDYY17XQBMQSM22Y,0,0.4.5
1777562888612393000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:08.698915+03:00,01KQFG2ADKD3VNGGAMEHDRMRAH,01KQFG2ADKD3VNGGAMEHDRMRAH,0,0.4.5
1777562891698098000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:11.794624+03:00,01KQFG2DEFS85969NQ41E2FR2J,01KQFG2DEFS85969NQ41E2FR2J,0,0.4.5
1777562894464008000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:14.560521+03:00,01KQFG2G4TJVN6YWMW7N44PK7E,01KQFG2G4TJVN6YWMW7N44PK7E,0,0.4.5
1777562897257193000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:17.353470+03:00,01KQFG2JW2H7Q4EXD74DTRTSQE,01KQFG2JW2H7Q4EXD74DTRTSQE,0,0.4.5
1777562900167092000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:20.263662+03:00,01KQFG2NQ2G35M5M0EG4GJMF7C,01KQFG2NQ2G35M5M0EG4GJMF7C,0,0.4.5
1777562902954880000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:23.050707+03:00,01KQFG2RE49764X82PQV3STQF4,01KQFG2RE49764X82PQV3STQF4,0,0.4.5
1777562905774825000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:25.865341+03:00,01KQFG2V64AM8RVV88925RXKQ5,01KQFG2V64AM8RVV88925RXKQ5,0,0.4.5
1777562908752226000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:28.848551+03:00,01KQFG2Y3DAS1AGQ6K7W9R2QKF,01KQFG2Y3DAS1AGQ6K7W9R2QKF,0,0.4.5
1777562911843009000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:31.933065+03:00,01KQFG313802MA1NJHC5CD4A5P,01KQFG313802MA1NJHC5CD4A5P,0,0.4.5
1777562914643545000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:34.740041+03:00,01KQFG33VH43W6CBN07YHAZHFG,01KQFG33VH43W6CBN07YHAZHFG,0,0.4.5
1777562917493637000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:37.587102+03:00,01KQFG36MG5TR0MXK8HFQND7RK,01KQFG36MG5TR0MXK8HFQND7RK,0,0.4.5
1777562920571435000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:40.655406+03:00,01KQFG39KX37E64PKZC6EKBNS2,01KQFG39KX37E64PKZC6EKBNS2,0,0.4.5
1777562923678967000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:43.775683+03:00,01KQFG3CMWMFHKBXPD2APDE9J5,01KQFG3CMWMFHKBXPD2APDE9J5,0,0.4.5
1777562926849594000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:46.945895+03:00,01KQFG3FRT22B8QD525J7T93H3,01KQFG3FRT22B8QD525J7T93H3,0,0.4.5
1777562929737930000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:49.828181+03:00,01KQFG3JK0V51AGVPJEMTHVDHQ,01KQFG3JK0V51AGVPJEMTHVDHQ,0,0.4.5
1777562932770844000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:52.867288+03:00,01KQFG3NHZY05D5342TF0JSD84,01KQFG3NHZY05D5342TF0JSD84,0,0.4.5
1777562935676535000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:28:55.770586+03:00,01KQFG3RCNEQABXYS2ZCDH3V68,01KQFG3RCNEQABXYS2ZCDH3V68,0,0.4.5
1777562938757925000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:28:58.854746+03:00,01KQFG3VCJSPDT7PX61282BPDR,01KQFG3VCJSPDT7PX61282BPDR,0,0.4.5
1777562941700275000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:29:01.796969+03:00,01KQFG3Y90WCWJV9CNYC0TGM98,01KQFG3Y90WCWJV9CNYC0TGM98,0,0.4.5
1777562944742035000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:29:04.839021+03:00,01KQFG4182D6ZXY62WSRJY0XVA,01KQFG4182D6ZXY62WSRJY0XVA,0,0.4.5
1777562947799962000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:29:07.892142+03:00,01KQFG4472MPATDXB5BZCT6312,01KQFG4472MPATDXB5BZCT6312,0,0.4.5
1777562950960565000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:29:11.045378+03:00,01KQFG47A0QZW9ERHJ486D0N5H,01KQFG47A0QZW9ERHJ486D0N5H,0,0.4.5
1777562953879127000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:29:13.964029+03:00,01KQFG4A5820KGBAY9VD6MXEK4,01KQFG4A5820KGBAY9VD6MXEK4,0,0.4.5
1777562957062853000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:29:17.159838+03:00,01KQFG4D93PGMRWKNTFE0W1GXY,01KQFG4D93PGMRWKNTFE0W1GXY,0,0.4.5
1777562960009418000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:29:20.097699+03:00,01KQFG4G4V30WYCFYX0XC1TMXT,01KQFG4G4V30WYCFYX0XC1TMXT,0,0.4.5
1777562963103071000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:29:23.199941+03:00,01KQFG4K5EEAS7ZK36XBBA9YZP,01KQFG4K5EEAS7ZK36XBBA9YZP,0,0.4.5
1777562966035318000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:29:26.131889+03:00,01KQFG4P1H25BZDFRRQNZW5RPV,01KQFG4P1H25BZDFRRQNZW5RPV,0,0.4.5
1777562968812425000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,on,off,2026-04-30T18:29:28.906736+03:00,01KQFG4RR87FWQF7FSNMD3RK5N,01KQFG4RR87FWQF7FSNMD3RK5N,0,0.4.5
1777562971585236000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_light,,0,state_changed,0,,,off,on,2026-04-30T18:29:31.671760+03:00,01KQFG4VEK2PP5XBXFFTEPX81Y,01KQFG4VEK2PP5XBXFFTEPX81Y,0,0.4.5
