command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777547916561770000,2026-04-30T14:18:36.683+03:00,200,,0.4.2
2,off,3000,1777547919564975000,2026-04-30T14:18:39.718+03:00,200,,0.4.2
3,on,6000,1777547922566815000,2026-04-30T14:18:42.758+03:00,200,,0.4.2
4,off,9000,1777547925562259000,2026-04-30T14:18:45.667+03:00,200,,0.4.2
