command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777811695544317000,2026-05-03T15:34:55.619+03:00,200,,0.4.7
2,off,2831,1777811698382989000,2026-05-03T15:34:58.457+03:00,200,,0.4.7
3,on,5689,1777811701242189000,2026-05-03T15:35:01.323+03:00,200,,0.4.7
4,off,8472,1777811704026362000,2026-05-03T15:35:04.102+03:00,200,,0.4.7
5,on,11511,1777811707065179000,2026-05-03T15:35:07.145+03:00,200,,0.4.7
6,off,14502,1777811710055631000,2026-05-03T15:35:10.142+03:00,200,,0.4.7
7,on,17690,1777811713235273000,2026-05-03T15:35:13.313+03:00,200,,0.4.7
8,off,20895,1777811716446192000,2026-05-03T15:35:16.524+03:00,200,,0.4.7
9,on,23917,1777811719469739000,2026-05-03T15:35:19.555+03:00,200,,0.4.7
10,off,26947,1777811722501307000,2026-05-03T15:35:22.602+03:00,200,,0.4.7
11,on,29833,1777811725382694000,2026-05-03T15:35:25.483+03:00,200,,0.4.7
12,off,33005,1777811728553011000,2026-05-03T15:35:28.640+03:00,200,,0.4.7
13,on,35840,1777811731394279000,2026-05-03T15:35:31.480+03:00,200,,0.4.7
14,off,38984,1777811734537222000,2026-05-03T15:35:34.629+03:00,200,,0.4.7
15,on,41796,1777811737344503000,2026-05-03T15:35:37.433+03:00,200,,0.4.7
16,off,44804,1777811740354874000,2026-05-03T15:35:40.444+03:00,200,,0.4.7
17,on,47566,1777811743117769000,2026-05-03T15:35:43.206+03:00,200,,0.4.7
18,off,50688,1777811746238192000,2026-05-03T15:35:46.316+03:00,200,,0.4.7
19,on,53521,1777811749072573000,2026-05-03T15:35:49.152+03:00,200,,0.4.7
20,off,56327,1777811751881219000,2026-05-03T15:35:51.962+03:00,200,,0.4.7
21,on,59423,1777811754968740000,2026-05-03T15:35:55.081+03:00,200,,0.4.7
22,off,62653,1777811758203699000,2026-05-03T15:35:58.288+03:00,200,,0.4.7
23,on,65795,1777811761348516000,2026-05-03T15:36:01.425+03:00,200,,0.4.7
24,off,68700,1777811764254173000,2026-05-03T15:36:04.334+03:00,200,,0.4.7
25,on,71949,1777811767498349000,2026-05-03T15:36:07.590+03:00,200,,0.4.7
26,off,74859,1777811770412600000,2026-05-03T15:36:10.485+03:00,200,,0.4.7
27,on,78093,1777811773647120000,2026-05-03T15:36:13.725+03:00,200,,0.4.7
28,off,81086,1777811776630741000,2026-05-03T15:36:16.706+03:00,200,,0.4.7
29,on,84224,1777811779778111000,2026-05-03T15:36:19.866+03:00,200,,0.4.7
30,off,87079,1777811782626224000,2026-05-03T15:36:22.705+03:00,200,,0.4.7
31,on,89910,1777811785464100000,2026-05-03T15:36:25.548+03:00,200,,0.4.7
32,off,93136,1777811788688052000,2026-05-03T15:36:28.762+03:00,200,,0.4.7
33,on,96314,1777811791859794000,2026-05-03T15:36:31.934+03:00,200,,0.4.7
34,off,99095,1777811794645198000,2026-05-03T15:36:34.725+03:00,200,,0.4.7
35,on,102181,1777811797725873000,2026-05-03T15:36:37.813+03:00,200,,0.4.7
36,off,105026,1777811800580040000,2026-05-03T15:36:40.657+03:00,200,,0.4.7
37,on,108233,1777811803781309000,2026-05-03T15:36:43.860+03:00,200,,0.4.7
38,off,111258,1777811806808661000,2026-05-03T15:36:46.963+03:00,200,,0.4.7
39,on,114128,1777811809675332000,2026-05-03T15:36:49.751+03:00,200,,0.4.7
40,off,116930,1777811812483211000,2026-05-03T15:36:52.571+03:00,200,,0.4.7
41,on,119907,1777811815460984000,2026-05-03T15:36:55.547+03:00,200,,0.4.7
42,off,123154,1777811818704414000,2026-05-03T15:36:58.777+03:00,200,,0.4.7
43,on,126171,1777811821724957000,2026-05-03T15:37:01.818+03:00,200,,0.4.7
44,off,129155,1777811824708946000,2026-05-03T15:37:04.782+03:00,200,,0.4.7
45,on,132327,1777811827877442000,2026-05-03T15:37:07.966+03:00,200,,0.4.7
46,off,135453,1777811831006937000,2026-05-03T15:37:11.084+03:00,200,,0.4.7
47,on,138251,1777811833804950000,2026-05-03T15:37:13.882+03:00,200,,0.4.7
48,off,141185,1777811836736986000,2026-05-03T15:37:16.813+03:00,200,,0.4.7
49,on,144140,1777811839687611000,2026-05-03T15:37:19.765+03:00,200,,0.4.7
50,off,147121,1777811842672667000,2026-05-03T15:37:22.753+03:00,200,,0.4.7
51,on,150222,1777811845775890000,2026-05-03T15:37:25.860+03:00,200,,0.4.7
52,off,153089,1777811848641341000,2026-05-03T15:37:28.720+03:00,200,,0.4.7
53,on,156052,1777811851603415000,2026-05-03T15:37:31.678+03:00,200,,0.4.7
54,off,158872,1777811854425869000,2026-05-03T15:37:34.505+03:00,200,,0.4.7
55,on,162025,1777811857578857000,2026-05-03T15:37:37.674+03:00,200,,0.4.7
56,off,164962,1777811860507426000,2026-05-03T15:37:40.584+03:00,200,,0.4.7
57,on,167767,1777811863320602000,2026-05-03T15:37:43.400+03:00,200,,0.4.7
58,off,170825,1777811866374059000,2026-05-03T15:37:46.473+03:00,200,,0.4.7
59,on,173614,1777811869165881000,2026-05-03T15:37:49.258+03:00,200,,0.4.7
60,off,176475,1777811872028832000,2026-05-03T15:37:52.123+03:00,200,,0.4.7
61,on,179696,1777811875248306000,2026-05-03T15:37:55.338+03:00,200,,0.4.7
62,off,182928,1777811878479213000,2026-05-03T15:37:58.565+03:00,200,,0.4.7
63,on,185683,1777811881231786000,2026-05-03T15:38:01.307+03:00,200,,0.4.7
64,off,188710,1777811884257696000,2026-05-03T15:38:04.337+03:00,200,,0.4.7
65,on,191872,1777811887417969000,2026-05-03T15:38:07.495+03:00,200,,0.4.7
66,off,194885,1777811890431173000,2026-05-03T15:38:10.525+03:00,200,,0.4.7
67,on,197947,1777811893491357000,2026-05-03T15:38:13.582+03:00,200,,0.4.7
68,off,201190,1777811896738528000,2026-05-03T15:38:16.813+03:00,200,,0.4.7
69,on,204401,1777811899949740000,2026-05-03T15:38:20.025+03:00,200,,0.4.7
70,off,207346,1777811902894637000,2026-05-03T15:38:22.978+03:00,200,,0.4.7
71,on,210408,1777811905956531000,2026-05-03T15:38:26.033+03:00,200,,0.4.7
72,off,213172,1777811908720710000,2026-05-03T15:38:28.801+03:00,200,,0.4.7
73,on,216287,1777811911835243000,2026-05-03T15:38:31.925+03:00,200,,0.4.7
74,off,219107,1777811914652173000,2026-05-03T15:38:34.732+03:00,200,,0.4.7
75,on,222069,1777811917615219000,2026-05-03T15:38:37.697+03:00,200,,0.4.7
76,off,225177,1777811920722564000,2026-05-03T15:38:40.810+03:00,200,,0.4.7
77,on,227972,1777811923520624000,2026-05-03T15:38:43.599+03:00,200,,0.4.7
78,off,230947,1777811926495604000,2026-05-03T15:38:46.572+03:00,200,,0.4.7
79,on,233763,1777811929309111000,2026-05-03T15:38:49.396+03:00,200,,0.4.7
80,off,236912,1777811932456841000,2026-05-03T15:38:52.535+03:00,200,,0.4.7
81,on,240156,1777811935704625000,2026-05-03T15:38:55.790+03:00,200,,0.4.7
82,off,243080,1777811938628570000,2026-05-03T15:38:58.705+03:00,200,,0.4.7
83,on,246076,1777811941619935000,2026-05-03T15:39:01.699+03:00,200,,0.4.7
84,off,249307,1777811944853147000,2026-05-03T15:39:04.938+03:00,200,,0.4.7
85,on,252101,1777811947647841000,2026-05-03T15:39:07.728+03:00,200,,0.4.7
86,off,255248,1777811950796319000,2026-05-03T15:39:10.875+03:00,200,,0.4.7
87,on,258190,1777811953735533000,2026-05-03T15:39:13.814+03:00,200,,0.4.7
88,off,260971,1777811956519531000,2026-05-03T15:39:16.608+03:00,200,,0.4.7
89,on,263878,1777811959424774000,2026-05-03T15:39:19.504+03:00,200,,0.4.7
90,off,266715,1777811962263088000,2026-05-03T15:39:22.344+03:00,200,,0.4.7
91,on,269562,1777811965110096000,2026-05-03T15:39:25.191+03:00,200,,0.4.7
92,off,272496,1777811968044489000,2026-05-03T15:39:28.123+03:00,200,,0.4.7
93,on,275336,1777811970881656000,2026-05-03T15:39:30.980+03:00,200,,0.4.7
94,off,278270,1777811973818456000,2026-05-03T15:39:33.902+03:00,200,,0.4.7
95,on,281153,1777811976701478000,2026-05-03T15:39:36.790+03:00,200,,0.4.7
96,off,284127,1777811979675444000,2026-05-03T15:39:39.754+03:00,200,,0.4.7
97,on,287374,1777811982919078000,2026-05-03T15:39:43.036+03:00,200,,0.4.7
98,off,290592,1777811986137691000,2026-05-03T15:39:46.214+03:00,200,,0.4.7
99,on,293517,1777811989061751000,2026-05-03T15:39:49.138+03:00,200,,0.4.7
100,off,296384,1777811991929505000,2026-05-03T15:39:52.005+03:00,200,,0.4.7
