pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777735120392862000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-68,4660,2,1,W3BL,1,4194013,02015733424c01000000ddfe3f00,0.4.6
1777735123433212000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,2,7370003,02015733424c0200000013757000,0.4.6
1777735126395138000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,3,10332003,02015733424c0300000063a79d00,0.4.6
1777735129393447000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,4,13237003,02015733424c040000000bfbc900,0.4.6
1777735132405195000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,5,16114003,02015733424c0500000053e1f500,0.4.6
1777735135106988000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,6,19004002,02015733424c0600000062fa2101,0.4.6
1777735138122964000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,7,21782003,02015733424c07000000f35d4c01,0.4.6
1777735140769453000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,8,24614002,02015733424c0800000072947701,0.4.6
1777735143804797000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,9,27654003,02015733424c0900000073f7a501,0.4.6
1777735146799361000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-68,4660,2,1,W3BL,10,30603004,02015733424c0a000000fcf6d201,0.4.6
1777735152484893000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,12,36377003,02015733424c0c000000ab112b02,0.4.6
1777735155773380000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,13,39583003,02015733424c0d0000001bfd5b02,0.4.6
1777735159061712000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,14,42770003,02015733424c0e000000539e8c02,0.4.6
1777735162067179000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,15,45822002,02015733424c0f0000003230bb02,0.4.6
1777735164759766000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,16,48613003,02015733424c100000008bc6e502,0.4.6
1777735168062006000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,17,51826003,02015733424c1100000053cd1603,0.4.6
1777735171085477000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,18,54725003,02015733424c120000008b094303,0.4.6
1777735174094910000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,19,57764002,02015733424c13000000a2687103,0.4.6
1777735176661225000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,20,60602003,02015733424c1400000093b69c03,0.4.6
1777735179661319000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,21,63557003,02015733424c150000008bcdc903,0.4.6
1777735182388624000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,22,66327003,02015733424c16000000db11f403,0.4.6
1777735185405283000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,23,69164004,02015733424c17000000e45b1f04,0.4.6
1777735188405874000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,24,72119004,02015733424c18000000dc724c04,0.4.6
1777735191384982000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,25,75108002,02015733424c19000000a20e7a04,0.4.6
1777735194408254000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,26,78345004,02015733424c1a0000002c73ab04,0.4.6
1777735197360353000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-68,4660,2,1,W3BL,27,81171003,02015733424c1b0000003b92d604,0.4.6
1777735200362839000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,28,84303004,02015733424c1c0000009c5c0605,0.4.6
1777735203657867000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,29,87376002,02015733424c1d00000082403505,0.4.6
1777735206376828000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,30,90274003,02015733424c1e000000d3786105,0.4.6
1777735209357031000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,31,93252003,02015733424c1f000000a3e98e05,0.4.6
1777735212118711000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,32,96057003,02015733424c20000000abb6b905,0.4.6
1777735215098516000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,33,99038002,02015733424c210000003233e705,0.4.6
1777735218356640000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,34,102204003,02015733424c2200000063821706,0.4.6
1777735221364080000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,35,105299003,02015733424c230000003bbc4606,0.4.6
1777735224368489000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,36,108130004,02015733424c24000000d4ee7106,0.4.6
1777735227368295000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,37,111223004,02015733424c25000000dc20a106,0.4.6
1777735230338963000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,38,114276002,02015733424c26000000a2b6cf06,0.4.6
1777735233658949000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,39,117506004,02015733424c27000000d4ff0007,0.4.6
