pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777625044177952000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,1,4017012,02015733424c01000000744b3d00,0.4.6
1777625047194805000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,2,6906003,02015733424c0200000093606900,0.4.6
1777625050196575000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,3,10088003,02015733424c0300000043ee9900,0.4.6
1777625053485582000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,4,13332003,02015733424c04000000236ecb00,0.4.6
1777625056769711000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,5,16482002,02015733424c05000000d27efb00,0.4.6
1777625059811806000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,6,19617003,02015733424c06000000eb542b01,0.4.6
1777625062763328000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,7,22524003,02015733424c0700000063b05701,0.4.6
1777625065497249000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,8,25389003,02015733424c08000000cb678301,0.4.6
1777625068206969000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,9,28145003,02015733424c090000006b75ad01,0.4.6
1777625071198176000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,10,31137003,02015733424c0a000000eb1cdb01,0.4.6
1777625074488902000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,11,34241003,02015733424c0b000000eb790a02,0.4.6
1777625077173777000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,12,37026003,02015733424c0c000000d3f83402,0.4.6
1777625080196940000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,13,39861003,02015733424c0d0000000b3b6002,0.4.6
1777625083186358000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,14,43036002,02015733424c0e00000062ad9002,0.4.6
1777625085864722000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-77,4660,2,1,W3BL,15,45803003,02015733424c0f000000fbe5ba02,0.4.6
1777625088865384000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,16,48710003,02015733424c100000007341e702,0.4.6
1777625091872515000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,17,51813003,02015733424c110000008b9a1603,0.4.6
1777625095183254000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,18,54936003,02015733424c12000000c3414603,0.4.6
1777625097891624000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,19,57781003,02015733424c130000000bab7103,0.4.6
1777625100860452000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,20,60800002,02015733424c1400000002bc9f03,0.4.6
1777625103618517000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,21,63559003,02015733424c150000005bd5c903,0.4.6
1777625106563432000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,22,66412003,02015733424c16000000e35df503,0.4.6
1777625109580935000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,23,69469003,02015733424c170000004b032404,0.4.6
1777625112846416000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,24,72615003,02015733424c180000005b045404,0.4.6
1777625115560917000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,25,75501003,02015733424c19000000cb0d8004,0.4.6
1777625118861270000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,26,78656003,02015733424c1a0000000332b004,0.4.6
1777625121874703000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,27,81722003,02015733424c1b00000093fade04,0.4.6
1777625125110407000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,28,84873002,02015733424c1c0000002a0f0f05,0.4.6
1777625128088395000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,29,87838003,02015733424c1d000000334d3c05,0.4.6
1777625131094110000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,30,91034003,02015733424c1e00000093116d05,0.4.6
1777625134370049000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,31,94173004,02015733424c1f0000004cf79c05,0.4.6
1777625137382093000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,32,97322003,02015733424c200000001304cd05,0.4.6
1777625140701013000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,33,100447003,02015733424c210000001bb3fc05,0.4.6
1777625143412836000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,34,103349003,02015733424c220000000bfb2806,0.4.6
1777625146703733000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,35,106553003,02015733424c23000000abde5906,0.4.6
1777625149980004000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,36,109748002,02015733424c24000000229f8a06,0.4.6
1777625152707528000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,37,112555003,02015733424c25000000fb73b506,0.4.6
1777625155711981000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,38,115611003,02015733424c260000007b15e406,0.4.6
1777625158712390000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,39,118415003,02015733424c270000009bde0e07,0.4.6
1777625161712261000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,40,121649003,02015733424c280000006b374007,0.4.6
1777625164678918000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,41,124568003,02015733424c29000000c3c16c07,0.4.6
1777625167709705000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,42,127599003,02015733424c2a0000009b019b07,0.4.6
1777625171005407000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,43,130723003,02015733424c2b000000bbacca07,0.4.6
1777625173709103000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,44,133600003,02015733424c2c0000000393f607,0.4.6
1777625176673880000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,45,136427003,02015733424c2d000000fbb52108,0.4.6
1777625179688894000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,46,139627003,02015733424c2e000000fb895208,0.4.6
1777625182711849000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,47,142649003,02015733424c2f000000aba68008,0.4.6
1777625185680655000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,48,145446003,02015733424c300000007354ab08,0.4.6
1777625188641942000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,49,148448003,02015733424c310000000323d908,0.4.6
1777625191380125000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,50,151220003,02015733424c32000000236f0309,0.4.6
1777625194374221000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,51,154132003,02015733424c3300000023de2f09,0.4.6
