type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,10000015,-37
event,2,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,20000051,-26
event,3,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,30000001,-26
event,4,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,40000063,-26
event,5,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,50000040,-26
event,6,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,60000048,-26
event,7,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,70000015,-27
event,8,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,80000051,-26
event,9,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,90000048,-27
event,10,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,100000063,-26
event,11,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,110000063,-26
event,12,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,120000038,-28
event,13,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,130000063,-26
event,14,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,140000040,-26
event,15,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,150000086,-26
event,16,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,160000028,-26
event,17,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,170000028,-26
event,18,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,180000025,-26
event,19,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,190000004,-26
event,20,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,200000088,-26
event,21,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,210000061,-26
event,22,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,220000019,-26
event,23,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,230000015,-26
event,24,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,240000025,-26
event,25,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,250000088,-26
event,26,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,260000088,-26
event,27,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,270000038,-26
event,28,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,280000089,-26
event,29,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,290000034,-26
event,30,W2_wifi_periodic_10s_quiet_ctrl_v2,periodic,300000053,-26
