type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,2293648,-24
event,2,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,3292613,-25
event,3,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,4292616,-25
event,4,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,5292672,-25
event,5,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,6292684,-25
event,6,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,7292594,-25
event,7,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,8291910,-25
event,8,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,9291935,-25
event,9,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,10291968,-25
event,10,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,11292857,-25
event,11,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,12292633,-25
event,12,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,13292607,-25
event,13,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,14292657,-25
event,14,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,15292632,-25
event,15,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,16292604,-28
event,16,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,17292609,-25
event,17,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,18292618,-23
event,18,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,19292636,-26
event,19,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,20292634,-24
event,20,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,21292634,-25
event,21,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,22292643,-25
event,22,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,23292626,-26
event,23,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,24292640,-25
event,24,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,25292654,-25
event,25,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,26292596,-25
event,26,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,27292661,-24
event,27,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,28292652,-25
event,28,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,29292598,-25
event,29,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,30292666,-25
event,30,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,31292604,-25
event,31,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,32292633,-25
event,32,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,33292596,-24
event,33,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,34292663,-25
event,34,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,35292652,-25
event,35,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,36292652,-24
event,36,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,37292619,-25
event,37,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,38292614,-25
event,38,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,39292596,-25
event,39,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,40292619,-25
event,40,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,41292596,-25
event,41,W2_wifi_periodic_1s_quiet_ctrl_v1,periodic,42292666,-25
