type,seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi
power_sample,577,W2_wifi_periodic_1s_quiet_ctrl_v1,59880431,5.053750,5.000000,64.390839,324.885498,-25
power_sample,578,W2_wifi_periodic_1s_quiet_ctrl_v1,59980439,4.932500,13.922500,64.390839,315.114502,-24
power_sample,579,W2_wifi_periodic_1s_quiet_ctrl_v1,60080473,5.050000,6.430000,64.390839,327.328247,-25
power_sample,580,W2_wifi_periodic_1s_quiet_ctrl_v1,60180458,4.888750,13.410000,143.242752,701.068726,-25
power_sample,581,W2_wifi_periodic_1s_quiet_ctrl_v1,60280414,5.050000,5.075000,64.488548,324.885498,-25
power_sample,582,W2_wifi_periodic_1s_quiet_ctrl_v1,60380426,5.050000,5.920000,64.390839,324.885498,-24
power_sample,583,W2_wifi_periodic_1s_quiet_ctrl_v1,60480473,5.050000,5.117500,64.390839,327.328247,-25
power_sample,584,W2_wifi_periodic_1s_quiet_ctrl_v1,60580458,5.050000,5.115000,64.195419,324.885498,-25
power_sample,585,W2_wifi_periodic_1s_quiet_ctrl_v1,60680409,5.047500,5.665000,64.488548,324.885498,-25
power_sample,586,W2_wifi_periodic_1s_quiet_ctrl_v1,60780417,5.050000,6.440000,64.488548,327.328247,-25
power_sample,587,W2_wifi_periodic_1s_quiet_ctrl_v1,60880455,5.050000,5.095000,64.390839,324.885498,-24
power_sample,588,W2_wifi_periodic_1s_quiet_ctrl_v1,60980417,4.886250,12.940000,147.737396,720.610657,-24
power_sample,589,W2_wifi_periodic_1s_quiet_ctrl_v1,61080432,5.048750,6.090000,64.195419,307.786255,-25
power_sample,590,W2_wifi_periodic_1s_quiet_ctrl_v1,61180458,5.050000,5.065000,64.390839,324.885498,-24
power_sample,591,W2_wifi_periodic_1s_quiet_ctrl_v1,61280414,5.051250,5.050000,64.390839,324.885498,-25
power_sample,592,W2_wifi_periodic_1s_quiet_ctrl_v1,61380412,5.050000,5.670000,64.488548,324.885498,-24
power_sample,593,W2_wifi_periodic_1s_quiet_ctrl_v1,61480414,5.050000,6.440000,64.488548,327.328247,-25
power_sample,594,W2_wifi_periodic_1s_quiet_ctrl_v1,61580417,5.050000,5.122500,64.390839,324.885498,-25
power_sample,595,W2_wifi_periodic_1s_quiet_ctrl_v1,61680424,5.048750,5.392500,64.488548,324.885498,-25
power_sample,596,W2_wifi_periodic_1s_quiet_ctrl_v1,61780458,5.048750,6.200000,64.488548,315.114502,-25
power_sample,597,W2_wifi_periodic_1s_quiet_ctrl_v1,61880473,5.051250,4.882500,64.586258,327.328247,-24
power_sample,598,W2_wifi_periodic_1s_quiet_ctrl_v1,61980492,4.900000,12.940000,144.317551,708.396912,-25
power_sample,599,W2_wifi_periodic_1s_quiet_ctrl_v1,62080525,4.881250,14.167500,147.932816,720.610657,-25
power_sample,600,W2_wifi_periodic_1s_quiet_ctrl_v1,62180438,4.881250,13.407499,148.323654,720.610657,-24
power_sample,601,W2_wifi_periodic_1s_quiet_ctrl_v1,62280432,5.055000,5.040000,64.488548,324.885498,-24
power_sample,602,W2_wifi_periodic_1s_quiet_ctrl_v1,62380465,5.048750,5.532500,64.781670,327.328247,-24
power_sample,603,W2_wifi_periodic_1s_quiet_ctrl_v1,62480455,5.050000,6.365000,64.683968,324.885498,-25
power_sample,604,W2_wifi_periodic_1s_quiet_ctrl_v1,62580435,5.048750,5.002500,64.488548,327.328247,-25
power_sample,605,W2_wifi_periodic_1s_quiet_ctrl_v1,62680414,5.048750,5.017500,64.586258,324.885498,-25
power_sample,606,W2_wifi_periodic_1s_quiet_ctrl_v1,62780435,5.048750,5.870000,64.683968,327.328247,-25
power_sample,607,W2_wifi_periodic_1s_quiet_ctrl_v1,62880473,5.048750,5.037500,64.488548,327.328247,-24
power_sample,608,W2_wifi_periodic_1s_quiet_ctrl_v1,62980480,4.943750,5.117500,139.041214,688.854919,-25
power_sample,609,W2_wifi_periodic_1s_quiet_ctrl_v1,63080473,5.050000,5.690000,64.683968,327.328247,-25
power_sample,610,W2_wifi_periodic_1s_quiet_ctrl_v1,63180476,5.050000,6.425000,64.879387,327.328247,-25
power_sample,611,W2_wifi_periodic_1s_quiet_ctrl_v1,63280433,5.050000,9.122499,64.586258,327.328247,-25
power_sample,612,W2_wifi_periodic_1s_quiet_ctrl_v1,63380440,5.051250,5.215000,64.683968,327.328247,-25
power_sample,613,W2_wifi_periodic_1s_quiet_ctrl_v1,63480414,5.050000,5.975000,64.977097,305.343506,-25
power_sample,614,W2_wifi_periodic_1s_quiet_ctrl_v1,63580435,5.048750,5.107500,64.586258,327.328247,-24
power_sample,615,W2_wifi_periodic_1s_quiet_ctrl_v1,63680458,5.051250,5.055000,64.781670,327.328247,-25
power_sample,616,W2_wifi_periodic_1s_quiet_ctrl_v1,63780477,5.050000,5.647500,64.977097,327.328247,-24
power_sample,617,W2_wifi_periodic_1s_quiet_ctrl_v1,63880489,5.048750,6.460000,65.367935,327.328247,-25
power_sample,618,W2_wifi_periodic_1s_quiet_ctrl_v1,63980466,4.900000,5.125000,68.983208,349.312958,-25
power_sample,619,W2_wifi_periodic_1s_quiet_ctrl_v1,64080432,5.048750,5.340000,65.074806,327.328247,-25
power_sample,620,W2_wifi_periodic_1s_quiet_ctrl_v1,64180417,5.047500,6.147500,65.465645,312.671753,-25
power_sample,621,W2_wifi_periodic_1s_quiet_ctrl_v1,64280489,5.048750,13.202499,73.770996,363.969452,-25
power_sample,622,W2_wifi_periodic_1s_quiet_ctrl_v1,64380485,5.050000,4.900000,65.074806,327.328247,-25
power_sample,623,W2_wifi_periodic_1s_quiet_ctrl_v1,64480489,5.048750,5.797500,65.465645,332.213715,-24
power_sample,624,W2_wifi_periodic_1s_quiet_ctrl_v1,64580417,5.048750,6.487500,65.661064,327.328247,-24
power_sample,625,W2_wifi_periodic_1s_quiet_ctrl_v1,64680455,5.047500,5.082500,65.172516,327.328247,-24
power_sample,626,W2_wifi_periodic_1s_quiet_ctrl_v1,64780477,5.050000,5.465000,65.563362,332.213715,-24
power_sample,627,W2_wifi_periodic_1s_quiet_ctrl_v1,64880489,5.048750,6.380000,65.758774,324.885498,-24
power_sample,628,W2_wifi_periodic_1s_quiet_ctrl_v1,64980410,5.041250,4.907500,65.172516,327.328247,-25
power_sample,629,W2_wifi_periodic_1s_quiet_ctrl_v1,65080431,5.048750,5.000000,65.563362,332.213715,-25
power_sample,630,W2_wifi_periodic_1s_quiet_ctrl_v1,65180417,5.048750,5.822500,65.758774,332.213715,-25
power_sample,631,W2_wifi_periodic_1s_quiet_ctrl_v1,65280418,4.943750,12.582500,65.954193,727.938904,-25
power_sample,632,W2_wifi_periodic_1s_quiet_ctrl_v1,65380422,5.055000,5.015000,65.563362,332.213715,-25
power_sample,633,W2_wifi_periodic_1s_quiet_ctrl_v1,65480455,5.048750,5.645000,65.856483,332.213715,-25
power_sample,634,W2_wifi_periodic_1s_quiet_ctrl_v1,65580483,5.046250,6.505000,65.856483,332.213715,-25
power_sample,635,W2_wifi_periodic_1s_quiet_ctrl_v1,65680409,5.046250,5.050000,65.563362,332.213715,-25
power_sample,636,W2_wifi_periodic_1s_quiet_ctrl_v1,65780494,5.048750,5.260000,65.758774,332.213715,-25
power_sample,637,W2_wifi_periodic_1s_quiet_ctrl_v1,65880489,5.047500,6.122500,65.856483,312.671753,-25
power_sample,638,W2_wifi_periodic_1s_quiet_ctrl_v1,65980477,5.045000,5.130000,65.661064,332.213715,-24
power_sample,639,W2_wifi_periodic_1s_quiet_ctrl_v1,66080455,5.051250,5.165000,65.661064,332.213715,-24
power_sample,640,W2_wifi_periodic_1s_quiet_ctrl_v1,66180476,5.047500,5.757500,65.758774,332.213715,-25
power_sample,641,W2_wifi_periodic_1s_quiet_ctrl_v1,66280452,4.882500,14.347500,149.105347,708.396912,-24
power_sample,642,W2_wifi_periodic_1s_quiet_ctrl_v1,66380461,5.048750,5.135000,65.758774,332.213715,-25
power_sample,643,W2_wifi_periodic_1s_quiet_ctrl_v1,66480431,5.047500,5.342500,65.856483,332.213715,-25
power_sample,644,W2_wifi_periodic_1s_quiet_ctrl_v1,66580492,5.047500,6.252500,65.758774,315.114502,-24
power_sample,645,W2_wifi_periodic_1s_quiet_ctrl_v1,66680455,5.046250,5.117500,65.758774,332.213715,-25
power_sample,646,W2_wifi_periodic_1s_quiet_ctrl_v1,66780492,5.048750,4.955000,65.758774,332.213715,-25
power_sample,647,W2_wifi_periodic_1s_quiet_ctrl_v1,66880489,5.047500,5.837500,65.856483,332.213715,-25
power_sample,648,W2_wifi_periodic_1s_quiet_ctrl_v1,66980476,5.046250,5.172500,65.856483,332.213715,-25
power_sample,649,W2_wifi_periodic_1s_quiet_ctrl_v1,67080455,5.048750,5.200000,65.856483,332.213715,-25
power_sample,650,W2_wifi_periodic_1s_quiet_ctrl_v1,67180476,5.047500,5.510000,65.856483,332.213715,-24
power_sample,651,W2_wifi_periodic_1s_quiet_ctrl_v1,67280473,4.896250,14.047500,146.662598,703.511414,-25
power_sample,652,W2_wifi_periodic_1s_quiet_ctrl_v1,67380481,5.046250,4.985000,66.051910,332.213715,-24
power_sample,653,W2_wifi_periodic_1s_quiet_ctrl_v1,67480455,5.047500,5.020000,65.954193,332.213715,-25
power_sample,654,W2_wifi_periodic_1s_quiet_ctrl_v1,67580433,5.047500,5.867500,65.856483,332.213715,-25
power_sample,655,W2_wifi_periodic_1s_quiet_ctrl_v1,67680414,5.047500,5.180000,65.856483,332.213715,-25
power_sample,656,W2_wifi_periodic_1s_quiet_ctrl_v1,67780417,5.047500,5.180000,65.856483,332.213715,-25
power_sample,657,W2_wifi_periodic_1s_quiet_ctrl_v1,67880431,5.046250,5.577500,66.051910,332.213715,-24
power_sample,658,W2_wifi_periodic_1s_quiet_ctrl_v1,67980443,5.046250,6.465000,65.758774,327.328247,-25
power_sample,659,W2_wifi_periodic_1s_quiet_ctrl_v1,68080455,5.047500,5.130000,65.856483,332.213715,-24
power_sample,660,W2_wifi_periodic_1s_quiet_ctrl_v1,68180476,5.045000,5.182500,65.856483,332.213715,-25
power_sample,661,W2_wifi_periodic_1s_quiet_ctrl_v1,68280491,4.928750,6.107500,140.506866,307.786255,-25
power_sample,662,W2_wifi_periodic_1s_quiet_ctrl_v1,68380481,5.047500,5.175000,65.856483,332.213715,-24
power_sample,663,W2_wifi_periodic_1s_quiet_ctrl_v1,68480431,5.051250,5.187500,65.856483,332.213715,-24
power_sample,664,W2_wifi_periodic_1s_quiet_ctrl_v1,68580512,5.047500,9.025000,65.758774,332.213715,-25
power_sample,665,W2_wifi_periodic_1s_quiet_ctrl_v1,68680473,5.047500,6.580000,65.563362,332.213715,-25
power_sample,666,W2_wifi_periodic_1s_quiet_ctrl_v1,68780492,5.048750,5.257500,65.856483,332.213715,-25
power_sample,667,W2_wifi_periodic_1s_quiet_ctrl_v1,68880489,5.046250,5.480000,65.758774,332.213715,-25
power_sample,668,W2_wifi_periodic_1s_quiet_ctrl_v1,68980463,5.047500,6.262500,65.367935,315.114502,-25
power_sample,669,W2_wifi_periodic_1s_quiet_ctrl_v1,69080473,5.047500,5.072500,65.856483,332.213715,-24
power_sample,670,W2_wifi_periodic_1s_quiet_ctrl_v1,69180476,5.047500,5.000000,65.661064,332.213715,-24
power_sample,671,W2_wifi_periodic_1s_quiet_ctrl_v1,69280410,5.042500,5.782500,72.891602,368.854980,-25
power_sample,672,W2_wifi_periodic_1s_quiet_ctrl_v1,69380422,5.047500,6.587500,65.563362,332.213715,-25
power_sample,673,W2_wifi_periodic_1s_quiet_ctrl_v1,69480473,5.052500,5.140000,65.661064,332.213715,-25
power_sample,674,W2_wifi_periodic_1s_quiet_ctrl_v1,69580458,4.917500,13.957500,66.931290,327.328247,-25
power_sample,675,W2_wifi_periodic_1s_quiet_ctrl_v1,69680431,5.047500,6.435000,65.661064,327.328247,-25
power_sample,676,W2_wifi_periodic_1s_quiet_ctrl_v1,69780477,5.047500,5.155000,65.661064,332.213715,-24
power_sample,677,W2_wifi_periodic_1s_quiet_ctrl_v1,69880489,5.048750,5.255000,65.661064,332.213715,-25
power_sample,678,W2_wifi_periodic_1s_quiet_ctrl_v1,69980435,5.047500,6.025000,65.661064,332.213715,-24
power_sample,679,W2_wifi_periodic_1s_quiet_ctrl_v1,70080455,5.047500,5.175000,65.661064,332.213715,-25
power_sample,680,W2_wifi_periodic_1s_quiet_ctrl_v1,70180476,5.048750,5.212500,65.367935,327.328247,-25
power_sample,681,W2_wifi_periodic_1s_quiet_ctrl_v1,70280462,5.046250,5.815000,65.563362,332.213715,-24
power_sample,682,W2_wifi_periodic_1s_quiet_ctrl_v1,70380461,5.047500,6.562500,65.661064,332.213715,-24
power_sample,683,W2_wifi_periodic_1s_quiet_ctrl_v1,70480432,5.047500,5.225000,65.563362,332.213715,-24
power_sample,684,W2_wifi_periodic_1s_quiet_ctrl_v1,70580446,4.882500,13.152500,148.909912,727.938904,-25
power_sample,685,W2_wifi_periodic_1s_quiet_ctrl_v1,70680431,5.047500,6.250000,65.563362,315.114502,-24
power_sample,686,W2_wifi_periodic_1s_quiet_ctrl_v1,70780476,5.047500,4.997500,65.758774,332.213715,-25
power_sample,687,W2_wifi_periodic_1s_quiet_ctrl_v1,70880489,5.047500,5.077500,65.563362,332.213715,-25
power_sample,688,W2_wifi_periodic_1s_quiet_ctrl_v1,70980435,5.048750,5.867500,65.661064,332.213715,-24
power_sample,689,W2_wifi_periodic_1s_quiet_ctrl_v1,71080489,5.047500,5.135000,65.367935,332.213715,-25
power_sample,690,W2_wifi_periodic_1s_quiet_ctrl_v1,71180458,5.052500,5.122500,65.563362,332.213715,-24
power_sample,691,W2_wifi_periodic_1s_quiet_ctrl_v1,71280442,5.046250,5.672500,65.856483,332.213715,-25
power_sample,692,W2_wifi_periodic_1s_quiet_ctrl_v1,71380461,5.047500,6.520000,65.367935,332.213715,-24
power_sample,693,W2_wifi_periodic_1s_quiet_ctrl_v1,71480431,5.048750,5.147500,65.563362,332.213715,-25
power_sample,694,W2_wifi_periodic_1s_quiet_ctrl_v1,71580450,4.897500,12.947499,146.467163,715.725159,-25
power_sample,695,W2_wifi_periodic_1s_quiet_ctrl_v1,71680431,5.047500,6.065000,65.367935,307.786255,-25
power_sample,696,W2_wifi_periodic_1s_quiet_ctrl_v1,71780477,5.048750,5.232500,65.563362,332.213715,-24
power_sample,697,W2_wifi_periodic_1s_quiet_ctrl_v1,71880489,5.048750,5.082500,65.563362,332.213715,-24
power_sample,698,W2_wifi_periodic_1s_quiet_ctrl_v1,71980435,5.047500,5.790000,65.270226,327.328247,-25
power_sample,699,W2_wifi_periodic_1s_quiet_ctrl_v1,72080455,5.048750,6.562500,64.977097,332.213715,-24
power_sample,700,W2_wifi_periodic_1s_quiet_ctrl_v1,72180458,5.047500,5.230000,65.563362,332.213715,-24
power_sample,701,W2_wifi_periodic_1s_quiet_ctrl_v1,72280473,5.028750,5.492500,137.575562,691.297729,-25
power_sample,702,W2_wifi_periodic_1s_quiet_ctrl_v1,72380497,5.048750,6.400000,64.977097,324.885498,-24
power_sample,703,W2_wifi_periodic_1s_quiet_ctrl_v1,72480489,5.048750,5.012500,65.758774,332.213715,-24
power_sample,704,W2_wifi_periodic_1s_quiet_ctrl_v1,72580427,4.921250,5.027500,140.213730,688.854919,-25
power_sample,705,W2_wifi_periodic_1s_quiet_ctrl_v1,72680414,5.048750,5.890000,64.977097,327.328247,-25
power_sample,706,W2_wifi_periodic_1s_quiet_ctrl_v1,72780458,5.050000,5.132500,64.781670,332.213715,-25
power_sample,707,W2_wifi_periodic_1s_quiet_ctrl_v1,72880507,5.051250,7.715000,65.270226,327.328247,-25
power_sample,708,W2_wifi_periodic_1s_quiet_ctrl_v1,72980458,5.048750,5.757500,64.879387,327.328247,-24
power_sample,709,W2_wifi_periodic_1s_quiet_ctrl_v1,73080473,5.048750,6.527500,64.683968,332.213715,-24
power_sample,710,W2_wifi_periodic_1s_quiet_ctrl_v1,73180458,5.050000,5.122500,65.172516,327.328247,-25
power_sample,711,W2_wifi_periodic_1s_quiet_ctrl_v1,73280421,5.047500,5.262500,64.977097,327.328247,-24
power_sample,712,W2_wifi_periodic_1s_quiet_ctrl_v1,73380422,5.048750,6.105000,64.683968,307.786255,-24
power_sample,713,W2_wifi_periodic_1s_quiet_ctrl_v1,73480473,5.048750,5.177500,65.172516,327.328247,-24
power_sample,714,W2_wifi_periodic_1s_quiet_ctrl_v1,73580495,5.042500,4.992500,75.627480,381.068695,-25
power_sample,715,W2_wifi_periodic_1s_quiet_ctrl_v1,73680455,5.048750,5.765000,64.586258,324.885498,-25
power_sample,716,W2_wifi_periodic_1s_quiet_ctrl_v1,73780492,5.050000,5.217500,64.586258,332.213715,-24
power_sample,717,W2_wifi_periodic_1s_quiet_ctrl_v1,73880447,5.050000,13.527500,64.879387,320.000000,-25
power_sample,718,W2_wifi_periodic_1s_quiet_ctrl_v1,73980492,5.048750,5.530000,64.683968,327.328247,-24
power_sample,719,W2_wifi_periodic_1s_quiet_ctrl_v1,74080473,5.050000,6.372500,64.586258,324.885498,-24
power_sample,720,W2_wifi_periodic_1s_quiet_ctrl_v1,74180458,5.050000,5.015000,64.879387,327.328247,-25
power_sample,721,W2_wifi_periodic_1s_quiet_ctrl_v1,74280458,5.048750,5.105000,64.683968,327.328247,-25
power_sample,722,W2_wifi_periodic_1s_quiet_ctrl_v1,74380481,5.050000,5.975000,64.586258,324.885498,-24
power_sample,723,W2_wifi_periodic_1s_quiet_ctrl_v1,74480489,5.048750,5.155000,64.879387,327.328247,-25
power_sample,724,W2_wifi_periodic_1s_quiet_ctrl_v1,74580492,5.050000,5.205000,64.683968,327.328247,-25
power_sample,725,W2_wifi_periodic_1s_quiet_ctrl_v1,74680431,5.048750,5.717500,64.586258,324.885498,-25
power_sample,726,W2_wifi_periodic_1s_quiet_ctrl_v1,74780492,5.050000,6.482500,64.488548,327.328247,-25
power_sample,727,W2_wifi_periodic_1s_quiet_ctrl_v1,74880455,5.000000,13.012500,147.835098,725.496155,-25
power_sample,728,W2_wifi_periodic_1s_quiet_ctrl_v1,74980417,5.050000,5.292500,64.586258,324.885498,-24
power_sample,729,W2_wifi_periodic_1s_quiet_ctrl_v1,75080455,5.048750,6.160000,64.390839,312.671753,-25
power_sample,730,W2_wifi_periodic_1s_quiet_ctrl_v1,75180458,5.048750,5.110000,64.683968,327.328247,-25
power_sample,731,W2_wifi_periodic_1s_quiet_ctrl_v1,75280489,5.048750,4.947500,64.586258,324.885498,-25
power_sample,732,W2_wifi_periodic_1s_quiet_ctrl_v1,75380422,5.050000,5.705000,64.586258,324.885498,-24
power_sample,733,W2_wifi_periodic_1s_quiet_ctrl_v1,75480473,5.050000,5.180000,64.488548,327.328247,-25
power_sample,734,W2_wifi_periodic_1s_quiet_ctrl_v1,75580463,5.052500,5.080000,64.586258,327.328247,-25
power_sample,735,W2_wifi_periodic_1s_quiet_ctrl_v1,75680473,5.051250,5.517500,64.781670,327.328247,-25
power_sample,736,W2_wifi_periodic_1s_quiet_ctrl_v1,75780417,5.050000,6.292500,64.488548,320.000000,-24
power_sample,737,W2_wifi_periodic_1s_quiet_ctrl_v1,75880498,4.886250,12.610000,145.880905,715.725159,-25
power_sample,738,W2_wifi_periodic_1s_quiet_ctrl_v1,75980435,5.050000,5.072500,64.488548,324.885498,-25
power_sample,739,W2_wifi_periodic_1s_quiet_ctrl_v1,76080473,5.050000,5.990000,64.488548,305.343506,-24
power_sample,740,W2_wifi_periodic_1s_quiet_ctrl_v1,76180458,5.050000,5.095000,64.586258,327.328247,-25
power_sample,741,W2_wifi_periodic_1s_quiet_ctrl_v1,76280489,5.051250,5.112500,64.390839,324.885498,-25
power_sample,742,W2_wifi_periodic_1s_quiet_ctrl_v1,76380497,5.050000,5.665000,64.488548,324.885498,-25
power_sample,743,W2_wifi_periodic_1s_quiet_ctrl_v1,76480432,5.050000,6.455000,64.488548,327.328247,-24
power_sample,744,W2_wifi_periodic_1s_quiet_ctrl_v1,76580411,5.048750,5.107500,64.488548,327.328247,-25
power_sample,745,W2_wifi_periodic_1s_quiet_ctrl_v1,76680489,5.050000,5.400000,64.488548,324.885498,-25
power_sample,746,W2_wifi_periodic_1s_quiet_ctrl_v1,76780435,5.050000,6.142500,64.390839,312.671753,-25
power_sample,747,W2_wifi_periodic_1s_quiet_ctrl_v1,76880419,4.895000,5.105000,139.432053,688.854919,-24
power_sample,748,W2_wifi_periodic_1s_quiet_ctrl_v1,76980458,5.048750,4.922500,64.390839,324.885498,-25
power_sample,749,W2_wifi_periodic_1s_quiet_ctrl_v1,77080512,4.882500,14.110000,147.835098,720.610657,-25
power_sample,750,W2_wifi_periodic_1s_quiet_ctrl_v1,77180493,4.882500,13.895000,143.438156,727.938904,-24
power_sample,751,W2_wifi_periodic_1s_quiet_ctrl_v1,77280455,5.053750,5.020000,64.488548,324.885498,-24
power_sample,752,W2_wifi_periodic_1s_quiet_ctrl_v1,77380481,5.048750,5.615000,64.683968,327.328247,-25
power_sample,753,W2_wifi_periodic_1s_quiet_ctrl_v1,77480489,5.050000,6.445000,64.488548,327.328247,-25
power_sample,754,W2_wifi_periodic_1s_quiet_ctrl_v1,77580410,5.050000,4.997500,64.488548,327.328247,-25
power_sample,755,W2_wifi_periodic_1s_quiet_ctrl_v1,77680473,5.048750,5.172500,64.488548,324.885498,-25
power_sample,756,W2_wifi_periodic_1s_quiet_ctrl_v1,77780435,5.050000,5.980000,64.488548,305.343506,-25
power_sample,757,W2_wifi_periodic_1s_quiet_ctrl_v1,77880447,4.896250,5.102500,82.662590,415.267181,-25
power_sample,758,W2_wifi_periodic_1s_quiet_ctrl_v1,77980492,5.051250,5.012500,64.293121,324.885498,-24
power_sample,759,W2_wifi_periodic_1s_quiet_ctrl_v1,78080489,5.050000,5.660000,64.488548,324.885498,-25
power_sample,760,W2_wifi_periodic_1s_quiet_ctrl_v1,78180497,5.050000,6.447500,64.488548,320.000000,-24
power_sample,761,W2_wifi_periodic_1s_quiet_ctrl_v1,78280491,5.051250,5.122500,64.488548,324.885498,-25
power_sample,762,W2_wifi_periodic_1s_quiet_ctrl_v1,78380422,5.048750,5.382500,64.488548,324.885498,-25
power_sample,763,W2_wifi_periodic_1s_quiet_ctrl_v1,78480473,5.050000,6.230000,64.488548,315.114502,-25
power_sample,764,W2_wifi_periodic_1s_quiet_ctrl_v1,78580417,5.050000,4.955000,64.683968,327.328247,-24
power_sample,765,W2_wifi_periodic_1s_quiet_ctrl_v1,78680473,5.050000,5.015000,64.488548,324.885498,-24
power_sample,766,W2_wifi_periodic_1s_quiet_ctrl_v1,78780492,5.050000,5.855000,64.488548,324.885498,-24
power_sample,767,W2_wifi_periodic_1s_quiet_ctrl_v1,78880413,5.037500,5.097500,119.499229,327.328247,-24
power_sample,768,W2_wifi_periodic_1s_quiet_ctrl_v1,78980458,5.052500,5.030000,64.488548,324.885498,-25
power_sample,769,W2_wifi_periodic_1s_quiet_ctrl_v1,79080414,5.050000,5.557500,64.488548,324.885498,-25
power_sample,770,W2_wifi_periodic_1s_quiet_ctrl_v1,79180476,5.015000,14.790000,64.488548,727.938904,-24
power_sample,771,W2_wifi_periodic_1s_quiet_ctrl_v1,79280414,5.050000,5.040000,64.488548,327.328247,-25
power_sample,772,W2_wifi_periodic_1s_quiet_ctrl_v1,79380422,5.050000,5.130000,64.488548,324.885498,-25
power_sample,773,W2_wifi_periodic_1s_quiet_ctrl_v1,79480473,5.050000,6.102500,64.488548,307.786255,-24
power_sample,774,W2_wifi_periodic_1s_quiet_ctrl_v1,79580476,5.050000,5.095000,64.488548,327.328247,-25
power_sample,775,W2_wifi_periodic_1s_quiet_ctrl_v1,79680455,5.051250,5.012500,64.488548,324.885498,-24
power_sample,776,W2_wifi_periodic_1s_quiet_ctrl_v1,79780417,5.051250,5.675000,64.488548,324.885498,-25
power_sample,777,W2_wifi_periodic_1s_quiet_ctrl_v1,79880491,5.048750,5.130000,64.586258,327.328247,-25
power_sample,778,W2_wifi_periodic_1s_quiet_ctrl_v1,79980458,5.050000,5.120000,64.488548,324.885498,-24
power_sample,779,W2_wifi_periodic_1s_quiet_ctrl_v1,80080455,5.051250,5.415000,64.488548,324.885498,-25
power_sample,780,W2_wifi_periodic_1s_quiet_ctrl_v1,80180405,4.886250,14.382500,135.425949,708.396912,-25
power_sample,781,W2_wifi_periodic_1s_quiet_ctrl_v1,80280432,5.048750,4.907500,64.488548,327.328247,-25
power_sample,782,W2_wifi_periodic_1s_quiet_ctrl_v1,80380440,5.050000,5.017500,64.488548,324.885498,-25
power_sample,783,W2_wifi_periodic_1s_quiet_ctrl_v1,80480414,5.050000,5.790000,64.488548,324.885498,-24
power_sample,784,W2_wifi_periodic_1s_quiet_ctrl_v1,80580476,5.050000,5.045000,64.488548,327.328247,-25
power_sample,785,W2_wifi_periodic_1s_quiet_ctrl_v1,80680455,5.052500,5.065000,64.488548,324.885498,-25
power_sample,786,W2_wifi_periodic_1s_quiet_ctrl_v1,80780417,5.048750,5.625000,64.488548,324.885498,-25
power_sample,787,W2_wifi_periodic_1s_quiet_ctrl_v1,80880491,5.048750,6.452500,64.586258,327.328247,-24
power_sample,788,W2_wifi_periodic_1s_quiet_ctrl_v1,80980458,5.050000,5.067500,64.488548,327.328247,-25
power_sample,789,W2_wifi_periodic_1s_quiet_ctrl_v1,81080414,5.050000,5.217500,64.488548,324.885498,-24
power_sample,790,W2_wifi_periodic_1s_quiet_ctrl_v1,81180494,4.893750,13.605000,147.737396,671.755737,-25
power_sample,791,W2_wifi_periodic_1s_quiet_ctrl_v1,81280414,5.050000,5.120000,64.488548,327.328247,-25
power_sample,792,W2_wifi_periodic_1s_quiet_ctrl_v1,81380440,5.051250,4.942500,64.586258,327.328247,-25
power_sample,793,W2_wifi_periodic_1s_quiet_ctrl_v1,81480414,5.050000,5.670000,64.586258,324.885498,-25
power_sample,794,W2_wifi_periodic_1s_quiet_ctrl_v1,81580477,5.050000,5.115000,64.683968,327.328247,-25
power_sample,795,W2_wifi_periodic_1s_quiet_ctrl_v1,81680455,5.050000,5.065000,64.488548,324.885498,-25
power_sample,796,W2_wifi_periodic_1s_quiet_ctrl_v1,81780492,5.050000,5.575000,64.781670,327.328247,-24
power_sample,797,W2_wifi_periodic_1s_quiet_ctrl_v1,81880473,5.048750,6.362500,64.683968,324.885498,-25
power_sample,798,W2_wifi_periodic_1s_quiet_ctrl_v1,81980458,5.050000,5.025000,64.488548,327.328247,-24
power_sample,799,W2_wifi_periodic_1s_quiet_ctrl_v1,82080414,5.048750,5.040000,64.586258,324.885498,-25
power_sample,800,W2_wifi_periodic_1s_quiet_ctrl_v1,82180492,4.898750,8.652500,139.236633,439.694641,-25
power_sample,801,W2_wifi_periodic_1s_quiet_ctrl_v1,82280489,5.050000,5.117500,64.488548,327.328247,-25
power_sample,802,W2_wifi_periodic_1s_quiet_ctrl_v1,82380422,5.053750,5.080000,64.488548,324.885498,-25
power_sample,803,W2_wifi_periodic_1s_quiet_ctrl_v1,82480491,5.048750,5.687500,64.683968,327.328247,-24
power_sample,804,W2_wifi_periodic_1s_quiet_ctrl_v1,82580495,5.048750,6.450000,64.781670,327.328247,-24
power_sample,805,W2_wifi_periodic_1s_quiet_ctrl_v1,82680473,5.047500,5.125000,64.488548,327.328247,-25
power_sample,806,W2_wifi_periodic_1s_quiet_ctrl_v1,82780492,5.048750,5.390000,64.683968,327.328247,-24
power_sample,807,W2_wifi_periodic_1s_quiet_ctrl_v1,82880461,5.050000,6.152500,64.781670,312.671753,-25
power_sample,808,W2_wifi_periodic_1s_quiet_ctrl_v1,82980492,5.048750,4.885000,64.586258,327.328247,-25
