pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777733653418274000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,1,4301012,02015733424c01000000d4a04100,0.4.6
1777733656400992000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,2,7144003,02015733424c0200000043026d00,0.4.6
1777733659197306000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,3,9988003,02015733424c03000000a3679800,0.4.6
1777733662181943000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,4,12874003,02015733424c040000001371c400,0.4.6
1777733664893453000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,5,15728003,02015733424c0500000083fdef00,0.4.6
1777733667900843000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,6,18830003,02015733424c06000000b3521f01,0.4.6
1777733671246542000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,7,21906003,02015733424c0700000053424e01,0.4.6
1777733673886667000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,8,24675003,02015733424c08000000bb827801,0.4.6
1777733676894529000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,9,27822003,02015733424c09000000b387a801,0.4.6
1777733679907291000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,10,30655003,02015733424c0a0000001bc2d301,0.4.6
1777733682921325000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,11,33849003,02015733424c0b000000ab7e0402,0.4.6
1777733685922026000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,12,36848003,02015733424c0c00000083413202,0.4.6
1777733688882900000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,13,39685003,02015733424c0d0000008b8b5d02,0.4.6
1777733692187465000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,14,42836003,02015733424c0e00000023a08d02,0.4.6
1777733695208061000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,15,45866003,02015733424c0f00000013dcbb02,0.4.6
1777733698210745000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,16,49093003,02015733424c100000008b19ed02,0.4.6
1777733704265720000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,18,55067003,02015733424c120000007b414803,0.4.6
1777733706963723000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,19,57892003,02015733424c13000000a35c7303,0.4.6
1777733710292598000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,20,60947003,02015733424c140000003bfaa103,0.4.6
1777733713232634000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,21,64115003,02015733424c150000003b51d203,0.4.6
1777733715947717000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,22,66875003,02015733424c160000007b6efc03,0.4.6
1777733719273251000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,23,70103003,02015733424c17000000dbaf2d04,0.4.6
1777733722141990000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,24,72979003,02015733424c180000003b925904,0.4.6
1777733725145353000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,25,75985003,02015733424c190000006b708704,0.4.6
1777733728143238000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,26,79027003,02015733424c1a0000003bdbb504,0.4.6
1777733731134915000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,27,82064003,02015733424c1b0000008332e404,0.4.6
1777733734461606000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,28,85251003,02015733424c1c000000bbd31405,0.4.6
1777733737154745000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,29,88080003,02015733424c1d00000083fe3f05,0.4.6
1777733740157382000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,30,90998003,02015733424c1e000000f3846c05,0.4.6
1777733743064960000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,31,93953003,02015733424c1f000000eb9b9905,0.4.6
1777733746095901000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,32,97022003,02015733424c200000003370c805,0.4.6
1777733749378746000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,33,100174003,02015733424c21000000b388f805,0.4.6
1777733752374132000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,34,103301003,02015733424c220000008b3f2806,0.4.6
1777733755641926000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,35,106476003,02015733424c23000000e3b15806,0.4.6
1777733758944657000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,36,109690003,02015733424c2400000093bc8906,0.4.6
1777733761674006000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,37,112506003,02015733424c2500000093b4b406,0.4.6
1777733764349988000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,38,115277003,02015733424c26000000cbfcde06,0.4.6
1777733767349676000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,39,118102003,02015733424c27000000f3170a07,0.4.6
1777733770382418000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,40,121310003,02015733424c28000000330b3b07,0.4.6
1777733773675385000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,41,124508003,02015733424c2900000063d76b07,0.4.6
1777733776662283000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-77,4660,2,1,W3BL,42,127592003,02015733424c2a00000043e69a07,0.4.6
1777733779977633000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,43,130716003,02015733424c2b0000006391ca07,0.4.6
1777733783286496000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,44,133760003,02015733424c2c0000000304f907,0.4.6
1777733785957551000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,45,136656003,02015733424c2d00000083342508,0.4.6
1777733788646570000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,46,139448003,02015733424c2e000000c3ce4f08,0.4.6
1777733791690061000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,47,142616003,02015733424c2f000000c3258008,0.4.6
1777733794659944000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,48,145494003,02015733424c30000000f30fac08,0.4.6
1777733797703091000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,49,148628003,02015733424c3100000023e2db08,0.4.6
1777733800939628000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,50,151729003,02015733424c320000006b330b09,0.4.6
1777733803943813000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,51,154682003,02015733424c3300000093423809,0.4.6
1777733806636247000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,52,157518003,02015733424c34000000b3886309,0.4.6
1777733809936788000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,53,160726003,02015733424c35000000f37b9409,0.4.6
1777733812940533000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,54,163733003,02015733424c360000000b5ec209,0.4.6
1777733815957068000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,55,166885003,02015733424c370000008b76f209,0.4.6
1777733819251254000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,56,170032003,02015733424c38000000837b220a,0.4.6
1777733822298736000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,57,172963003,02015733424c39000000bb344f0a,0.4.6
1777733825382833000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,58,176168003,02015733424c3a000000431c800a,0.4.6
1777733828397965000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,59,179137003,02015733424c3b000000eb69ad0a,0.4.6
1777733831378884000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,60,182085003,02015733424c3c0000008b65da0a,0.4.6
1777733834391020000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,61,185102003,02015733424c3d000000b36e080b,0.4.6
1777733837119626000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,62,187906003,02015733424c3e000000d337330b,0.4.6
1777733839815525000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,63,190696003,02015733424c3f00000043ca5d0b,0.4.6
1777733842816258000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,64,193559003,02015733424c40000000db79890b,0.4.6
1777733846080118000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,65,196773003,02015733424c410000008b84ba0b,0.4.6
1777733848796031000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,66,199638003,02015733424c42000000f33be60b,0.4.6
1777733851822964000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,67,202748003,02015733424c4300000063b0150c,0.4.6
1777733854794460000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,68,205680003,02015733424c44000000836d420c,0.4.6
1777733857817417000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,69,208606003,02015733424c4500000033136f0c,0.4.6
1777733860815286000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,70,211569003,02015733424c460000006b499c0c,0.4.6
1777733863787450000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,71,214675003,02015733424c470000003baecb0c,0.4.6
1777733866786906000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,72,217623003,02015733424c48000000dba9f80c,0.4.6
1777733869813966000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,73,220555003,02015733424c49000000fb66250d,0.4.6
1777733872817381000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,74,223655003,02015733424c4a0000005bb4540d,0.4.6
1777733875806116000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,75,226558003,02015733424c4b0000003300810d,0.4.6
1777733878517242000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,76,229352003,02015733424c4c00000043a2ab0d,0.4.6
1777733884491610000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,78,235185003,02015733424c4e0000006ba3040e,0.4.6
1777733887476087000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,79,238400003,02015733424c4f00000003b2350e,0.4.6
1777733890481405000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,80,241363003,02015733424c500000003be8620e,0.4.6
1777733893779707000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,81,244298003,02015733424c5100000013b18f0e,0.4.6
1777733896416041000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,82,247080003,02015733424c520000004324ba0e,0.4.6
1777733899697639000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,83,250310003,02015733424c53000000736deb0e,0.4.6
1777733902390376000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,84,253315003,02015733424c54000000bb47190f,0.4.6
1777733905712830000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,85,256418003,02015733424c55000000d3a0480f,0.4.6
1777733908795395000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,86,259485003,02015733424c560000004b6d770f,0.4.6
1777733911833123000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,87,262678003,02015733424c57000000f325a80f,0.4.6
1777733915089646000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,88,265924003,02015733424c58000000a3add90f,0.4.6
1777733918093959000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,89,268975003,02015733424c590000009b3b0810,0.4.6
1777733921094861000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,90,271882003,02015733424c5a00000013973410,0.4.6
1777733923815729000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,91,274739002,02015733424c5b0000003a2f6010,0.4.6
1777733927117250000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,92,277864003,02015733424c5c00000043de8f10,0.4.6
1777733930083907000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,93,280865003,02015733424c5d000000eba8bd10,0.4.6
1777733933423594000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,94,284080003,02015733424c5e00000083b7ee10,0.4.6
1777733936064190000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,95,286900003,02015733424c5f00000023bf1911,0.4.6
1777733939399208000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,96,290048002,02015733424c6000000002c84911,0.4.6
1777733942096803000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,97,293021002,02015733424c610000004a257711,0.4.6
1777733945068208000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,98,295804003,02015733424c62000000639ca111,0.4.6
1777733947759094000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,99,298682003,02015733424c630000009386cd11,0.4.6
1777733950776858000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,100,301660003,02015733424c6400000063f7fa11,0.4.6
