pi_rx_time_ns,topic,type,node,protocol,exp,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1774941047096587000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,95,button,1250383965,-51,,,,,,,0,0.1.1
1774941047105314000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,95,,,,10327,,,,,,0,0.1.1
1774941049468066000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,96,button,1252751412,-51,,,,,,,0,0.1.1
1774941049477194000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,96,,,,14844,,,,,,0,0.1.1
1774941051796288000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,97,button,1255083704,-45,,,,,,,0,0.1.1
1774941051805462000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,97,,,,10496,,,,,,0,0.1.1
1774941053860003000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,98,button,1257146981,-51,,,,,,,0,0.1.1
1774941053868202000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,98,,,,10218,,,,,,0,0.1.1
1774941056167186000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,99,button,1259454669,-51,,,,,,,0,0.1.1
1774941056177281000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,99,,,,11531,,,,,,0,0.1.1
1774941058722024000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W1_wifi_near_quiet,100,button,1262009191,-51,,,,,,,0,0.1.1
1774941058733479000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W1_wifi_near_quiet,100,,,,10028,,,,,,0,0.1.1
