pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777548389954421000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T14:26:29.901361+03:00,01KQF27VEGWQGWM7F429ACY8RP,01KQF27VEGWQGWM7F429ACY8RP,0,0.4.2
1777548392927188000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T14:26:32.872476+03:00,01KQF27YBD12GW84PBAN86XP9P,01KQF27YBD12GW84PBAN86XP9P,0,0.4.2
1777548395796567000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T14:26:35.744381+03:00,01KQF28151GYHGYEW8CJ7P7XN7,01KQF28151GYHGYEW8CJ7P7XN7,0,0.4.2
1777548399058216000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T14:26:38.999985+03:00,01KQF284AM4X1CBZMAAVGG0T8D,01KQF284AM4X1CBZMAAVGG0T8D,0,0.4.2
1777548401832849000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T14:26:41.774072+03:00,01KQF28719ZT5Q41KSZWXZE56G,01KQF28719ZT5Q41KSZWXZE56G,0,0.4.2
1777548404750008000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T14:26:44.697912+03:00,01KQF289WWWPQCXZQFC8E4ZWPD,01KQF289WWWPQCXZQFC8E4ZWPD,0,0.4.2
1777548407656522000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T14:26:47.604346+03:00,01KQF28CQM1P56946N9FJ2QH5J,01KQF28CQM1P56946N9FJ2QH5J,0,0.4.2
1777548410465016000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T14:26:50.407197+03:00,01KQF28FF3SXW4C9CD2BV37S2D,01KQF28FF3SXW4C9CD2BV37S2D,0,0.4.2
1777548413352889000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,on,off,2026-04-30T14:26:53.299952+03:00,01KQF28J9KD0ZQFN74YGP301BX,01KQF28J9KD0ZQFN74YGP301BX,0,0.4.2
1777548416312520000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_baseline,,0,state_changed,0,,,off,on,2026-04-30T14:26:56.260126+03:00,01KQF28N65DSSG5NBQZ7F67T2B,01KQF28N65DSSG5NBQZ7F67T2B,0,0.4.2
