command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
73,off,214471,1777548604358960000,2026-04-30T14:30:04.435+03:00,200,,0.4.2
74,on,217390,1777548607278680000,2026-04-30T14:30:07.355+03:00,200,,0.4.2
75,off,220381,1777548610265927000,2026-04-30T14:30:10.351+03:00,200,,0.4.2
76,on,223585,1777548613473646000,2026-04-30T14:30:13.561+03:00,200,,0.4.2
77,off,226575,1777548616463630000,2026-04-30T14:30:16.544+03:00,200,,0.4.2
78,on,229683,1777548619571632000,2026-04-30T14:30:19.648+03:00,200,,0.4.2
79,off,232669,1777548622554730000,2026-04-30T14:30:22.643+03:00,200,,0.4.2
80,on,235724,1777548625609368000,2026-04-30T14:30:25.687+03:00,200,,0.4.2
81,off,238477,1777548628365621000,2026-04-30T14:30:28.449+03:00,200,,0.4.2
82,on,241524,1777548631408068000,2026-04-30T14:30:31.485+03:00,200,,0.4.2
83,off,244674,1777548634558223000,2026-04-30T14:30:34.647+03:00,200,,0.4.2
84,on,247726,1777548637612369000,2026-04-30T14:30:37.833+03:00,200,,0.4.2
85,off,250882,1777548640765628000,2026-04-30T14:30:40.852+03:00,200,,0.4.2
86,on,253772,1777548643658743000,2026-04-30T14:30:43.753+03:00,200,,0.4.2
87,off,256887,1777548646775397000,2026-04-30T14:30:46.861+03:00,200,,0.4.2
88,on,259830,1777548649717063000,2026-04-30T14:30:49.802+03:00,200,,0.4.2
89,off,262615,1777548652503518000,2026-04-30T14:30:52.582+03:00,200,,0.4.2
90,on,265680,1777548655568125000,2026-04-30T14:30:55.692+03:00,200,,0.4.2
91,off,268625,1777548658509164000,2026-04-30T14:30:58.596+03:00,200,,0.4.2
92,on,271689,1777548661577503000,2026-04-30T14:31:01.664+03:00,200,,0.4.2
93,off,274600,1777548664488517000,2026-04-30T14:31:04.568+03:00,200,,0.4.2
94,on,277505,1777548667393468000,2026-04-30T14:31:07.480+03:00,200,,0.4.2
95,off,280678,1777548670565710000,2026-04-30T14:31:10.643+03:00,200,,0.4.2
96,on,283782,1777548673666893000,2026-04-30T14:31:13.761+03:00,200,,0.4.2
97,off,286892,1777548676779573000,2026-04-30T14:31:16.874+03:00,200,,0.4.2
98,on,289696,1777548679583681000,2026-04-30T14:31:19.662+03:00,200,,0.4.2
99,off,292771,1777548682658509000,2026-04-30T14:31:22.737+03:00,200,,0.4.2
100,on,295852,1777548685740407000,2026-04-30T14:31:25.844+03:00,200,,0.4.2
