type,power_seq,exp,t_local_us,bus_v,shunt_mV,current_mA,power_mW,wifi_rssi,last_event_seq,last_event_t_local_us,dt_since_event_us
power_sample,1,W2_wifi_periodic_5s_quiet_telemetry_v2,2260338,5.085000,5.145000,46.509922,236.946564,-28,0,0,-1
power_sample,2,W2_wifi_periodic_5s_quiet_telemetry_v2,2359496,5.048750,5.305000,66.051910,332.213715,-28,0,0,-1
power_sample,3,W2_wifi_periodic_5s_quiet_telemetry_v2,2459504,5.047500,5.880000,66.247322,337.099213,-36,0,0,-1
power_sample,4,W2_wifi_periodic_5s_quiet_telemetry_v2,2559440,5.046250,6.612500,65.954193,337.099213,-37,0,0,-1
power_sample,5,W2_wifi_periodic_5s_quiet_telemetry_v2,2659419,5.046250,5.235000,66.247322,337.099213,-38,0,0,-1
power_sample,6,W2_wifi_periodic_5s_quiet_telemetry_v2,2759502,5.046250,5.447500,66.247322,337.099213,-37,0,0,-1
power_sample,7,W2_wifi_periodic_5s_quiet_telemetry_v2,2859501,5.046250,6.245000,66.247322,315.114502,-40,0,0,-1
power_sample,8,W2_wifi_periodic_5s_quiet_telemetry_v2,2959476,5.047500,5.305000,66.345039,337.099213,-38,0,0,-1
power_sample,9,W2_wifi_periodic_5s_quiet_telemetry_v2,3059456,4.871250,13.807500,149.593887,727.938904,-39,0,0,-1
power_sample,10,W2_wifi_periodic_5s_quiet_telemetry_v2,3159462,4.880000,8.845000,145.294647,708.396912,-41,0,0,-1
power_sample,11,W2_wifi_periodic_5s_quiet_telemetry_v2,3259467,5.046250,6.637500,66.247322,337.099213,-39,0,0,-1
power_sample,12,W2_wifi_periodic_5s_quiet_telemetry_v2,3359458,5.046250,5.282500,66.247322,337.099213,-41,0,0,-1
power_sample,13,W2_wifi_periodic_5s_quiet_telemetry_v2,3459496,5.046250,5.450000,66.247322,337.099213,-38,0,0,-1
power_sample,14,W2_wifi_periodic_5s_quiet_telemetry_v2,3559502,5.046250,6.280000,66.149612,320.000000,-38,0,0,-1
power_sample,15,W2_wifi_periodic_5s_quiet_telemetry_v2,3659467,5.046250,5.320000,66.345039,337.099213,-38,0,0,-1
power_sample,16,W2_wifi_periodic_5s_quiet_telemetry_v2,3759479,5.048750,5.280000,66.345039,337.099213,-37,0,0,-1
power_sample,17,W2_wifi_periodic_5s_quiet_telemetry_v2,3859419,5.046250,5.875000,66.247322,337.099213,-39,0,0,-1
power_sample,18,W2_wifi_periodic_5s_quiet_telemetry_v2,3959495,5.047500,6.625000,66.345039,337.099213,-36,0,0,-1
power_sample,19,W2_wifi_periodic_5s_quiet_telemetry_v2,4059490,4.871250,13.679999,149.984726,732.824463,-39,0,0,-1
power_sample,20,W2_wifi_periodic_5s_quiet_telemetry_v2,4159419,5.033750,5.412500,119.694649,603.358765,-32,0,0,-1
power_sample,21,W2_wifi_periodic_5s_quiet_telemetry_v2,4259426,5.046250,6.187500,66.051910,312.671753,-40,0,0,-1
power_sample,22,W2_wifi_periodic_5s_quiet_telemetry_v2,4359505,5.046250,5.237500,66.247322,337.099213,-36,0,0,-1
power_sample,23,W2_wifi_periodic_5s_quiet_telemetry_v2,4459430,4.992500,13.650000,66.345039,332.213715,-38,0,0,-1
power_sample,24,W2_wifi_periodic_5s_quiet_telemetry_v2,4559495,5.045000,5.852500,66.345039,337.099213,-40,0,0,-1
power_sample,25,W2_wifi_periodic_5s_quiet_telemetry_v2,4659467,5.046250,6.612500,66.345039,337.099213,-37,0,0,-1
power_sample,26,W2_wifi_periodic_5s_quiet_telemetry_v2,4759479,5.046250,5.337500,66.247322,337.099213,-37,0,0,-1
power_sample,27,W2_wifi_periodic_5s_quiet_telemetry_v2,4859456,5.046250,5.522500,66.345039,337.099213,-38,0,0,-1
power_sample,28,W2_wifi_periodic_5s_quiet_telemetry_v2,4959479,5.046250,6.315000,66.247322,320.000000,-38,0,0,-1
power_sample,29,W2_wifi_periodic_5s_quiet_telemetry_v2,5059522,4.871250,13.490000,150.180145,732.824463,-39,1,5000086,59436
power_sample,30,W2_wifi_periodic_5s_quiet_telemetry_v2,5159486,5.043750,5.157500,66.442741,337.099213,-37,1,5000086,159400
power_sample,31,W2_wifi_periodic_5s_quiet_telemetry_v2,5259458,5.046250,5.867500,66.442741,337.099213,-38,1,5000086,259372
power_sample,32,W2_wifi_periodic_5s_quiet_telemetry_v2,5359438,5.047500,6.622500,66.345039,337.099213,-38,1,5000086,359352
power_sample,33,W2_wifi_periodic_5s_quiet_telemetry_v2,5459472,5.030000,13.482500,150.375565,735.267151,-40,1,5000086,459386
power_sample,34,W2_wifi_periodic_5s_quiet_telemetry_v2,5559500,5.046250,5.590000,66.345039,337.099213,-40,1,5000086,559414
