type,seq,exp,trigger,t_local_us,wifi_rssi
event,1,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,5000086,-37
event,2,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,10000034,-39
event,3,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,15000097,-39
event,4,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,20000052,-38
event,5,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,25000012,-38
event,6,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,30000051,-46
event,7,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,35000013,-26
event,8,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,40000070,-28
event,9,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,45000085,-27
event,10,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,50000034,-28
event,11,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,55000056,-28
event,12,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,60000011,-27
event,13,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,65000087,-27
event,14,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,70000047,-27
event,15,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,75000012,-28
event,16,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,80000013,-27
event,17,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,85000097,-27
event,18,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,90000097,-27
event,19,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,95000013,-28
event,20,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,100000070,-27
event,21,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,105000021,-27
event,22,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,110000064,-27
event,23,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,115000097,-28
event,24,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,120000073,-28
event,25,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,125000064,-27
event,26,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,130000051,-28
event,27,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,135000063,-27
event,28,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,140000093,-28
event,29,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,145000046,-28
event,30,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,150000006,-27
event,31,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,155000072,-28
event,32,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,160000073,-28
event,33,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,165000033,-27
event,34,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,170000057,-28
event,35,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,175000037,-27
event,36,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,180000012,-27
event,37,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,185000022,-28
event,38,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,190000011,-28
event,39,W2_wifi_periodic_5s_quiet_telemetry_v2,periodic,195000070,-28
