pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777556369668900000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:39:29.715488+03:00,01KQF9VC7CEDQ278VRY8X00KXD,01KQF9VC7CEDQ278VRY8X00KXD,0,0.4.4
1777556372634388000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:39:32.682838+03:00,01KQF9VF4A0JW14MWP41F2RFWH,01KQF9VF4A0JW14MWP41F2RFWH,0,0.4.4
1777556375691015000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:39:35.739891+03:00,01KQF9VJ3WBXMV0PJM0GENPHZ7,01KQF9VJ3WBXMV0PJM0GENPHZ7,0,0.4.4
1777556378627918000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:39:38.678064+03:00,01KQF9VMZJ6VMGXWYQNJ0TPVWA,01KQF9VMZJ6VMGXWYQNJ0TPVWA,0,0.4.4
1777556381819760000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:39:41.861749+03:00,01KQF9VR2V8ZTB0HSF54XGA8Y5,01KQF9VR2V8ZTB0HSF54XGA8Y5,0,0.4.4
1777556384731291000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:39:44.781964+03:00,01KQF9VTYAGRWK88FNPXQ6SG3W,01KQF9VTYAGRWK88FNPXQ6SG3W,0,0.4.4
1777556387500498000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:39:47.551024+03:00,01KQF9VXMTMQ0M8SP735WXQN6T,01KQF9VXMTMQ0M8SP735WXQN6T,0,0.4.4
1777556390709110000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:39:50.757851+03:00,01KQF9W0S09HRDWEH3GMGXBZSZ,01KQF9W0S09HRDWEH3GMGXBZSZ,0,0.4.4
1777556393841472000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:39:53.891840+03:00,01KQF9W3SPE2T8HP52MWZM0FE3,01KQF9W3SPE2T8HP52MWZM0FE3,0,0.4.4
1777556396716282000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:39:56.766972+03:00,01KQF9W6MT8C52QJ2R35GCA2CV,01KQF9W6MT8C52QJ2R35GCA2CV,0,0.4.4
1777556399531993000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:39:59.582877+03:00,01KQF9W9CTXN8DEC8VXWRZ8YW6,01KQF9W9CTXN8DEC8VXWRZ8YW6,0,0.4.4
1777556402281557000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:02.332023+03:00,01KQF9WC2R7RSNFKYXHQ7FHC3G,01KQF9WC2R7RSNFKYXHQ7FHC3G,0,0.4.4
1777556405117484000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:05.156134+03:00,01KQF9WETZJXH85SHS7JN6N06B,01KQF9WETZJXH85SHS7JN6N06B,0,0.4.4
1777556407911276000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:07.955362+03:00,01KQF9WHJ5DYGES4EEQBC12CK7,01KQF9WHJ5DYGES4EEQBC12CK7,0,0.4.4
1777556410922058000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:10.966803+03:00,01KQF9WMGBESVTE0RQ36TRT3K4,01KQF9WMGBESVTE0RQ36TRT3K4,0,0.4.4
1777556413851627000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:13.900128+03:00,01KQF9WQC1J532PNT176HW0SWP,01KQF9WQC1J532PNT176HW0SWP,0,0.4.4
1777556417002287000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:17.053271+03:00,01KQF9WTETE8J70DKDT5ZGHN54,01KQF9WTETE8J70DKDT5ZGHN54,0,0.4.4
1777556419834826000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:19.885870+03:00,01KQF9WX7BTWHVNN6YNXP85ZZR,01KQF9WX7BTWHVNN6YNXP85ZZR,0,0.4.4
1777556422811617000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:22.851455+03:00,01KQF9X03ZPKVCRCYNP4C3W95J,01KQF9X03ZPKVCRCYNP4C3W95J,0,0.4.4
1777556425927945000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:25.978378+03:00,01KQF9X35NZG4Y6SZ5MDWREWK9,01KQF9X35NZG4Y6SZ5MDWREWK9,0,0.4.4
1777556428742966000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:28.785217+03:00,01KQF9X5XCR5AAA0AT7ZCSMVFT,01KQF9X5XCR5AAA0AT7ZCSMVFT,0,0.4.4
1777556431944807000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:31.995953+03:00,01KQF9X91RFCGVGMHGZ7YK6TJK,01KQF9X91RFCGVGMHGZ7YK6TJK,0,0.4.4
1777556434928698000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:34.979536+03:00,01KQF9XBYYR83J905DKR723NKE,01KQF9XBYYR83J905DKR723NKE,0,0.4.4
1777556437803509000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:37.844683+03:00,01KQF9XERG2APM12HPSEACXZ92,01KQF9XERG2APM12HPSEACXZ92,0,0.4.4
1777556441026270000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:41.077202+03:00,01KQF9XHXGS0VWC0G710B073NT,01KQF9XHXGS0VWC0G710B073NT,0,0.4.4
1777556443829894000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:43.868374+03:00,01KQF9XMMS475Q43WKYKN95Y22,01KQF9XMMS475Q43WKYKN95Y22,0,0.4.4
1777556447010117000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:47.050400+03:00,01KQF9XQR50EJPRGJBEAAC4N33,01KQF9XQR50EJPRGJBEAAC4N33,0,0.4.4
1777556450047098000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:50.084124+03:00,01KQF9XTPEHGMWWJ9HYBGY4TWA,01KQF9XTPEHGMWWJ9HYBGY4TWA,0,0.4.4
1777556452958012000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:53.003466+03:00,01KQF9XXJ57MQW256VVGBJV1AX,01KQF9XXJ57MQW256VVGBJV1AX,0,0.4.4
1777556455983033000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:40:56.034303+03:00,01KQF9Y0GY5PJHMG81X3FMMHS1,01KQF9Y0GY5PJHMG81X3FMMHS1,0,0.4.4
1777556458917369000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:40:58.968853+03:00,01KQF9Y3CKD9CQT2J8S3HE7PZF,01KQF9Y3CKD9CQT2J8S3HE7PZF,0,0.4.4
1777556461838538000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:01.889281+03:00,01KQF9Y67XSPE4NZMF2019EQ6X,01KQF9Y67XSPE4NZMF2019EQ6X,0,0.4.4
1777556464771124000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:04.822218+03:00,01KQF9Y93F5SVNPV3RPJ6093PT,01KQF9Y93F5SVNPV3RPJ6093PT,0,0.4.4
1777556467612985000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:07.663658+03:00,01KQF9YBW90SCGQ75MKRTDFSP8,01KQF9YBW90SCGQ75MKRTDFSP8,0,0.4.4
1777556470386838000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:10.437745+03:00,01KQF9YEJQ6EE27N69KNZV3C8Y,01KQF9YEJQ6EE27N69KNZV3C8Y,0,0.4.4
1777556473350950000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:13.392184+03:00,01KQF9YHFCV8R3A8BA46SGF5XF,01KQF9YHFCV8R3A8BA46SGF5XF,0,0.4.4
1777556476569538000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:16.613973+03:00,01KQF9YMM12T0MZEJR3F5462MB,01KQF9YMM12T0MZEJR3F5462MB,0,0.4.4
1777556479708377000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:19.759501+03:00,01KQF9YQPCNRQ2W1W5SWF76Y6H,01KQF9YQPCNRQ2W1W5SWF76Y6H,0,0.4.4
1777556482579331000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:22.630574+03:00,01KQF9YTG2QHRFYW0XYRZ0NHPD,01KQF9YTG2QHRFYW0XYRZ0NHPD,0,0.4.4
1777556485773410000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:25.824850+03:00,01KQF9YXKXD78MRNASHYZB24XX,01KQF9YXKXD78MRNASHYZB24XX,0,0.4.4
1777556488934307000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:28.980236+03:00,01KQF9Z0PQP8CCFSAAGEZZH8K9,01KQF9Z0PQP8CCFSAAGEZZH8K9,0,0.4.4
1777556491843576000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:31.892620+03:00,01KQF9Z3HP34PGX4XDC8QE29PR,01KQF9Z3HP34PGX4XDC8QE29PR,0,0.4.4
1777556495039867000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:35.083183+03:00,01KQF9Z6N5YRRH9QHR7F8S0KCX,01KQF9Z6N5YRRH9QHR7F8S0KCX,0,0.4.4
1777556497798589000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:37.850057+03:00,01KQF9Z9BHG0A4P26D9BM3BPHE,01KQF9Z9BHG0A4P26D9BM3BPHE,0,0.4.4
1777556500738870000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:40.784904+03:00,01KQF9ZC7CRTTHBEFED70GQQXH,01KQF9ZC7CRTTHBEFED70GQQXH,0,0.4.4
1777556503918548000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:43.964798+03:00,01KQF9ZFAR3Z0RA56XZTR2QCC4,01KQF9ZFAR3Z0RA56XZTR2QCC4,0,0.4.4
1777556506991107000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:47.040261+03:00,01KQF9ZJAC1G1912SW31B2DY61,01KQF9ZJAC1G1912SW31B2DY61,0,0.4.4
1777556509987568000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:50.029884+03:00,01KQF9ZN89X3D4AHYEYGA6KXNS,01KQF9ZN89X3D4AHYEYGA6KXNS,0,0.4.4
1777556513013756000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:53.064460+03:00,01KQF9ZR77VS2F0SVKMJX53256,01KQF9ZR77VS2F0SVKMJX53256,0,0.4.4
1777556515965290000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:41:56.014082+03:00,01KQF9ZV38979H34T8XZTW1CHP,01KQF9ZV38979H34T8XZTW1CHP,0,0.4.4
1777556518831696000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:41:58.883475+03:00,01KQF9ZXWYF258MVPG3CQ5RHCX,01KQF9ZXWYF258MVPG3CQ5RHCX,0,0.4.4
1777556521767034000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:42:01.818741+03:00,01KQFA00RMTA70KQXNT8M7ZVJ7,01KQFA00RMTA70KQXNT8M7ZVJ7,0,0.4.4
1777556524755705000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:42:04.807255+03:00,01KQFA03P3TTSY3Y4VM9ADM67T,01KQFA03P3TTSY3Y4VM9ADM67T,0,0.4.4
1777556527947859000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:42:07.995903+03:00,01KQFA06SR0RR5ERBKCRXQK5AS,01KQFA06SR0RR5ERBKCRXQK5AS,0,0.4.4
1777556530830062000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:42:10.881682+03:00,01KQFA09KT71CVW9J9GXBTB3QZ,01KQFA09KT71CVW9J9GXBTB3QZ,0,0.4.4
1777556533927282000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:42:13.971290+03:00,01KQFA0CMHZ4WBT7Z9NQNEQCRS,01KQFA0CMHZ4WBT7Z9NQNEQCRS,0,0.4.4
1777556536743406000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:42:16.794912+03:00,01KQFA0FCJ7JPRMS4HBNQ6914W,01KQFA0FCJ7JPRMS4HBNQ6914W,0,0.4.4
1777556539922793000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:42:19.974532+03:00,01KQFA0JG2QVR11RBZTBREB2Y6,01KQFA0JG2QVR11RBZTBREB2Y6,0,0.4.4
1777556542790630000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:42:22.834890+03:00,01KQFA0N9AE3BE5HXJ775VJ7DN,01KQFA0N9AE3BE5HXJ775VJ7DN,0,0.4.4
1777556545854325000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,on,off,2026-04-30T16:42:25.894546+03:00,01KQFA0R91EXFRJN91R8XB1D36,01KQFA0R91EXFRJN91R8XB1D36,0,0.4.4
1777556548928562000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_moderate,,0,state_changed,0,,,off,on,2026-04-30T16:42:28.964996+03:00,01KQFA0V7E2PDVV9M37JEXSFDN,01KQFA0V7E2PDVV9M37JEXSFDN,0,0.4.4
