command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
1,on,0,1777566048681859000,2026-04-30T19:20:48.765+03:00,200,,0.4.5
2,off,3136,1777566051821681000,2026-04-30T19:20:51.901+03:00,200,,0.4.5
3,on,6194,1777566054877811000,2026-04-30T19:20:54.984+03:00,200,,0.4.5
4,off,9333,1777566058018973000,2026-04-30T19:20:58.101+03:00,200,,0.4.5
5,on,12408,1777566061091177000,2026-04-30T19:21:01.226+03:00,200,,0.4.5
6,off,15332,1777566064014513000,2026-04-30T19:21:04.106+03:00,200,,0.4.5
7,on,18140,1777566066823184000,2026-04-30T19:21:06.916+03:00,200,,0.4.5
8,off,20942,1777566069624405000,2026-04-30T19:21:09.715+03:00,200,,0.4.5
9,on,23883,1777566072567598000,2026-04-30T19:21:12.664+03:00,200,,0.4.5
10,off,26716,1777566075399593000,2026-04-30T19:21:15.488+03:00,200,,0.4.5
11,on,29661,1777566078347866000,2026-04-30T19:21:18.432+03:00,200,,0.4.5
12,off,32794,1777566081477639000,2026-04-30T19:21:21.568+03:00,200,,0.4.5
13,on,35843,1777566084529865000,2026-04-30T19:21:24.630+03:00,200,,0.4.5
14,off,38637,1777566087322479000,2026-04-30T19:21:27.405+03:00,200,,0.4.5
15,on,41819,1777566090505865000,2026-04-30T19:21:30.589+03:00,200,,0.4.5
16,off,44870,1777566093556862000,2026-04-30T19:21:33.661+03:00,200,,0.4.5
17,on,47911,1777566096596435000,2026-04-30T19:21:36.704+03:00,200,,0.4.5
18,off,50900,1777566099586842000,2026-04-30T19:21:39.678+03:00,200,,0.4.5
19,on,53792,1777566102476935000,2026-04-30T19:21:42.557+03:00,200,,0.4.5
20,off,56656,1777566105337900000,2026-04-30T19:21:45.417+03:00,200,,0.4.5
21,on,59746,1777566108429873000,2026-04-30T19:21:53.652+03:00,200,,0.4.5
22,off,62535,1777566113653124000,2026-04-30T19:21:53.744+03:00,200,,0.4.5
23,on,65388,1777566114074812000,2026-04-30T19:21:54.156+03:00,200,,0.4.5
24,off,68166,1777566116850041000,2026-04-30T19:21:56.930+03:00,200,,0.4.5
25,on,70965,1777566119650318000,2026-04-30T19:21:59.742+03:00,200,,0.4.5
26,off,74146,1777566122829526000,2026-04-30T19:22:02.921+03:00,200,,0.4.5
27,on,76960,1777566125645846000,2026-04-30T19:22:05.750+03:00,200,,0.4.5
28,off,79930,1777566128616798000,2026-04-30T19:22:08.699+03:00,200,,0.4.5
29,on,82900,1777566131583295000,2026-04-30T19:22:11.686+03:00,200,,0.4.5
30,off,85811,1777566134493363000,2026-04-30T19:22:14.593+03:00,200,,0.4.5
31,on,88820,1777566137504556000,2026-04-30T19:22:17.589+03:00,200,,0.4.5
32,off,91877,1777566140563776000,2026-04-30T19:22:20.648+03:00,200,,0.4.5
33,on,94895,1777566143581782000,2026-04-30T19:22:23.697+03:00,200,,0.4.5
34,off,98055,1777566146737110000,2026-04-30T19:22:26.825+03:00,200,,0.4.5
35,on,101004,1777566149690365000,2026-04-30T19:22:29.783+03:00,200,,0.4.5
36,off,103806,1777566152492747000,2026-04-30T19:22:32.590+03:00,200,,0.4.5
37,on,106632,1777566155316581000,2026-04-30T19:22:35.418+03:00,200,,0.4.5
38,off,109400,1777566158086765000,2026-04-30T19:22:38.187+03:00,200,,0.4.5
39,on,112420,1777566161106531000,2026-04-30T19:22:41.219+03:00,200,,0.4.5
40,off,115611,1777566164297675000,2026-04-30T19:22:44.394+03:00,200,,0.4.5
41,on,118788,1777566167474744000,2026-04-30T19:22:47.560+03:00,200,,0.4.5
42,off,121770,1777566170452492000,2026-04-30T19:22:50.543+03:00,200,,0.4.5
43,on,124814,1777566173497704000,2026-04-30T19:22:53.589+03:00,200,,0.4.5
