pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777566048767250000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T19:20:48.878624+03:00,01KQFK2RHH5B5X49RK8P8DVSPJ,01KQFK2RHH5B5X49RK8P8DVSPJ,0,0.4.5
1777566051899502000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T19:20:52.015559+03:00,01KQFK2VKEQC9ACWGEYW81X7VZ,01KQFK2VKEQC9ACWGEYW81X7VZ,0,0.4.5
1777566054980821000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T19:20:55.095330+03:00,01KQFK2YJYRGCYM1QQMJXAT374,01KQFK2YJYRGCYM1QQMJXAT374,0,0.4.5
1777566058096620000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T19:20:58.215379+03:00,01KQFK31N359RPD5FN2HBDG6W1,01KQFK31N359RPD5FN2HBDG6W1,0,0.4.5
1777566061220475000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T19:21:01.339328+03:00,01KQFK34NKZ7Z2T35CYMSAB7DK,01KQFK34NKZ7Z2T35CYMSAB7DK,0,0.4.5
1777566064102520000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T19:21:04.221508+03:00,01KQFK37GH1VVC27NZ97ZKXT79,01KQFK37GH1VVC27NZ97ZKXT79,0,0.4.5
1777566066914924000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T19:21:07.028452+03:00,01KQFK3A8FWR091EDDC1Y52QNQ,01KQFK3A8FWR091EDDC1Y52QNQ,0,0.4.5
1777566069712547000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T19:21:09.827707+03:00,01KQFK3CZRT1B86NH586ZNVBT1,01KQFK3CZRT1B86NH586ZNVBT1,0,0.4.5
1777566072659427000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,off,on,2026-04-30T19:21:12.774594+03:00,01KQFK3FW0EY4XAH7X12X4YKGW,01KQFK3FW0EY4XAH7X12X4YKGW,0,0.4.5
1777566075484860000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy,,0,state_changed,0,,,on,off,2026-04-30T19:21:15.603953+03:00,01KQFK3JMFMPFA98Z9NNWMC3E3,01KQFK3JMFMPFA98Z9NNWMC3E3,0,0.4.5
