command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
29,on,83289,1777565133724700000,2026-04-30T19:05:33.818+03:00,200,,0.4.5
30,off,86322,1777565136757709000,2026-04-30T19:05:36.861+03:00,200,,0.4.5
31,on,89256,1777565139692587000,2026-04-30T19:05:39.785+03:00,200,,0.4.5
32,off,92176,1777565142614156000,2026-04-30T19:05:42.706+03:00,200,,0.4.5
33,on,95099,1777565145534675000,2026-04-30T19:05:45.626+03:00,200,,0.4.5
34,off,97949,1777565148389408000,2026-04-30T19:05:48.471+03:00,200,,0.4.5
35,on,100705,1777565151141273000,2026-04-30T19:05:51.233+03:00,200,,0.4.5
36,off,103679,1777565154115479000,2026-04-30T19:05:54.208+03:00,200,,0.4.5
37,on,106902,1777565157342374000,2026-04-30T19:05:57.429+03:00,200,,0.4.5
38,off,110043,1777565160479012000,2026-04-30T19:06:00.565+03:00,200,,0.4.5
39,on,112922,1777565163357921000,2026-04-30T19:06:03.441+03:00,200,,0.4.5
40,off,116112,1777565166549335000,2026-04-30T19:06:06.675+03:00,200,,0.4.5
41,on,119270,1777565169710365000,2026-04-30T19:06:09.798+03:00,200,,0.4.5
42,off,122190,1777565172629588000,2026-04-30T19:06:12.726+03:00,200,,0.4.5
43,on,125368,1777565175808347000,2026-04-30T19:06:15.892+03:00,200,,0.4.5
44,off,128121,1777565178561347000,2026-04-30T19:06:18.654+03:00,200,,0.4.5
45,on,131070,1777565181510338000,2026-04-30T19:06:21.593+03:00,200,,0.4.5
46,off,134251,1777565184687173000,2026-04-30T19:06:24.784+03:00,200,,0.4.5
47,on,137306,1777565187745146000,2026-04-30T19:06:27.856+03:00,200,,0.4.5
48,off,140316,1777565190753691000,2026-04-30T19:06:30.885+03:00,200,,0.4.5
49,on,143355,1777565193795336000,2026-04-30T19:06:33.916+03:00,200,,0.4.5
50,off,146302,1777565196737504000,2026-04-30T19:06:36.824+03:00,200,,0.4.5
51,on,149169,1777565199608207000,2026-04-30T19:06:39.700+03:00,200,,0.4.5
52,off,152107,1777565202547293000,2026-04-30T19:06:42.656+03:00,200,,0.4.5
53,on,155099,1777565205539329000,2026-04-30T19:06:45.630+03:00,200,,0.4.5
54,off,158288,1777565208724181000,2026-04-30T19:06:48.806+03:00,200,,0.4.5
55,on,161160,1777565211595500000,2026-04-30T19:06:51.679+03:00,200,,0.4.5
56,off,164257,1777565214697334000,2026-04-30T19:06:54.779+03:00,200,,0.4.5
57,on,167078,1777565217513382000,2026-04-30T19:06:57.607+03:00,200,,0.4.5
58,off,170261,1777565220700084000,2026-04-30T19:07:00.792+03:00,200,,0.4.5
59,on,173109,1777565223549282000,2026-04-30T19:07:03.634+03:00,200,,0.4.5
60,off,176181,1777565226619558000,2026-04-30T19:07:06.712+03:00,200,,0.4.5
61,on,179192,1777565229632310000,2026-04-30T19:07:09.745+03:00,200,,0.4.5
62,off,182333,1777565232773272000,2026-04-30T19:07:14.453+03:00,200,,0.4.5
63,on,185088,1777565235524895000,2026-04-30T19:07:15.627+03:00,200,,0.4.5
64,off,188237,1777565238672439000,2026-04-30T19:07:18.771+03:00,200,,0.4.5
65,on,191399,1777565241837859000,2026-04-30T19:07:21.921+03:00,200,,0.4.5
66,off,194470,1777565244908875000,2026-04-30T19:07:25.068+03:00,200,,0.4.5
67,on,197464,1777565247900061000,2026-04-30T19:07:27.985+03:00,200,,0.4.5
68,off,200558,1777565250993661000,2026-04-30T19:07:31.095+03:00,200,,0.4.5
69,on,203543,1777565253982555000,2026-04-30T19:07:34.085+03:00,200,,0.4.5
70,off,206602,1777565257042266000,2026-04-30T19:07:37.125+03:00,200,,0.4.5
71,on,209525,1777565259965110000,2026-04-30T19:07:40.070+03:00,200,,0.4.5
72,off,212527,1777565262962979000,2026-04-30T19:07:43.061+03:00,200,,0.4.5
73,on,215751,1777565266190635000,2026-04-30T19:07:46.334+03:00,200,,0.4.5
74,off,218727,1777565269167207000,2026-04-30T19:07:49.252+03:00,200,,0.4.5
75,on,221679,1777565272114474000,2026-04-30T19:07:52.197+03:00,200,,0.4.5
76,off,224664,1777565275104197000,2026-04-30T19:07:55.186+03:00,200,,0.4.5
77,on,227815,1777565278250669000,2026-04-30T19:07:58.345+03:00,200,,0.4.5
78,off,230842,1777565281279580000,2026-04-30T19:08:06.523+03:00,200,,0.4.5
79,on,233882,1777565286524453000,2026-04-30T19:08:06.611+03:00,200,,0.4.5
80,off,236937,1777565287372904000,2026-04-30T19:08:07.454+03:00,200,,0.4.5
81,on,239985,1777565290423912000,2026-04-30T19:08:10.521+03:00,200,,0.4.5
82,off,242893,1777565293330433000,2026-04-30T19:08:13.413+03:00,200,,0.4.5
83,on,245892,1777565296332188000,2026-04-30T19:08:16.413+03:00,200,,0.4.5
84,off,249142,1777565299582161000,2026-04-30T19:08:24.810+03:00,200,,0.4.5
85,on,252327,1777565304811172000,2026-04-30T19:08:24.915+03:00,200,,0.4.5
86,off,255145,1777565305580779000,2026-04-30T19:08:25.687+03:00,200,,0.4.5
87,on,257947,1777565308386290000,2026-04-30T19:08:28.471+03:00,200,,0.4.5
88,off,260843,1777565311282200000,2026-04-30T19:08:31.372+03:00,200,,0.4.5
89,on,263803,1777565314240433000,2026-04-30T19:08:34.316+03:00,200,,0.4.5
90,off,266654,1777565317094136000,2026-04-30T19:08:37.176+03:00,200,,0.4.5
91,on,269774,1777565320210078000,2026-04-30T19:08:40.302+03:00,200,,0.4.5
92,off,272930,1777565323369588000,2026-04-30T19:08:43.465+03:00,200,,0.4.5
93,on,275970,1777565326410154000,2026-04-30T19:08:46.511+03:00,200,,0.4.5
94,off,278834,1777565329276235000,2026-04-30T19:08:49.378+03:00,200,,0.4.5
95,on,282008,1777565332446000000,2026-04-30T19:08:52.533+03:00,200,,0.4.5
96,off,285104,1777565335539320000,2026-04-30T19:08:55.653+03:00,200,,0.4.5
97,on,288215,1777565338655118000,2026-04-30T19:08:58.779+03:00,200,,0.4.5
98,off,291248,1777565341686121000,2026-04-30T19:09:01.782+03:00,200,,0.4.5
99,on,294147,1777565344584330000,2026-04-30T19:09:04.677+03:00,200,,0.4.5
100,off,297341,1777565347781549000,2026-04-30T19:09:07.873+03:00,200,,0.4.5
