pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777809873262501000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T14:58:23.395806+03:00,01KQPV8D3D2E8D1SE7C8SKVACY,01KQPV8D3D2E8D1SE7C8SKVACY,0,0.4.7
1777809876444906000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T14:58:26.588876+03:00,01KQPV8G70P647F399Z1V8CRT8,01KQPV8G70P647F399Z1V8CRT8,0,0.4.7
1777809879519291000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T14:58:29.662707+03:00,01KQPV8K69Y3T0M8Q58EHEBB6F,01KQPV8K69Y3T0M8Q58EHEBB6F,0,0.4.7
1777809882260515000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T14:58:32.401085+03:00,01KQPV8NWH8XK92T71XPWFXDXB,01KQPV8NWH8XK92T71XPWFXDXB,0,0.4.7
1777809885237824000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T14:58:35.383352+03:00,01KQPV8RSRM0H461C0B08W581J,01KQPV8RSRM0H461C0B08W581J,0,0.4.7
1777809888147603000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T14:58:38.292978+03:00,01KQPV8VMKS4VEP2RMPVQVR675,01KQPV8VMKS4VEP2RMPVQVR675,0,0.4.7
1777809891255165000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T14:58:41.400128+03:00,01KQPV8YNNKXXK3504MA095AQP,01KQPV8YNNKXXK3504MA095AQP,0,0.4.7
1777809894298822000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T14:58:44.432161+03:00,01KQPV91M9RZZXB6EFENTJEXKZ,01KQPV91M9RZZXB6EFENTJEXKZ,0,0.4.7
1777809897444931000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T14:58:47.587037+03:00,01KQPV94Q2MASMHV2ZXFZEMW02,01KQPV94Q2MASMHV2ZXFZEMW02,0,0.4.7
1777809900230014000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T14:58:50.370762+03:00,01KQPV97E4JD690QNVM7N0J042,01KQPV97E4JD690QNVM7N0J042,0,0.4.7
1777809903224381000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T14:58:53.369910+03:00,01KQPV9ABWFS8EWXD5JVDVVJKF,01KQPV9ABWFS8EWXD5JVDVVJKF,0,0.4.7
1777809906079130000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T14:58:56.224518+03:00,01KQPV9D51H8TS0S3FYBG1EP36,01KQPV9D51H8TS0S3FYBG1EP36,0,0.4.7
1777809908850112000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T14:58:58.995426+03:00,01KQPV9FVJ9BWT12BATDYX4BE4,01KQPV9FVJ9BWT12BATDYX4BE4,0,0.4.7
1777809911971646000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T14:59:02.107622+03:00,01KQPV9JWMK2Y5TV5X4QD0X65M,01KQPV9JWMK2Y5TV5X4QD0X65M,0,0.4.7
1777809914800324000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T14:59:04.931660+03:00,01KQPV9NN201C0N8Q4KA6QRV6R,01KQPV9NN201C0N8Q4KA6QRV6R,0,0.4.7
1777809917801423000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T14:59:07.945021+03:00,01KQPV9RKCASW1EN11GYQDBPM0,01KQPV9RKCASW1EN11GYQDBPM0,0,0.4.7
1777809920556433000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,off,on,2026-05-03T14:59:10.702247+03:00,01KQPV9V99JRNY41BSZD6PAM66,01KQPV9V99JRNY41BSZD6PAM66,0,0.4.7
1777809923591473000,iotbench/zigbee/event,event,light.benchmark_device,zigbee,W3_zigbee_auto_heavy_ch9,,0,state_changed,0,,,on,off,2026-05-03T14:59:13.736460+03:00,01KQPV9Y88DNZPWZSXPTQ3KF82,01KQPV9Y88DNZPWZSXPTQ3KF82,0,0.4.7
