pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777642267101964000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,1,4299012,02015733424c0100000004994100,0.4.6
1777642270063337000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,2,7086003,02015733424c02000000b31f6c00,0.4.6
1777642273094930000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,3,9938002,02015733424c0300000052a49700,0.4.6
1777642276081386000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,4,13096004,02015733424c0400000044d4c700,0.4.6
1777642279064774000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,5,16304004,02015733424c0500000084c7f800,0.4.6
1777642282386501000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,6,19406003,02015733424c06000000b31c2801,0.4.6
1777642285204850000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,7,22308003,02015733424c07000000a3645401,0.4.6
1777642288495355000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,8,25375004,02015733424c080000001c318301,0.4.6
1777642291214179000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,9,28455003,02015733424c090000005b30b201,0.4.6
1777642294809896000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,10,31693003,02015733424c0a000000cb98e301,0.4.6
1777642297497430000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,11,34653003,02015733424c0b0000004bc31002,0.4.6
1777642300557466000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,12,37708004,02015733424c0c000000e4603f02,0.4.6
1777642303247786000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,13,40487004,02015733424c0d0000005cc86902,0.4.6
1777642309536314000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,15,46606002,02015733424c0f000000b226c702,0.4.6
1777642312494712000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,16,49550003,02015733424c10000000b312f402,0.4.6
1777642315195753000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,17,52348003,02015733424c1100000063c41e03,0.4.6
1777642318210541000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,18,55315004,02015733424c120000003c0a4c03,0.4.6
1777642321526493000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,19,58505003,02015733424c130000002bb77c03,0.4.6
1777642324221183000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,20,61364003,02015733424c140000002357a803,0.4.6
1777642327292358000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-70,4660,2,1,W3BL,21,64439003,02015733424c15000000db42d703,0.4.6
