pi_rx_time_ns,topic,type,node,protocol,exp,boot_id,seq,trigger,t_local_us,wifi_rssi,rtt_us,old_state,new_state,ha_time,event_id,ha_context_id,mqtt_retain,pipeline_version
1777059472688449000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,955429844,18,auto,56018024,-35,,,,,,,0,0.4.0
1777059472705179000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,955429844,18,,,,16079,,,,,,0,0.4.0
1777059475559921000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,955429844,19,auto,58888040,-36,,,,,,,0,0.4.0
1777059475580499000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,955429844,19,,,,22019,,,,,,0,0.4.0
1777059483076834000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1258333111,1,auto,5309101,-37,,,,,,,0,0.4.0
1777059483089143000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,1258333111,1,,,,13010,,,,,,0,0.4.0
1777059485970008000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1258333111,2,auto,8203069,-37,,,,,,,0,0.4.0
1777059485982131000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,1258333111,2,,,,11995,,,,,,0,0.4.0
1777059489217881000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1258333111,3,auto,11448073,-37,,,,,,,0,0.4.0
1777059489232541000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,1258333111,3,,,,16987,,,,,,0,0.4.0
1777059492267004000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1258333111,4,auto,14500080,-44,,,,,,,0,0.4.0
1777059492283027000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,1258333111,4,,,,11983,,,,,,0,0.4.0
1777059495506675000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1258333111,5,auto,17739052,-36,,,,,,,0,0.4.0
1777059495522189000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,1258333111,5,,,,12008,,,,,,0,0.4.0
1777059498697512000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1258333111,6,auto,20930065,-39,,,,,,,0,0.4.0
1777059498711359000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,1258333111,6,,,,11998,,,,,,0,0.4.0
1777059501571917000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1258333111,7,auto,23802024,-36,,,,,,,0,0.4.0
1777059501584487000,iotbench/wifi/wifi01/rtt,rtt,wifi01,wifi,W3_wifi_auto_moderate,1258333111,7,,,,15036,,,,,,0,0.4.0
1777059504545642000,iotbench/wifi/wifi01/event,event,wifi01,wifi,W3_wifi_auto_moderate,1258333111,8,auto,26778030,-37,,,,,,,0,0.4.0
