pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777644237969522000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,1,4295012,02015733424c0100000064894100,0.4.6
1777644240941250000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,2,7264002,02015733424c0200000002d76e00,0.4.6
1777644243972559000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,3,10120002,02015733424c03000000426b9a00,0.4.6
1777644246934921000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,4,13071002,02015733424c040000009a72c700,0.4.6
1777644249952745000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,5,16318002,02015733424c0500000032fef800,0.4.6
1777644252970679000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-68,4660,2,1,W3BL,6,19248002,02015733424c0600000082b32501,0.4.6
1777644255689964000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-65,4660,2,1,W3BL,7,22017002,02015733424c07000000eaf34f01,0.4.6
1777644258722664000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-67,4660,2,1,W3BL,8,25047004,02015733424c08000000dc2f7e01,0.4.6
1777644261706188000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-69,4660,2,1,W3BL,9,28023002,02015733424c09000000da98ab01,0.4.6
1777644265009272000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,10,31147002,02015733424c0a000000fa43db01,0.4.6
1777644268009300000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,11,34376002,02015733424c0b00000042890c02,0.4.6
1777644271310651000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,12,37589002,02015733424c0c0000000a903d02,0.4.6
1777644274323310000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,13,40513002,02015733424c0d000000ea2d6a02,0.4.6
1777644277304009000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,14,43623002,02015733424c0e0000005aa29902,0.4.6
1777644280371611000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,15,46464002,02015733424c0f00000002fcc402,0.4.6
1777644283327686000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,16,49609002,02015733424c100000002af9f402,0.4.6
1777644286316031000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,17,52549002,02015733424c110000008ad52103,0.4.6
1777644289057862000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,18,55422003,02015733424c1200000033ac4d03,0.4.6
1777644292021669000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,19,58387002,02015733424c130000003aea7a03,0.4.6
1777644295028546000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,20,61212002,02015733424c140000006205a603,0.4.6
1777644297848720000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,21,64213002,02015733424c150000000ad0d303,0.4.6
1777644300856553000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,22,67225002,02015733424c16000000aac50104,0.4.6
1777644304185555000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,23,70109002,02015733424c170000004ac72d04,0.4.6
1777644306840708000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,24,72966002,02015733424c18000000725f5904,0.4.6
1777644309570645000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,25,75754004,02015733424c1900000014ea8304,0.4.6
1777644315555949000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,27,81785003,02015733424c1b000000abf0df04,0.4.6
1777644318471472000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,28,84751002,02015733424c1c0000009a320d05,0.4.6
1777644321454346000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,29,87547003,02015733424c1d0000007bdc3705,0.4.6
1777644324159271000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,30,90519002,02015733424c1e000000da356505,0.4.6
1777644327477999000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,31,93616002,02015733424c1f00000082779405,0.4.6
1777644330471350000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,32,96614003,02015733424c200000007336c205,0.4.6
1777644333151916000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,33,99471002,02015733424c210000009aceed05,0.4.6
1777644336473012000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,34,102662002,02015733424c22000000727f1e06,0.4.6
1777644339157436000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,35,105525002,02015733424c230000000a2f4a06,0.4.6
1777644342174477000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,36,108362002,02015733424c2400000012797506,0.4.6
1777644345153581000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,37,111431002,02015733424c250000005a4da406,0.4.6
1777644348159984000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,38,114526004,02015733424c260000003487d306,0.4.6
1777644351477070000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,39,117528002,02015733424c27000000c2550107,0.4.6
1777644354135678000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,40,120500002,02015733424c2800000022af2e07,0.4.6
1777644357434064000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,41,123428002,02015733424c29000000a25c5b07,0.4.6
1777644359865925000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,42,126230002,02015733424c2a000000f21d8607,0.4.6
1777644362875767000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,43,129104003,02015733424c2b00000083f8b107,0.4.6
1777644365611792000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,44,131978003,02015733424c2c00000013d3dd07,0.4.6
1777644368575790000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,45,134808002,02015733424c2d000000c2010908,0.4.6
1777644371597244000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,46,137690002,02015733424c2e00000092fb3408,0.4.6
1777644374584080000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,47,140823002,02015733424c2f000000dac96408,0.4.6
1777644380263036000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,49,146537002,02015733424c310000002afabb08,0.4.6
1777644383313170000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,50,149447004,02015733424c320000005c61e808,0.4.6
1777644386589730000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,51,152693003,02015733424c330000000be91909,0.4.6
1777644389553508000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,52,155505002,02015733424c340000006ad14409,0.4.6
1777644392569133000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,53,158706002,02015733424c3500000052a97509,0.4.6
1777644395579826000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,54,161854002,02015733424c3600000032b2a509,0.4.6
1777644398871504000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,55,165052004,02015733424c37000000647ed609,0.4.6
1777644401593574000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,56,167959002,02015733424c38000000dad9020a,0.4.6
1777644404564678000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,57,170836002,02015733424c3900000022c02e0a,0.4.6
1777644407262312000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,58,173626002,02015733424c3a0000009252590a,0.4.6
1777644410567310000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,59,176784003,02015733424c3b0000008382890a,0.4.6
1777644413555866000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,60,179734002,02015733424c3c000000f285b60a,0.4.6
1777644416580270000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,61,182857002,02015733424c3d0000002a2de60a,0.4.6
1777644419550199000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,62,185737002,02015733424c3e0000002a1f120b,0.4.6
1777644422556724000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,63,188743002,02015733424c3f0000005afd3f0b,0.4.6
1777644425578363000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,64,191718002,02015733424c4000000072626d0b,0.4.6
1777644428581751000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,65,194856002,02015733424c4100000042449d0b,0.4.6
1777644431545438000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,66,197821003,02015733424c420000004b82ca0b,0.4.6
1777644434866610000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,67,201017004,02015733424c43000000ac46fb0b,0.4.6
1777644437883326000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,68,204033004,02015733424c44000000ec4b290c,0.4.6
1777644440904134000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,69,207050002,02015733424c450000001255570c,0.4.6
1777644444147685000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,70,210290002,02015733424c4600000052c5880c,0.4.6
1777644447180152000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,71,213496002,02015733424c47000000c2b0b90c,0.4.6
1777644450159524000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,72,216523003,02015733424c48000000fbe0e70c,0.4.6
1777644453160865000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,73,219527002,02015733424c490000005ab7150d,0.4.6
1777644456144328000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,74,222509002,02015733424c4a000000ca37430d,0.4.6
1777644459145681000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,75,225509002,02015733424c4b0000008afe700d,0.4.6
1777644462752087000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,76,228749002,02015733424c4c000000ca6ea20d,0.4.6
1777644465235551000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,77,231509004,02015733424c4d0000000c8ccc0d,0.4.6
1777644468201405000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,78,234376002,02015733424c4e000000424bf80d,0.4.6
1777644471195771000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,79,237422002,02015733424c4f000000b2c5260e,0.4.6
1777644474215262000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,80,240351002,02015733424c500000001a77530e,0.4.6
1777644477206101000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,81,243569002,02015733424c510000006a91840e,0.4.6
1777644480244408000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,82,246478004,02015733424c52000000b4f4b00e,0.4.6
1777644483224458000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,83,249502002,02015733424c530000003219df0e,0.4.6
1777644486190988000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,84,252466002,02015733424c5400000052530c0f,0.4.6
1777644489191275000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,85,255464004,02015733424c5500000044123a0f,0.4.6
1777644492242196000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,86,258608002,02015733424c56000000820b6a0f,0.4.6
1777644495192132000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,87,261374002,02015733424c570000003240940f,0.4.6
1777644498197473000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,88,264563003,02015733424c580000003be9c40f,0.4.6
1777644501187518000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,89,267552002,02015733424c590000000285f20f,0.4.6
1777644504494525000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,90,270724004,02015733424c5a000000a4eb2210,0.4.6
1777644507490039000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,91,273856002,02015733424c5b00000002b65210,0.4.6
1777644510786153000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,92,277060004,02015733424c5c000000a4998310,0.4.6
1777644513808323000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,93,280000003,02015733424c5d0000000376b010,0.4.6
1777644516785581000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-74,4660,2,1,W3BL,94,283007002,02015733424c5e0000001a58de10,0.4.6
1777644519797591000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,95,286070004,02015733424c5f000000f4140d11,0.4.6
1777644522517039000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,96,288831003,02015733424c600000001b363711,0.4.6
1777644525798465000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,97,292068003,02015733424c61000000a39a6811,0.4.6
1777644532115541000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,99,298231002,02015733424c63000000daa4c611,0.4.6
1777644535414146000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,100,301411003,02015733424c64000000bb2af711,0.4.6
