pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777647368619848000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,1,4052013,02015733424c010000002dd43d00,0.4.6
1777647371334358000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,2,7041003,02015733424c02000000eb6f6b00,0.4.6
1777647374611899000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,3,10216003,02015733424c0300000043e29b00,0.4.6
1777647377585804000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,4,13165003,02015733424c04000000cbe1c800,0.4.6
1777647380295602000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,5,16004003,02015733424c05000000a333f400,0.4.6
1777647383316894000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,6,19023003,02015733424c060000009b442201,0.4.6
1777647386310690000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,7,21842003,02015733424c0700000053484d01,0.4.6
1777647389327647000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,8,25031003,02015733424c080000005bf17d01,0.4.6
1777647395615341000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,10,31139003,02015733424c0a000000bb24db01,0.4.6
1777647398582534000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,11,34153003,02015733424c0b0000002b220902,0.4.6
1777647401620640000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,12,37198003,02015733424c0c000000b3983702,0.4.6
1777647404582770000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,13,40153003,02015733424c0d000000abaf6402,0.4.6
1777647407596611000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,14,43123003,02015733424c0e0000003b019202,0.4.6
1777647410223639000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,15,45883003,02015733424c0f0000007b1ebc02,0.4.6
1777647413512030000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,16,49130003,02015733424c1000000013aaed02,0.4.6
1777647419545590000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,18,55210003,02015733424c1200000013704a03,0.4.6
1777647422796465000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,19,58319003,02015733424c130000009be07903,0.4.6
1777647425501317000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,20,61206003,02015733424c14000000f3eda503,0.4.6
1777647428492188000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,21,64024003,02015733424c15000000c3edd003,0.4.6
1777647431177247000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,22,66835003,02015733424c160000003bd2fb03,0.4.6
1777647433896433000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,23,69599003,02015733424c170000001bff2504,0.4.6
1777647436903283000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,24,72566003,02015733424c18000000f3445304,0.4.6
1777647439904383000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,25,75480003,02015733424c19000000c3bb7f04,0.4.6
1777647442879224000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,26,78330003,02015733424c1a0000009338ab04,0.4.6
1777647445585636000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,27,81113003,02015733424c1b000000abafd504,0.4.6
1777647448309709000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,28,83885003,02015733424c1c000000cbfbff04,0.4.6
1777647451292532000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,29,86995003,02015733424c1d0000003b702f05,0.4.6
1777647454273400000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-72,4660,2,1,W3BL,30,89981003,02015733424c1e0000004b005d05,0.4.6
1777647457616010000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,31,93229003,02015733424c1f000000cb8f8e05,0.4.6
1777647460588607000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,32,96157003,02015733424c200000004b3dbb05,0.4.6
1777647463315696000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-71,4660,2,1,W3BL,33,98979003,02015733424c21000000bb4ce605,0.4.6
1777647466322400000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-75,4660,2,1,W3BL,34,101840003,02015733424c2200000083f41106,0.4.6
1777647469303478000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-73,4660,2,1,W3BL,35,104874003,02015733424c2300000013404006,0.4.6
1777647472021909000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-76,4660,2,1,W3BL,36,107638003,02015733424c24000000f36c6a06,0.4.6
