pi_rx_time_ns,address,name,rssi,company_id,version,node_num,exp_code,seq,t_local_us,raw_hex,pipeline_version
1777643005407148000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-62,4660,2,1,W3BL,1,4088014,02015733424c01000000ce603e00,0.4.6
1777643008677763000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,2,7316003,02015733424c0200000023a26f00,0.4.6
1777643011982747000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,3,10484005,02015733424c0300000025f99f00,0.4.6
1777643015128191000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,4,13730002,02015733424c04000000d280d100,0.4.6
1777643018150870000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,5,16746003,02015733424c050000001386ff00,0.4.6
1777643021447461000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,6,19913002,02015733424c060000002ad92f01,0.4.6
1777643024440125000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,7,22937003,02015733424c07000000abfd5d01,0.4.6
1777643027150738000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,8,25705004,02015733424c080000002c3a8801,0.4.6
1777643030131114000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,9,28499004,02015733424c090000003cdcb201,0.4.6
1777643033101263000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,10,31738005,02015733424c0a0000009548e401,0.4.6
1777643035856109000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,11,34537003,02015733424c0b0000002bfe0e02,0.4.6
1777643038793776000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,12,37428003,02015733424c0c000000231b3b02,0.4.6
1777643041530411000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,13,40212003,02015733424c0d00000023966502,0.4.6
1777643044523483000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,14,43026003,02015733424c0e00000053869002,0.4.6
1777643047196132000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,15,45797005,02015733424c0f0000008dceba02,0.4.6
1777643050228836000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-60,4660,2,1,W3BL,16,48866004,02015733424c10000000d4a2e902,0.4.6
1777643053530292000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,17,52040003,02015733424c1100000043111a03,0.4.6
1777643056231691000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,18,54911004,02015733424c120000001ce04503,0.4.6
1777643059556998000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,19,57876002,02015733424c13000000221e7303,0.4.6
1777643062224458000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,20,60726004,02015733424c14000000f49a9e03,0.4.6
1777643065222701000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,21,63809004,02015733424c15000000eca5cd03,0.4.6
1777643068209110000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,22,66806003,02015733424c16000000f360fb03,0.4.6
1777643071505066000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,23,70004005,02015733424c17000000252d2c04,0.4.6
1777643074258280000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,24,72941005,02015733424c18000000cdfd5804,0.4.6
1777643077211435000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,25,75848004,02015733424c1900000044598504,0.4.6
1777643080229819000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,26,78824002,02015733424c1a00000042c2b204,0.4.6
1777643083219102000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-60,4660,2,1,W3BL,27,81758003,02015733424c1b0000003387df04,0.4.6
1777643086227462000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,28,84814002,02015733424c1c000000b2280e05,0.4.6
1777643091946803000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,30,90629004,02015733424c1e0000008ce36605,0.4.6
1777643094923341000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,31,93467003,02015733424c1f0000007b319205,0.4.6
1777643097591845000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,32,96276003,02015733424c20000000230ebd05,0.4.6
1777643100351561000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,33,99036005,02015733424c21000000652be705,0.4.6
1777643103605208000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,34,102241003,02015733424c22000000eb121806,0.4.6
1777643106635172000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,35,105177003,02015733424c23000000abdf4406,0.4.6
1777643109664749000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,36,108257003,02015733424c24000000ebde7306,0.4.6
1777643112643561000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,37,111321004,02015733424c25000000ac9fa206,0.4.6
1777643115622765000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,38,114209004,02015733424c26000000ecb0ce06,0.4.6
1777643118634060000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,39,117187003,02015733424c27000000bb21fc06,0.4.6
1777643121619109000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,40,120214003,02015733424c28000000f3512a07,0.4.6
1777643124652295000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,41,123291004,02015733424c290000007c455907,0.4.6
1777643127597305000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,42,126281003,02015733424c2a0000002be58607,0.4.6
1777643130915723000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,43,129456002,02015733424c2b0000008257b707,0.4.6
1777643133934481000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,44,132347003,02015733424c2c0000007b74e307,0.4.6
1777643136636020000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-58,4660,2,1,W3BL,45,135270002,02015733424c2d000000720e1008,0.4.6
1777643139858507000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-59,4660,2,1,W3BL,46,138494002,02015733424c2e00000032404108,0.4.6
1777643143145987000,D1F4B763-C87B-6C19-EA74-0919B445F05A,,-61,4660,2,1,W3BL,47,141735003,02015733424c2f0000005bb47208,0.4.6
