command_index,target_state,planned_offset_ms,sent_time_ns,sent_at_local,status_code,error,pipeline_version
74,off,217314,1777557118175777000,2026-04-30T16:51:58.255+03:00,200,,0.4.4
75,on,220292,1777557121154751000,2026-04-30T16:52:01.235+03:00,200,,0.4.4
76,off,223358,1777557124220747000,2026-04-30T16:52:04.319+03:00,200,,0.4.4
77,on,226472,1777557127332463000,2026-04-30T16:52:07.440+03:00,200,,0.4.4
78,off,229394,1777557130255083000,2026-04-30T16:52:10.348+03:00,200,,0.4.4
79,on,232395,1777557133257710000,2026-04-30T16:52:13.342+03:00,200,,0.4.4
80,off,235586,1777557136448697000,2026-04-30T16:52:16.536+03:00,200,,0.4.4
81,on,238596,1777557139456347000,2026-04-30T16:52:24.688+03:00,200,,0.4.4
82,off,241786,1777557144689767000,2026-04-30T16:52:24.808+03:00,200,,0.4.4
83,on,244544,1777557145405341000,2026-04-30T16:52:25.489+03:00,200,,0.4.4
84,off,247739,1777557148600286000,2026-04-30T16:52:28.686+03:00,200,,0.4.4
85,on,250855,1777557151713001000,2026-04-30T16:52:31.807+03:00,200,,0.4.4
86,off,253913,1777557154774873000,2026-04-30T16:52:34.884+03:00,200,,0.4.4
87,on,257086,1777557157943884000,2026-04-30T16:52:38.023+03:00,200,,0.4.4
88,off,260023,1777557160882507000,2026-04-30T16:52:40.984+03:00,200,,0.4.4
89,on,262873,1777557163734070000,2026-04-30T16:52:43.816+03:00,200,,0.4.4
90,off,265917,1777557166775699000,2026-04-30T16:52:46.887+03:00,200,,0.4.4
91,on,269049,1777557169909396000,2026-04-30T16:52:50.011+03:00,200,,0.4.4
92,off,272126,1777557172987352000,2026-04-30T16:52:53.124+03:00,200,,0.4.4
93,on,275295,1777557176155197000,2026-04-30T16:52:56.248+03:00,200,,0.4.4
94,off,278145,1777557179005266000,2026-04-30T16:52:59.136+03:00,200,,0.4.4
95,on,281004,1777557181864557000,2026-04-30T16:53:01.960+03:00,200,,0.4.4
96,off,284210,1777557185072639000,2026-04-30T16:53:05.155+03:00,200,,0.4.4
97,on,287147,1777557188005249000,2026-04-30T16:53:08.098+03:00,200,,0.4.4
98,off,290164,1777557191026652000,2026-04-30T16:53:11.126+03:00,200,,0.4.4
99,on,292963,1777557193825555000,2026-04-30T16:53:13.905+03:00,200,,0.4.4
100,off,296128,1777557196994529000,2026-04-30T16:53:17.081+03:00,200,,0.4.4
